LOCATION,DATE,SPECIES,RING,AGE,SEX,TARS
LA MUNTADA,1/4/99,Erithacus rubecula,L103792,5,,25.78
LA MUNTADA,29/3/98,Erithacus rubecula,L103618,5,,25.82
LA MUNTADA,19/5/97,Erithacus rubecula,L103503,5,M,25.84
LA MUNTADA,18/4/98,Erithacus rubecula,L103530,5,M,25.86
LA MUNTADA,22/3/97,Erithacus rubecula,L053579,5,F,25.86
LA MUNTADA,1/7/98,Erithacus rubecula,L103698,5,F,25.86
LA MUNTADA,23/3/96,Erithacus rubecula,L053517,5,,25.87
LA MUNTADA,19/5/97,Erithacus rubecula,L103501,5,M,25.88
LA MUNTADA,1/3/98,Erithacus rubecula,L103672,5,,25.89
LA MUNTADA,19/5/97,Erithacus rubecula,L092319,5,M,25.92
LA MUNTADA,14/3/98,Erithacus rubecula,L103591,5,,26.01
LA MUNTADA,13/6/98,Erithacus rubecula,L103691,5,F,26.03
LA MUNTADA,1/7/98,Erithacus rubecula,L103696,5,F,26.06
LA MUNTADA,16/5/98,Erithacus rubecula,L103680,5,M,26.11
LA MUNTADA,29/3/98,Erithacus rubecula,L103675,5,,26.15
LA MUNTADA,10/4/99,Erithacus rubecula,L103797,5,,26.15
LA MUNTADA,16/5/98,Erithacus rubecula,L103682,5,M,26.16
LA MUNTADA,3/6/97,Erithacus rubecula,L103515,5,M,26.21
LA MUNTADA,10/4/99,Erithacus rubecula,L103795,5,,26.25
LA MUNTADA,6/7/96,Erithacus rubecula,L053536,5,M,26.3
LA MUNTADA,19/4/97,Erithacus rubecula,L053693,5,F,26.43
LA MUNTADA,29/3/98,Erithacus rubecula,L103543,5,M,26.46
LA MUNTADA,19/5/97,Erithacus rubecula,L103508,5,F,26.76
LA MUNTADA,30/5/98,Erithacus rubecula,L103688,5,M,27.03
LA MUNTADA,3/6/97,Erithacus rubecula,L092337,5,M,27.06
LA MUNTADA,23/3/96,Erithacus rubecula,L053515,6,,23.96
LA MUNTADA,1/7/98,Erithacus rubecula,L103694,6,F,24.54
LA MUNTADA,19/5/97,Erithacus rubecula,L103505,6,F,24.57
LA MUNTADA,29/3/98,Erithacus rubecula,L103645,6,,24.65
LA MUNTADA,21/2/99,Erithacus rubecula,L103788,6,,24.67
LA MUNTADA,18/4/98,Erithacus rubecula,L092396,6,F,24.7
LA MUNTADA,23/3/96,Erithacus rubecula,L053518,6,,24.82
LA MUNTADA,12/4/97,Erithacus rubecula,L092383,6,,24.83
LA MUNTADA,13/3/99,Erithacus rubecula,L103790,6,,24.84
LA MUNTADA,19/5/97,Erithacus rubecula,L103510,6,M,24.85
LA MUNTADA,19/5/97,Erithacus rubecula,L103502,6,M,24.88
LA MUNTADA,4/1/98,Erithacus rubecula,L103665,6,,24.88
LA MUNTADA,19/4/97,Erithacus rubecula,L092389,6,M,25.07
LA MUNTADA,25/4/99,Erithacus rubecula,L103798,6,F,25.12
LA MUNTADA,16/5/98,Erithacus rubecula,L103683,6,M,25.13
LA MUNTADA,4/5/97,Erithacus rubecula,L092400,6,M,25.16
LA MUNTADA,12/7/99,Erithacus rubecula,L103805,6,M,25.26
LA MUNTADA,23/6/96,Erithacus rubecula,L053511,6,M,25.33
LA MUNTADA,16/5/98,Erithacus rubecula,L103684,6,M,25.34
LA MUNTADA,12/4/97,Erithacus rubecula,L092378,6,F,25.34
LA MUNTADA,9/5/99,Erithacus rubecula,L103799,6,M,25.38
LA MUNTADA,18/4/98,Erithacus rubecula,L103678,6,,25.39
LA MUNTADA,29/3/98,Erithacus rubecula,L103673,6,,25.51
LA MUNTADA,20/2/99,Erithacus rubecula,L103787,6,,25.53
LA MUNTADA,1/7/98,Erithacus rubecula,L103695,6,M,25.54
LA MUNTADA,14/3/98,Erithacus rubecula,L103596,6,,25.55
LA MUNTADA,16/5/98,Erithacus rubecula,L053674,6,M,25.61
LA MUNTADA,1/3/98,Erithacus rubecula,L092394,6,M,25.64
LA MUNTADA,29/3/98,Erithacus rubecula,L103676,6,,25.68
LA MUNTADA,19/5/97,Erithacus rubecula,L053513,6,F,25.71
LA MUNTADA,4/5/97,Erithacus rubecula,L092398,6,F,25.79
LA MUNTADA,12/7/96,Erithacus rubecula,L053576,6,M,25.85
LA MUNTADA,23/3/96,Erithacus rubecula,L053516,6,,25.85
LA MUNTADA,22/3/97,Erithacus rubecula,L092359,6,,25.91
LA MUNTADA,13/2/98,Erithacus rubecula,L103668,6,,25.95
LA MUNTADA,19/5/97,Erithacus rubecula,L053539,6,F,25.96
LA MUNTADA,3/6/97,Erithacus rubecula,L053567,6,F,26
LA MUNTADA,19/4/97,Erithacus rubecula,L092388,6,F,26
LA MUNTADA,29/3/98,Erithacus rubecula,L053605,6,M,26.08
LA MUNTADA,14/3/98,Erithacus rubecula,L053537,6,F,26.09
LA MUNTADA,13/6/98,Erithacus rubecula,L092367,6,M,26.22
LA MUNTADA,1/4/99,Erithacus rubecula,L103791,6,,26.22
LA MUNTADA,8/4/96,Erithacus rubecula,L053519,6,,26.23
LA MUNTADA,16/5/98,Erithacus rubecula,L053658,6,M,26.39
LA MUNTADA,19/4/97,Erithacus rubecula,L092390,6,M,26.46
LA MUNTADA,12/7/96,Erithacus rubecula,L053541,6,M,26.51
LA MUNTADA,21/2/99,Erithacus rubecula,L103789,6,,26.54
LA MUNTADA,13/2/98,Erithacus rubecula,L103666,6,,26.55
LA MUNTADA,19/5/97,Erithacus rubecula,L092361,6,F,26.6
LA MUNTADA,6/7/96,Erithacus rubecula,L053550,6,F,26.63
LA MUNTADA,3/5/97,Erithacus rubecula,L053574,6,M,27
LA MUNTADA,3/8/96,Erithacus rubecula,L053555,,,25.35
LA MUNTADA,3/8/96,Erithacus rubecula,L053581,,F,25.39
LA MUNTADA,26/7/98,Erithacus rubecula,L103717,3J,,23.54
LA MUNTADA,3/6/97,Erithacus rubecula,L103511,3J,,23.75
LA MUNTADA,9/8/98,Erithacus rubecula,L103727,3J,,24.49
LA MUNTADA,21/7/96,Erithacus rubecula,L053609,3J,,24.54
LA MUNTADA,11/7/98,Erithacus rubecula,L103700,3J,,24.68
LA MUNTADA,25/8/98,Erithacus rubecula,L103732,3J,M,24.72
LA MUNTADA,10/8/97,Erithacus rubecula,L103531,3J,,24.89
LA MUNTADA,11/7/98,Erithacus rubecula,L103706,3J,,24.95
LA MUNTADA,10/8/97,Erithacus rubecula,L103534,3J,,24.96
LA MUNTADA,4/8/96,Erithacus rubecula,L053649,3J,,24.98
LA MUNTADA,26/7/98,Erithacus rubecula,L103718,3J,,24.98
LA MUNTADA,10/8/97,Erithacus rubecula,L103532,3J,,25
LA MUNTADA,3/8/96,Erithacus rubecula,L053641,3J,,25.01
LA MUNTADA,25/8/98,Erithacus rubecula,L103733,3J,,25.03
LA MUNTADA,10/8/97,Erithacus rubecula,L103536,3J,,25.06
LA MUNTADA,4/8/96,Erithacus rubecula,L053653,3J,,25.09
LA MUNTADA,29/7/96,Erithacus rubecula,L053620,3J,,25.11
LA MUNTADA,6/7/97,Erithacus rubecula,L103516,3J,F,25.13
LA MUNTADA,4/8/96,Erithacus rubecula,L053648,3J,,25.13
LA MUNTADA,25/8/98,Erithacus rubecula,L103729,3J,,25.13
LA MUNTADA,23/6/96,Erithacus rubecula,L053530,3J,,25.15
LA MUNTADA,1/7/98,Erithacus rubecula,L103697,3J,,25.18
LA MUNTADA,11/7/98,Erithacus rubecula,L103705,3J,,25.2
LA MUNTADA,26/7/98,Erithacus rubecula,L103713,3J,,25.2
LA MUNTADA,26/7/98,Erithacus rubecula,L103714,3J,,25.22
LA MUNTADA,4/8/96,Erithacus rubecula,L053594,3J,,25.24
LA MUNTADA,9/8/98,Erithacus rubecula,L103722,3J,,25.26
LA MUNTADA,9/8/98,Erithacus rubecula,L103723,3J,,25.26
LA MUNTADA,12/7/97,Erithacus rubecula,L103523,3J,,25.3
LA MUNTADA,3/6/97,Erithacus rubecula,L103513,3J,,25.31
LA MUNTADA,21/7/96,Erithacus rubecula,L053601,3J,F,25.32
LA MUNTADA,29/7/96,Erithacus rubecula,L053604,3J,,25.32
LA MUNTADA,30/7/96,Erithacus rubecula,L053631,3J,,25.35
LA MUNTADA,12/7/97,Erithacus rubecula,L103528,3J,,25.35
LA MUNTADA,12/7/97,Erithacus rubecula,L103520,3J,M,25.36
LA MUNTADA,6/7/96,Erithacus rubecula,L053552,3J,,25.37
LA MUNTADA,12/7/96,Erithacus rubecula,L053560,3J,,25.37
LA MUNTADA,29/7/96,Erithacus rubecula,L053626,3J,,25.37
LA MUNTADA,9/8/98,Erithacus rubecula,L103720,3J,,25.46
LA MUNTADA,23/6/96,Erithacus rubecula,L053526,3J,,25.47
LA MUNTADA,12/7/97,Erithacus rubecula,L103519,3J,,25.47
LA MUNTADA,12/7/97,Erithacus rubecula,L103521,3J,,25.47
LA MUNTADA,11/7/98,Erithacus rubecula,L103701,3J,,25.48
LA MUNTADA,12/7/97,Erithacus rubecula,L103522,3J,,25.5
LA MUNTADA,26/7/98,Erithacus rubecula,L103716,3J,,25.5
LA MUNTADA,4/8/96,Erithacus rubecula,L053647,3J,,25.51
LA MUNTADA,6/7/96,Erithacus rubecula,L053548,3J,,25.55
LA MUNTADA,29/7/96,Erithacus rubecula,L053614,3J,M,25.57
LA MUNTADA,12/7/96,Erithacus rubecula,L053558,3J,,25.57
LA MUNTADA,10/8/97,Erithacus rubecula,L103538,3J,,25.59
LA MUNTADA,6/7/97,Erithacus rubecula,L103518,3J,,25.61
LA MUNTADA,29/7/96,Erithacus rubecula,L053602,3J,,25.64
LA MUNTADA,25/8/98,Erithacus rubecula,L103731,3J,,25.67
LA MUNTADA,12/7/96,Erithacus rubecula,L053565,3J,,25.68
LA MUNTADA,26/7/98,Erithacus rubecula,L103719,3J,,25.68
LA MUNTADA,6/7/96,Erithacus rubecula,L053551,3J,,25.71
LA MUNTADA,10/8/97,Erithacus rubecula,L103529,3J,,25.72
LA MUNTADA,25/8/98,Erithacus rubecula,L103730,3J,,25.74
LA MUNTADA,12/7/96,Erithacus rubecula,L053543,3J,,25.76
LA MUNTADA,10/8/97,Erithacus rubecula,L103540,3J,,25.77
LA MUNTADA,21/7/96,Erithacus rubecula,L053524,3J,F,25.8
LA MUNTADA,11/7/98,Erithacus rubecula,L103707,3J,,25.8
LA MUNTADA,26/7/98,Erithacus rubecula,L103715,3J,,25.8
LA MUNTADA,12/7/99,Erithacus rubecula,L103801,3J,,25.82
LA MUNTADA,12/7/99,Erithacus rubecula,L103802,3J,,25.82
LA MUNTADA,11/7/98,Erithacus rubecula,L103702,3J,,25.84
LA MUNTADA,9/8/98,Erithacus rubecula,L103721,3J,,25.84
LA MUNTADA,26/7/98,Erithacus rubecula,L103712,3J,,25.85
LA MUNTADA,12/7/99,Erithacus rubecula,L103800,3J,,25.87
LA MUNTADA,29/7/96,Erithacus rubecula,L053618,3J,,25.88
LA MUNTADA,29/7/96,Erithacus rubecula,L053619,3J,,25.88
LA MUNTADA,9/8/98,Erithacus rubecula,L103726,3J,,25.88
LA MUNTADA,12/7/99,Erithacus rubecula,L103803,3J,,25.88
LA MUNTADA,3/8/96,Erithacus rubecula,L053645,3J,,25.96
LA MUNTADA,11/7/98,Erithacus rubecula,L103704,3J,,25.96
LA MUNTADA,21/7/96,Erithacus rubecula,L053547,3J,M,25.98
LA MUNTADA,11/7/98,Erithacus rubecula,L103699,3J,,26.03
LA MUNTADA,30/7/96,Erithacus rubecula,L053632,3J,,26.05
LA MUNTADA,12/7/97,Erithacus rubecula,L103525,3J,,26.11
LA MUNTADA,21/7/96,Erithacus rubecula,L053595,3J,,26.19
LA MUNTADA,4/8/96,Erithacus rubecula,L053652,3J,,26.21
LA MUNTADA,30/7/96,Erithacus rubecula,L053629,3J,,26.23
LA MUNTADA,30/7/96,Erithacus rubecula,L053635,3J,,26.26
LA MUNTADA,6/7/96,Erithacus rubecula,L053542,3J,,26.31
LA MUNTADA,26/7/98,Erithacus rubecula,L103709,3J,,26.4
LA MUNTADA,10/8/97,Erithacus rubecula,L103537,3J,,26.42
LA MUNTADA,12/7/96,Erithacus rubecula,L053562,3J,,26.43
LA MUNTADA,29/7/96,Erithacus rubecula,L053621,3J,,26.45
LA MUNTADA,12/7/96,Erithacus rubecula,L053557,3J,,26.56
LA MUNTADA,26/7/98,Erithacus rubecula,L103711,3J,,26.56
LA MUNTADA,13/7/96,Erithacus rubecula,L053580,3J,,26.6
LA MUNTADA,21/7/96,Erithacus rubecula,L053599,3J,,26.62
LA MUNTADA,21/7/96,Erithacus rubecula,L053593,3J,,26.66
LA MUNTADA,13/7/96,Erithacus rubecula,L053577,3J,,26.75
LA MUNTADA,4/8/96,Erithacus rubecula,L053651,3J,,26.76
LA MUNTADA,29/7/96,Erithacus rubecula,L053623,3J,,26.8
LA MUNTADA,9/8/98,Erithacus rubecula,L103724,3J,,26.96
LA MUNTADA,6/7/96,Erithacus rubecula,L053545,3J,,26.98
LA MUNTADA,11/7/98,Erithacus rubecula,L103703,3J,,27.08
LA MUNTADA,23/6/96,Erithacus rubecula,L053533,3J,,27.36
LA MUNTADA,13/9/98,Erithacus rubecula,L103671,,,24.74
LA MUNTADA,27/9/98,Erithacus rubecula,L103677,,M,24.94
LA MUNTADA,25/8/98,Erithacus rubecula,L103550,,,25.14
LA MUNTADA,16/5/98,Erithacus rubecula,L103506,,M,25.31
LA MUNTADA,13/9/98,Erithacus rubecula,L053540,,M,25.32
LA MUNTADA,25/8/98,Erithacus rubecula,L103526,,,25.47
LA MUNTADA,27/9/98,Erithacus rubecula,L103504,,F,25.53
LA MUNTADA,13/3/99,Erithacus rubecula,L103710,,M,25.55
LA MUNTADA,3/5/97,Erithacus rubecula,L053654,,M,25.56
LA MUNTADA,30/5/98,Erithacus rubecula,L103614,,M,25.59
LA MUNTADA,13/3/99,Erithacus rubecula,L103679,,M,26.06
LA MUNTADA,16/5/98,Erithacus rubecula,L103637,,F,26.11
LA MUNTADA,29/12/97,Erithacus rubecula,L092321,,M,26.16
LA MUNTADA,1/3/98,Erithacus rubecula,L103608,,,26.26
LA MUNTADA,11/7/98,Erithacus rubecula,L092350,,M,26.36
LA MUNTADA,9/8/98,Erithacus rubecula,L103693,,F,26.55
LA MUNTADA,15/11/97,Parus caeruleus,885168,2,,16.57
LA MUNTADA,8/11/98,Parus caeruleus,849800,3,F,15.84
LA MUNTADA,20/9/97,Parus caeruleus,885111,3,M,15.88
LA MUNTADA,12/10/98,Parus caeruleus,849788,3,F,16.05
LA MUNTADA,3/8/96,Parus caeruleus,L053637,3,,16.13
LA MUNTADA,13/9/98,Parus caeruleus,849757,3,M,16.27
LA MUNTADA,29/11/98,Parus caeruleus,959302,3,,16.31
LA MUNTADA,21/9/97,Parus caeruleus,885122,3,M,16.68
LA MUNTADA,12/10/98,Parus caeruleus,849786,3,F,16.88
LA MUNTADA,20/12/97,Parus caeruleus,885186,3,M,17.04
LA MUNTADA,27/9/98,Parus caeruleus,849770,3,F,17.21
LA MUNTADA,29/7/96,Parus caeruleus,L053616,3,,17.21
LA MUNTADA,7/9/97,Parus caeruleus,885104,3,M,17.23
LA MUNTADA,11/10/97,Parus caeruleus,885140,3,M,17.33
LA MUNTADA,3/8/96,Parus caeruleus,L053639,4,M,15.62
LA MUNTADA,25/8/98,Parus caeruleus,849751,4,M,15.74
LA MUNTADA,14/12/97,Parus caeruleus,885175,4,M,16.22
LA MUNTADA,14/12/97,Parus caeruleus,885171,4,F,16.36
LA MUNTADA,11/10/97,Parus caeruleus,885142,4,M,16.59
LA MUNTADA,11/10/97,Parus caeruleus,885141,4,M,16.71
LA MUNTADA,12/10/98,Parus caeruleus,L092305,4,M,17.06
LA MUNTADA,9/8/98,Parus caeruleus,849741,4,M,17.31
LA MUNTADA,21/9/97,Parus caeruleus,784316,4,M,17.33
LA MUNTADA,14/12/97,Parus caeruleus,885172,4,M,17.64
LA MUNTADA,27/9/98,Parus caeruleus,849762,4,M,17.7
LA MUNTADA,4/5/97,Parus caeruleus,847456,5,F,15.66
LA MUNTADA,13/2/98,Parus caeruleus,849856,5,F,16.71
LA MUNTADA,13/2/98,Parus caeruleus,849859,5,F,16.95
LA MUNTADA,13/2/98,Parus caeruleus,849853,5,M,17.35
LA MUNTADA,22/3/97,Parus caeruleus,L053681,6,F,15.7
LA MUNTADA,22/3/97,Parus caeruleus,847439,6,M,16.48
LA MUNTADA,13/2/98,Parus caeruleus,849863,6,M,16.58
LA MUNTADA,13/2/98,Parus caeruleus,849857,6,M,16.64
LA MUNTADA,13/2/98,Parus caeruleus,849854,6,M,16.79
LA MUNTADA,13/2/98,Parus caeruleus,849866,6,M,16.8
LA MUNTADA,13/2/98,Parus caeruleus,849855,6,M,17.3
LA MUNTADA,13/2/98,Parus caeruleus,849862,6,M,17.33
LA MUNTADA,13/2/98,Parus caeruleus,849858,6,M,17.38
LA MUNTADA,11/7/98,Parus caeruleus,849720,3J,,16.39
LA MUNTADA,11/7/98,Parus caeruleus,849726,3J,,16.71
LA MUNTADA,25/8/98,Parus caeruleus,849752,3J,,16.71
LA MUNTADA,13/2/98,Parus caeruleus,849850,,M,16.66
LA MUNTADA,29/11/98,Parus major,2772667,3,F,18.04
LA MUNTADA,19/9/97,Parus major,2745066,3,M,18.67
LA MUNTADA,29/11/98,Parus major,2772666,3,F,18.75
LA MUNTADA,29/11/98,Parus major,2772669,3,F,18.91
LA MUNTADA,27/9/98,Parus major,2772643,3,F,19.22
LA MUNTADA,29/11/98,Parus major,2772665,3,M,19.24
LA MUNTADA,29/11/98,Parus major,2772668,3,M,19.31
LA MUNTADA,27/9/98,Parus major,2772647,3,F,19.36
LA MUNTADA,29/11/98,Parus major,2772664,3,F,19.36
LA MUNTADA,2/11/97,Parus major,2772501,3,F,19.42
LA MUNTADA,21/9/97,Parus major,2745077,3,F,19.49
LA MUNTADA,19/9/97,Parus major,2745067,3,F,19.61
LA MUNTADA,15/11/97,Parus major,2772510,3,F,19.72
LA MUNTADA,14/12/97,Parus major,2772521,3,F,19.81
LA MUNTADA,13/7/96,Parus major,2745010,3,,19.84
LA MUNTADA,11/10/97,Parus major,2745092,3,F,19.95
LA MUNTADA,27/9/98,Parus major,2772646,3,F,20.1
LA MUNTADA,7/9/97,Parus major,2745062,3,M,20.39
LA MUNTADA,25/8/98,Parus major,2772639,3,F,20.92
LA MUNTADA,14/12/97,Parus major,2772522,4,F,19.1
LA MUNTADA,24/11/96,Parus major,2745022,4,F,19.38
LA MUNTADA,14/12/97,Parus major,2772520,4,F,19.62
LA MUNTADA,25/10/98,Parus major,2772655,4,M,19.83
LA MUNTADA,29/11/98,Parus major,2772661,4,F,19.85
LA MUNTADA,21/9/97,Parus major,2745078,4,M,19.95
LA MUNTADA,20/12/97,Parus major,2772528,4,F,20.42
LA MUNTADA,27/12/96,Parus major,2745003,4,M,20.52
LA MUNTADA,14/3/98,Parus major,2772606,5,M,19.07
LA MUNTADA,1/3/98,Parus major,2745061,5,M,19.24
LA MUNTADA,13/2/98,Parus major,2772575,5,F,19.54
LA MUNTADA,4/5/97,Parus major,2745025,5,F,19.55
LA MUNTADA,4/5/97,Parus major,2745026,6,M,19.27
LA MUNTADA,23/6/96,Parus major,2745007,6,M,19.56
LA MUNTADA,13/2/98,Parus major,2772574,6,M,19.82
LA MUNTADA,12/7/97,Parus major,2745053,6,M,19.86
LA MUNTADA,14/3/98,Parus major,2772607,6,M,20.59
LA MUNTADA,25/8/98,Parus major,2772637,3J,,19.15
LA MUNTADA,6/7/96,Parus major,2745008,3J,,19.26
LA MUNTADA,26/7/98,Parus major,2772634,3J,,19.73
LA MUNTADA,10/8/97,Parus major,2745057,3J,,20.34
LA MUNTADA,26/7/98,Parus major,2772633,3J,,20.77
LA MUNTADA,27/9/98,Phylloscopus collybita,849764,2,,18.46
LA MUNTADA,24/12/95,Phylloscopus collybita,784302,2,,19.47
LA MUNTADA,2/11/97,Phylloscopus collybita,885160,2,,20.15
LA MUNTADA,29/7/96,Phylloscopus collybita,784371,3,,16.66
LA MUNTADA,21/9/97,Phylloscopus collybita,885114,3,,17.8
LA MUNTADA,21/9/97,Phylloscopus collybita,885123,3,,18.08
LA MUNTADA,13/9/98,Phylloscopus collybita,849758,3,,18.33
LA MUNTADA,27/9/98,Phylloscopus collybita,849769,3,,18.39
LA MUNTADA,25/8/98,Phylloscopus collybita,849744,3,,18.43
LA MUNTADA,27/9/98,Phylloscopus collybita,849771,3,,18.54
LA MUNTADA,29/7/96,Phylloscopus collybita,784375,3,,18.67
LA MUNTADA,21/9/97,Phylloscopus collybita,885121,3,,18.75
LA MUNTADA,2/11/97,Phylloscopus collybita,885147,3,,18.89
LA MUNTADA,2/11/97,Phylloscopus collybita,885158,3,,19.06
LA MUNTADA,2/11/97,Phylloscopus collybita,885150,3,,19.13
LA MUNTADA,2/11/97,Phylloscopus collybita,885159,3,,19.15
LA MUNTADA,24/12/95,Phylloscopus collybita,784301,3,,19.34
LA MUNTADA,2/11/97,Phylloscopus collybita,885156,3,,19.41
LA MUNTADA,21/9/97,Phylloscopus collybita,885116,3,,19.42
LA MUNTADA,2/11/97,Phylloscopus collybita,885153,3,,19.9
LA MUNTADA,24/12/95,Phylloscopus collybita,784303,3,,20.63
LA MUNTADA,11/7/98,Phylloscopus collybita,849716,4,,17.97
LA MUNTADA,2/11/97,Phylloscopus collybita,885155,4,,18.11
LA MUNTADA,11/7/98,Phylloscopus collybita,849729,4,,18.4
LA MUNTADA,23/3/96,Phylloscopus collybita,784308,4,,18.5
LA MUNTADA,27/9/98,Phylloscopus collybita,849766,4,,18.62
LA MUNTADA,2/11/97,Phylloscopus collybita,885154,4,,18.7
LA MUNTADA,2/11/97,Phylloscopus collybita,885149,4,,18.71
LA MUNTADA,13/2/98,Phylloscopus collybita,849865,4,,18.86
LA MUNTADA,11/7/98,Phylloscopus collybita,849717,4,,19
LA MUNTADA,21/9/97,Phylloscopus collybita,885117,4,,19.17
LA MUNTADA,2/11/97,Phylloscopus collybita,885151,4,,19.27
LA MUNTADA,19/5/97,Phylloscopus collybita,847473,4,F,19.34
LA MUNTADA,2/11/97,Phylloscopus collybita,847422,4,,19.51
LA MUNTADA,11/7/98,Phylloscopus collybita,849730,4,,19.83
LA MUNTADA,16/5/98,Phylloscopus collybita,849886,4,,19.91
LA MUNTADA,2/11/97,Phylloscopus collybita,885161,4,,20.11
LA MUNTADA,12/10/98,Phylloscopus collybita,849782,4,,20.19
LA MUNTADA,30/5/98,Phylloscopus collybita,849887,4,,20.31
LA MUNTADA,2/11/97,Phylloscopus collybita,885148,4,,20.39
LA MUNTADA,2/11/97,Phylloscopus collybita,885152,4,,20.41
LA MUNTADA,11/4/97,Phylloscopus collybita,847440,5,,17.77
LA MUNTADA,18/4/98,Phylloscopus collybita,849881,5,,18.26
LA MUNTADA,12/4/97,Phylloscopus collybita,847443,5,,18.66
LA MUNTADA,14/3/98,Phylloscopus collybita,849871,5,,19.7
LA MUNTADA,1/7/98,Phylloscopus collybita,849899,5,,21.31
LA MUNTADA,29/3/98,Phylloscopus collybita,849878,6,,18.36
LA MUNTADA,8/4/96,Phylloscopus collybita,784309,6,,18.66
LA MUNTADA,11/4/97,Phylloscopus collybita,0,6,,19.9
LA MUNTADA,14/3/98,Phylloscopus collybita,849872,6,,20.14
LA MUNTADA,18/4/98,Phylloscopus collybita,849882,6,,20.86
LA MUNTADA,9/8/98,Phylloscopus collybita,849739,3J,,15.59
LA MUNTADA,11/7/98,Phylloscopus collybita,849728,3J,,18.3
LA MUNTADA,13/6/98,Phylloscopus collybita,849896,3J,,18.79
LA MUNTADA,11/7/98,Phylloscopus collybita,849722,3J,,19.02
LA MUNTADA,1/7/98,Phylloscopus collybita,849708,3J,,19.07
LA MUNTADA,25/8/98,Phylloscopus collybita,849748,3J,,19.38
LA MUNTADA,1/7/98,Phylloscopus collybita,849900,3J,,20.26
LA MUNTADA,11/7/98,Phylloscopus collybita,847407,,,19.88
LA MUNTADA,25/8/98,Regulus ignicapillus,849745,2,M,16.03
LA MUNTADA,19/9/97,Regulus ignicapillus,885107,2,F,17.3
LA MUNTADA,21/9/97,Regulus ignicapillus,885118,2,M,17.31
LA MUNTADA,1/10/97,Regulus ignicapillus,885128,2,M,17.58
LA MUNTADA,25/8/98,Regulus ignicapillus,849750,2,M,17.61
LA MUNTADA,21/9/97,Regulus ignicapillus,847500,2,M,17.65
LA MUNTADA,21/9/97,Regulus ignicapillus,885115,2,M,17.81
LA MUNTADA,12/10/98,Regulus ignicapillus,849787,2,M,17.86
LA MUNTADA,11/10/97,Regulus ignicapillus,885143,2,M,17.93
LA MUNTADA,3/8/96,Regulus ignicapillus,784378,3,M,16.77
LA MUNTADA,9/8/98,Regulus ignicapillus,849740,3,M,16.94
LA MUNTADA,3/8/96,Regulus ignicapillus,784382,3,F,16.97
LA MUNTADA,3/8/96,Regulus ignicapillus,784383,3,,17.14
LA MUNTADA,4/8/96,Regulus ignicapillus,784392,3,,17.33
LA MUNTADA,6/7/96,Regulus ignicapillus,784338,3,M,17.41
LA MUNTADA,2/11/97,Regulus ignicapillus,885157,3,F,17.51
LA MUNTADA,3/8/96,Regulus ignicapillus,784381,3,M,17.51
LA MUNTADA,23/6/96,Regulus ignicapillus,784320,3,,17.7
LA MUNTADA,29/7/96,Regulus ignicapillus,784370,4,F,16.25
LA MUNTADA,22/3/97,Regulus ignicapillus,847434,4,F,16.37
LA MUNTADA,22/3/97,Regulus ignicapillus,847437,4,M,16.88
LA MUNTADA,1/3/98,Regulus ignicapillus,849870,4,F,17.35
LA MUNTADA,29/3/98,Regulus ignicapillus,849877,4,M,17.56
LA MUNTADA,21/9/97,Regulus ignicapillus,885112,4,M,17.56
LA MUNTADA,26/7/98,Regulus ignicapillus,849735,4,M,17.58
LA MUNTADA,1/7/98,Regulus ignicapillus,849898,4,M,17.75
LA MUNTADA,13/9/98,Regulus ignicapillus,849754,4,M,17.8
LA MUNTADA,29/3/98,Regulus ignicapillus,849879,4,M,17.82
LA MUNTADA,19/5/97,Regulus ignicapillus,847474,4,M,18.13
LA MUNTADA,13/2/98,Regulus ignicapillus,849864,4,M,18.51
LA MUNTADA,1/3/98,Regulus ignicapillus,849869,5,F,16.81
LA MUNTADA,18/4/98,Regulus ignicapillus,849884,6,M,17.47
LA MUNTADA,11/7/98,Regulus ignicapillus,849727,3J,,17.31
LA MUNTADA,11/7/98,Regulus ignicapillus,849715,3J,,17.94
LA MUNTADA,13/6/98,Regulus ignicapillus,849890,3J,,17.96
LA MUNTADA,13/6/98,Regulus ignicapillus,849891,3J,,18.11
LA MUNTADA,21/9/97,Regulus ignicapillus,847495,,F,16.78
LA MUNTADA,13/6/98,Regulus ignicapillus,849897,,M,16.92
LA MUNTADA,15/2/98,Regulus ignicapillus,885146,,,17.01
LA MUNTADA,21/9/97,Regulus ignicapillus,885113,,M,17.14
LA MUNTADA,14/12/97,Regulus ignicapillus,885170,,M,17.27
LA MUNTADA,15/11/97,Regulus ignicapillus,885165,,M,17.7
LA MUNTADA,21/9/97,Regulus ignicapillus,885124,,M,17.72
LA MUNTADA,21/9/97,Regulus ignicapillus,885120,,M,17.82
LA MUNTADA,21/9/97,Regulus ignicapillus,777899,,M,18.17
LA MUNTADA,11/10/97,Sylvia atricapilla,2745090,2,M,19.26
LA MUNTADA,21/9/97,Sylvia atricapilla,2745076,2,M,20.14
LA MUNTADA,27/9/98,Sylvia atricapilla,2772645,2,F,20.32
LA MUNTADA,27/9/98,Sylvia atricapilla,2772644,2,F,20.34
LA MUNTADA,11/10/97,Sylvia atricapilla,2745086,2,M,20.36
LA MUNTADA,14/12/97,Sylvia atricapilla,2772512,2,M,20.55
LA MUNTADA,25/10/98,Sylvia atricapilla,2772654,2,M,20.58
