Year,Survival,Age,Tarsus,Tail,Wing,Mass,Catchdate,Hatchdate
2002,1,2.5,20.1,51,80,16.5,29,34
2002,1,1,20.1,52,80,12.4,55,45
2002,1,2.5,18.3,50,80.5,17,26,32
2002,1,3,18.6,51.5,80.5,15.4,30,38
2002,0,3,18.6,53,80.5,15.5,29,33
2002,1,2.5,18.8,50,80.5,15.9,29,35
2002,0,2.5,18.9,51,80.5,15,26,32
2002,0,2.5,19.1,50,80.5,16.1,29,34
2002,0,1.5,19.1,51,80.5,15.3,34,45
2002,0,4,19.2,49,80.5,15.8,25,33
2002,1,2.5,19.3,50,80.5,15.5,26,31
2002,0,1,19.4,48.5,80.5,16.8,31,37
2002,0,4,19.4,49,80.5,15.4,26,33
2002,1,2.5,19.5,50.5,80.5,15.5,31,39
2002,1,1.5,19.5,52,80.5,16.1,26,32
2002,0,1.5,19.7,51.5,80.5,15.9,30,37
2002,0,2.5,19.7,52.5,80.5,17.5,35,40
2002,1,1,20.1,52.5,80.5,15.4,34,40
2002,0,2.5,20.2,50,80.5,16.4,28,34
2002,0,1.5,20.3,50,80.5,16.4,21,34
2002,1,5,20.5,50.5,80.5,17.5,26,34
2002,0,3.5,18.3,49.5,81,16.4,29,36
2002,1,4.5,18.5,50,81,15.5,26,32
2002,1,2.5,18.6,51,81,14.8,26,33
2002,1,2,18.7,50,81,16.1,29,33
2002,1,3,18.8,48,81,15.3,28,34
2002,1,3,18.8,48,81,17.8,26,37
2002,0,2,18.8,49,81,15.7,26,35
2002,0,2.5,18.8,50,81,16.6,29,35
2002,1,2,18.8,51.5,81,15.4,30,36
2002,0,2,18.8,52,81,16,31,37
2002,0,1,18.8,52,81,16.7,29,39
2002,1,3.5,18.8,52.5,81,17.3,29,34
2002,0,5,18.8,53,81,14.2,21,33
2002,1,2,18.8,55,81,15.1,21,34
2002,1,2,18.9,52,81,17,26,32
2002,1,2,19,50.5,81,16.2,29,36
2002,0,6,19,51,81,16.4,26,32
2002,0,2,19.1,52,81,17,31,38
2002,0,1,19.1,53.5,81,16,22,35
2002,1,2,19.2,50,81,16.6,22,33
2002,1,4.5,19.2,51.5,81,15.3,30,34
2002,1,2,19.2,52,81,15.6,28,35
2002,1,2.5,19.3,51,81,16.5,29,34
2002,0,2.5,19.3,51,81,16.5,30,37
2002,0,1,19.3,51.5,81,14.7,27,33
2002,1,1,19.3,51.5,81,15.8,30,36
2002,0,1,19.3,52,81,16.9,33,44
2002,0,2.5,19.4,51,81,15.9,26,34
2002,0,4.5,19.4,51.5,81,15.5,25,34
2002,0,6,19.5,50.5,81,15.6,29,35
2002,1,3.5,19.5,51,81,15.1,26,34
2002,1,2,19.5,51,81,15,44,44
2002,0,2,19.5,51.5,81,16.4,31,37
2002,0,1,19.6,49,81,15.7,28,38
2002,1,3,19.6,50,81,17.1,26,31
2002,0,2.5,19.6,50,81,16,27,33
2002,0,7,19.6,50.5,81,15.8,29,36
2002,0,4.5,19.6,50.5,81,16.9,29,36
2002,0,1.5,19.6,51,81,16.6,28,35
2002,0,2.5,19.6,51.5,81,17.1,29,35
2002,0,2,19.6,52,81,15.5,30,35
2002,0,2.5,19.7,49.5,81,16.1,22,34
2002,1,1,19.7,49.5,81,16,37,40
2002,0,3,19.7,50,81,15.8,23,30
2002,0,2,19.7,50,81,16.1,28,36
2002,1,2,19.7,51,81,13,40,33
2002,0,2,19.7,51,81,15.7,27,34
2002,0,2,19.7,51,81,14.9,28,34
2002,0,2.5,19.7,51,81,15.7,26,35
2002,0,5,19.7,51,81,16.7,31,35
2002,1,2.5,19.7,51.5,81,15.3,33,39
2002,0,6,19.8,49.5,81,14.4,25,35
2002,0,3,19.9,51.5,81,17.5,31,39
2002,1,2.5,19.9,53.5,81,16.4,31,33
2002,1,2.5,19.9,53.5,81,16.3,30,36
2002,0,1,20,50,81,16,27,35
2002,0,3,20,55,81,15.7,28,36
2002,1,2.5,20.1,50.5,81,13.3,42,31
2002,1,3,20.2,49.5,81,18.2,25,31
2002,1,3,20.2,50.5,81,16.1,28,35
2002,1,1,20.3,51.5,81,17.4,29,35
2002,0,3.5,18.3,53,81.5,16.6,32,38
2002,0,2,18.5,52,81.5,14.8,27,34
2002,0,2.5,18.8,52,81.5,16.1,26,34
2002,1,2.5,18.8,52.5,81.5,17,26,35
2002,0,5,19,51.5,81.5,15.3,28,33
2002,1,2.5,19.2,51.5,81.5,16.7,26,33
2002,0,3,19.2,52,81.5,15.4,29,34
2002,1,2,19.3,48,81.5,16.4,26,35
2002,0,2.5,19.3,51,81.5,16,26,32
2002,0,2.5,19.5,50.5,81.5,15.5,30,36
2002,0,1,19.5,50.5,81.5,14.8,32,39
2002,0,6,19.5,51.5,81.5,15.8,34,37
2002,0,3,19.5,52,81.5,16.6,30,36
2002,1,2,19.6,50.5,81.5,16.6,32,38
2002,0,4.5,19.6,53,81.5,17.4,30,36
2002,0,1,19.7,51,81.5,15.5,29,36
2002,1,4.5,19.7,51.5,81.5,14.9,22,34
2002,1,3.5,19.7,52.5,81.5,16.2,29,34
2002,0,1.5,19.8,51,81.5,16.1,29,39
2002,0,2,19.9,48.5,81.5,15.7,26,36
2002,1,2.5,19.9,51.5,81.5,16.5,25,32
2002,0,7.5,19.9,52,81.5,15.4,27,35
2002,1,3,19.9,52,81.5,16.7,28,35
2002,0,3.5,18.4,50,82,15,28,34
2002,0,2.5,18.6,48,82,14.9,22,35
2002,0,2.5,18.9,52.5,82,16.9,34,40
2002,0,2,19.1,52,82,15.6,26,33
2002,0,5,19.1,52.5,82,16,29,36
2002,0,2,19.2,51,82,15,22,33
2002,1,2.5,19.2,52,82,16.6,28,35
2002,1,2.5,19.3,50,82,16.3,30,36
2002,0,2.5,19.3,52,82,16.4,25,34
2002,0,2,19.4,50,82,16.4,46,54
2002,0,4.5,19.4,51.5,82,16.7,27,33
2002,0,3.5,19.4,51.5,82,14.9,40,33
2002,0,2.5,19.4,51.5,82,16.1,29,35
2002,0,4.5,19.4,51.5,82,17,31,37
2002,0,5,19.5,49,82,15.6,25,34
2002,1,2.5,19.5,50,82,18,18,34
2002,0,2.5,19.5,51,82,12.7,46,32
2002,1,4,19.6,50,82,16.1,18,32
2002,0,2,19.6,50,82,16.8,31,38
2002,1,2.5,19.6,52,82,14.7,34,38
2002,0,5.5,19.7,50,82,16.2,31,38
2002,1,2,19.7,51.5,82,16.7,26,34
2002,1,4,19.7,51.5,82,16,32,37
2002,0,2.5,19.7,53,82,17.8,26,35
2002,0,6,19.9,52,82,17.2,30,38
2002,0,2,20,50.5,82,15.2,28,37
2002,0,2.5,20,52.5,82,16.5,25,25
2002,0,4.5,20.1,49.5,82,16.6,26,35
2002,1,3.5,20.4,50.5,82,15.9,27,36
2002,0,4.5,18.4,52,82.5,15.8,25,34
2002,0,2.5,18.8,53,82.5,16.6,30,36
2002,1,2,18.8,57,82.5,15.6,23,30
2002,0,2.5,19.2,54,82.5,16.5,26,34
2002,0,2.5,19.4,52.5,82.5,15.7,33,37
2002,0,2.5,19.6,53,82.5,16.6,25,32
2002,1,3.5,19.8,52.5,82.5,16.8,35,40
2002,1,5,20.4,51,82.5,16.9,19,30
2002,0,6,20.4,53,82.5,16.6,27,34
2002,0,2,18.2,51,83,14.8,27,35
2002,0,2.5,18.7,53,83,16,30,36
2002,0,2.5,18.9,53,83,15.9,31,36
2002,1,4,19.3,51,83,15.6,26,35
2002,0,2,19.3,51.5,83,15.7,32,37
2002,0,1.5,19.5,55,83,16.6,22,33
2002,0,2.5,19.6,50.5,83,17.4,31,40
2002,1,2.5,19.6,54,83,12.9,42,34
2002,0,4.5,19.7,52.5,83,16.1,30,37
2002,0,5.5,19.8,52,83,16.6,29,35
2002,0,5,19.9,50.5,83,16.6,29,34
2002,0,4.5,20,50.5,83,17.8,26,33
2002,0,3.5,20,50.5,83,16.2,29,36
2002,1,2.5,20,52.5,83,16.5,29,34
2002,1,2.5,20,53,83,17.4,28,34
2002,0,2.5,20.1,51,83,17.9,28,35
2002,0,2.5,20.1,53,83,15.8,26,33
2002,0,6,20.1,53,83,18,31,37
2002,1,3,18.8,52.5,83.5,17.5,26,35
2002,0,1,19.1,52.5,83.5,15.2,23,31
2002,1,5,19.5,51,83.5,18,29,35
2002,0,3.5,20,52.5,83.5,16.3,19,32
2002,0,3,18.7,53.5,84,16.6,32,39
2002,0,6.5,19.1,54.5,84,15.3,29,35
2002,0,2,19.3,49,84,16,25,35
2002,0,2.5,19.4,53.5,84,16.8,26,34
2002,0,2,19.8,52.5,84,16.6,30,36
2002,1,1.5,20.3,53,84,18.2,46,34
2002,0,2.5,19.7,53,84.5,16.4,29,35
2002,1,4,19.8,50.5,84.5,16,29,34
2002,0,2.5,19.5,53,85,18.2,26,35
2002,1,2.5,19.9,52.5,85,16.3,27,34
2002,1,3.5,19.9,54,85,17,25,32
2003,1,1,19.3,48,75.5,16.4,39,45
2003,0,6.5,19.2,51,75.5,15.3,34,49
2003,0,1,18.4,49,76,14.6,56,54
2003,0,2.5,19.7,48.5,76.5,14,29,37
2003,0,4.5,19.4,48,77,15.2,37,44
2003,0,1,18.9,50,77,15.3,38,46
2003,1,1,19.2,51,77,16.7,32,38
2003,0,0,19.8,48.5,77.5,14.9,40,44
2003,1,1,19.8,48.5,77.5,14.2,44,45
2003,0,1,19.4,49,77.5,15.9,34,41
2003,0,1.5,19.7,48,78,14.6,34,42
2003,0,1,19.3,48.5,78,15.8,34,40
2003,1,1,20,48.5,78,16.8,35,41
2003,1,2.5,18.4,49,78,13.4,31,38
2003,1,2.5,18.5,49.5,78,16.5,33,40
2003,0,2.5,18.9,50,78,16.9,33,39
2003,1,1,19.6,50.5,78,13.1,50,44
2003,1,1,20,50.5,78,15.9,33,39
2003,0,1,18.9,51,78,16.2,28,35
2003,1,1,19.8,48,78.5,15.7,40,45
2003,1,3.5,19.7,49,78.5,14.3,30,38
2003,1,1,18.3,50.5,78.5,14.4,32,38
2003,1,1,18.9,50.5,78.5,13.2,56,50
2003,1,1,19,50.5,78.5,15.9,37,43
2003,1,5.5,19.7,50.5,78.5,14.9,34,40
2003,1,1,18.9,52.5,78.5,15.5,36,41
2003,1,2.5,18.9,46,79,15.4,30,38
2003,0,1,18.9,48,79,15.2,26,34
2003,0,1,19.8,48,79,14.7,27,34
2003,1,3.5,20,48,79,16,26,33
2003,0,3.5,18.4,48.5,79,18.4,38,45
2003,0,1,18.9,49,79,14.7,31,39
2003,0,1,20.1,49,79,14.1,37,45
2003,0,3,18.7,49.5,79,15.7,38,44
2003,0,2.5,19.6,49.5,79,15.7,38,38
2003,1,1.5,18.4,50,79,15.1,32,37
2003,0,1.5,18.6,50,79,15.5,41,47
2003,1,1,19.3,50,79,15.5,34,42
2003,0,3.5,19.6,50,79,16.5,35,41
2003,0,2,18.4,50.5,79,14.4,31,39
2003,0,1,18.9,50.5,79,15.7,38,44
2003,1,1,19.2,50.5,79,14.9,32,37
2003,1,2.5,19.4,50.5,79,16.6,32,39
2003,1,1.5,19.6,50.5,79,19.5,40,46
2003,1,1,19.9,50.5,79,16.8,38,43
2003,0,3,19.8,52,79,14.8,32,40
2003,0,6.5,19.5,48,79.5,16.5,28,36
2003,1,1.5,19.8,48,79.5,16.5,32,37
2003,1,3,19.5,49,79.5,17.1,37,44
2003,1,5.5,18.3,49.5,79.5,14.2,31,38
2003,1,2,19.1,50,79.5,15.5,28,34
2003,0,1,19.7,51,79.5,14.4,30,37
2003,1,1.5,19.5,51.5,79.5,15.4,38,43
2003,0,1,19.5,52,79.5,14.7,42,51
2003,1,1,18.6,47,80,14.9,31,39
2003,0,4.5,19.1,47,80,14.9,31,37
2003,0,2,19.1,47,80,15.6,37,45
2003,0,2,19.3,47,80,15.6,32,39
2003,0,5,19.4,47,80,14.9,33,41
2003,0,1,19.4,47,80,14.5,32,42
2003,0,1.5,19.2,48,80,15.9,31,40
2003,1,1,19.5,48,80,16.7,27,33
2003,1,3,19.5,48,80,14.1,30,37
2003,0,2.5,19.7,48,80,15.7,38,46
2003,0,3.5,19.2,48.5,80,16.4,33,39
2003,0,1,19.7,48.5,80,15.4,39,45
2003,1,2.5,18.7,49,80,15.4,31,38
2003,0,3.5,19.8,49,80,15.9,32,38
2003,0,1.5,20.2,49,80,14.3,32,40
2003,0,4,20.3,49,80,15.9,23,35
2003,1,4,19.6,49.5,80,15.5,30,36
2003,1,2.5,19,50,80,15.9,49,52
2003,0,2,19,50,80,15.4,50,54
2003,0,2.5,19.3,50,80,17.4,36,42
2003,0,3,19.4,50,80,16.2,35,41
2003,0,1,19.6,50,80,15.8,33,41
2003,1,1,19.9,50,80,16.3,32,40
2003,1,1.5,20,50,80,15.4,29,36
2003,1,1,20.1,50,80,15.3,30,38
2003,0,1.5,20.2,50,80,16.4,34,47
2003,0,2.5,18.2,50.5,80,14.6,32,39
2003,0,2.5,18.2,50.5,80,16.5,36,42
2003,0,2.5,18.6,50.5,80,15.5,31,39
2003,0,3.5,18.8,50.5,80,14,32,38
2003,1,2.5,19,50.5,80,17.5,29,36
2003,0,2.5,19.5,50.5,80,16.7,36,43
2003,0,2.5,19.6,50.5,80,14.1,31,38
2003,0,4,18.3,51,80,15,54,57
2003,0,1,19.2,51,80,17.1,39,45
2003,1,3,19.7,51,80,15.5,31,39
2003,0,6,19.7,51,80,18.9,39,46
2003,1,0,17.6,51.5,80,14.4,41,46
2003,1,3.5,19.1,51.5,80,15.9,37,43
2003,1,1,19.4,52,80,15.1,37,42
2003,1,2,19.9,52,80,15.4,30,36
2003,1,1,20.1,52.5,80,17.5,45,47
2003,0,0,19.4,54,80,15,32,41
2003,0,2,19.2,49,80.5,15.8,28,34
2003,0,2,19.4,49,80.5,15.4,21,28
2003,0,5.5,19.5,50,80.5,17.5,40,40
2003,1,3.5,19.4,50.5,80.5,16,29,36
2003,1,4,19.4,50.5,80.5,14.6,33,41
2003,1,2.5,19.6,50.5,80.5,17,41,48
2003,1,1,19.9,50.5,80.5,16.4,28,34
2003,0,1,20.2,50.5,80.5,14.7,30,37
2003,0,2.5,19.2,51,80.5,15,38,44
2003,0,1.5,19.5,51,80.5,15.7,41,48
2003,1,1,19.6,51,80.5,16,37,43
2003,1,3.5,19.2,51.5,80.5,18,39,46
2003,0,1,19,52,80.5,14.4,29,36
2003,0,1,18.8,46,81,13.7,29,38
2003,1,1,20.1,46,81,14.6,31,39
2003,1,2,19.5,47,81,15.2,27,36
2003,1,4.5,19.5,47,81,14.1,30,39
2003,1,1.5,19.5,47,81,15.1,36,46
2003,0,2.5,19.9,47.5,81,16.1,33,39
2003,0,3.5,18,48,81,14.9,27,37
2003,0,2.5,18.6,48,81,16,36,42
2003,1,1,19.1,48,81,16.3,28,36
2003,0,3,19.4,48,81,17.2,29,38
2003,0,2.5,19.4,48,81,15.8,36,43
2003,0,2.5,19.5,48,81,15.2,26,33
2003,1,2.5,19.5,48,81,16.1,31,40
2003,1,2.5,19,49,81,13.3,28,38
2003,0,1,19.7,49,81,17,36,41
2003,0,1,19.9,49,81,16,38,46
2003,1,2.5,18.7,49.5,81,14.9,28,35
2003,0,3,19.3,49.5,81,15.2,32,38
2003,0,2,19.6,49.5,81,14.9,30,36
2003,1,4.5,19.7,49.5,81,15.9,33,39
2003,1,3.5,19.5,50,81,15,31,38
2003,0,3,19.7,50,81,17.1,41,47
2003,0,1,19.8,50,81,13.9,31,39
2003,0,4.5,19.9,50,81,16,31,39
2003,0,4.5,20.3,50,81,16.1,34,41
2003,0,5.5,20.8,50,81,15.7,27,34
2003,0,5,18.6,50.5,81,15.2,37,43
2003,0,2.5,18.7,50.5,81,16.5,31,37
2003,0,1,18.8,50.5,81,14.7,38,44
2003,1,4,19,50.5,81,14.8,29,37
2003,1,2.5,19.1,50.5,81,16.7,28,34
2003,0,1.5,19.2,50.5,81,16.4,34,40
2003,0,1,19.7,50.5,81,15.1,33,41
2003,0,1,19.8,50.5,81,15.5,30,37
2003,0,1,19.8,50.5,81,17.2,41,47
2003,0,1,20.2,50.5,81,15.5,34,40
2003,0,2.5,18.1,51,81,16.5,37,44
2003,0,2,18.4,51,81,17.6,31,37
2003,1,2,18.7,51,81,15.4,29,36
2003,0,3,18.9,51,81,16.5,28,35
2003,1,1,18.9,51,81,16,38,44
2003,1,3.5,19,51,81,15.8,31,38
2003,1,3.5,19.2,51,81,14.5,29,36
2003,0,1,19.2,51,81,14.6,35,42
2003,0,1,19.3,51,81,15.3,36,42
2003,0,2,19.4,51,81,15.4,33,39
2003,0,2.5,19.5,51,81,16.1,36,45
2003,0,2.5,20,51,81,16,32,38
2003,0,1,19.7,51.5,81,15.8,27,37
2003,0,3,18.8,52,81,16.4,31,37
2003,0,1.5,19,52,81,15.6,34,39
2003,0,2.5,19.2,52,81,16.6,33,38
2003,1,2.5,19.1,52.5,81,14.8,35,42
2003,0,1,19.6,53,81,15.7,34,40
2003,0,3,19.9,53,81,13.8,32,41
2003,1,4,19.7,53.5,81,15.8,29,36
2003,1,3.5,19.6,48,81.5,16.5,27,34
2003,1,1.5,20.1,48.5,81.5,16.2,36,42
2003,0,3,18.7,49,81.5,14.8,23,33
2003,1,2,18.7,49.5,81.5,14.5,26,37
2003,0,3,19.4,49.5,81.5,15.5,34,39
2003,0,3.5,20.1,49.5,81.5,15,33,38
2003,0,3.5,19.1,50,81.5,15.9,31,39
2003,0,2.5,19.2,50,81.5,16.5,49,53
2003,1,5,19.3,50,81.5,15.7,40,46
2003,1,4,19.9,50,81.5,17.3,40,47
2003,1,6,20.3,50,81.5,15.6,30,38
2003,0,2.5,17.8,50.5,81.5,15.2,29,37
2003,1,2,19.3,50.5,81.5,14.6,26,36
2003,1,2,19.3,50.5,81.5,14.5,32,38
2003,1,2.5,19.6,50.5,81.5,16.4,33,39
2003,0,3,19.8,50.5,81.5,16.6,32,37
2003,1,2.5,20,50.5,81.5,16.8,49,47
2003,1,2.5,20.3,50.5,81.5,15.8,30,36
2003,1,2,20.3,50.5,81.5,15.5,30,37
2003,0,2.5,20.4,50.5,81.5,15.3,35,42
2003,0,2.5,19.4,51,81.5,17.5,39,45
2003,1,2,19.7,51,81.5,16.5,29,36
2003,0,1.5,19.9,51,81.5,16.1,34,40
2003,1,2,20.2,51,81.5,15.4,33,39
2003,1,4,18.5,51.5,81.5,15.1,36,42
2003,1,2,18.7,51.5,81.5,15.7,30,37
2003,0,1,19.1,51.5,81.5,15.2,34,40
2003,1,4.5,19.7,51.5,81.5,17.2,36,42
2003,0,2.5,19.9,52,81.5,16.1,42,48
2003,0,1.5,19.5,53,81.5,14.9,35,42
2003,1,1.5,19.9,46,82,15.6,33,41
2003,0,5,19.5,47,82,16.2,35,42
2003,0,2.5,19.6,47,82,15,34,42
2003,0,2.5,19.9,47,82,17.5,35,43
2003,0,5,19,48,82,14.6,29,37
2003,0,5.5,19.2,48,82,14,33,41
2003,1,4,19.3,48,82,17.1,41,48
2003,0,5,19.4,48,82,14.7,30,39
2003,0,1.5,19.8,48,82,16.3,34,42
2003,1,2.5,20.1,48,82,14.5,32,41
2003,0,1.5,18.7,49,82,14,36,39
2003,0,1,19.1,49,82,16.4,35,43
2003,0,3,19.2,49,82,14.9,33,41
2003,1,2.5,19.3,49,82,16.5,31,40
2003,1,3.5,19.5,49,82,15.7,19,38
2003,0,3,19.5,49,82,16.5,33,42
2003,1,2,19.7,49,82,17.3,29,38
2003,0,1.5,19.8,49,82,13.8,32,39
2003,1,3.5,19.9,49,82,17.5,28,34
2003,1,3.5,20,49,82,15.6,31,41
2003,1,3,20.1,49,82,16.3,31,39
2003,1,3.5,20.5,49,82,15.5,29,35
2003,0,2,19.7,49.5,82,15.7,29,36
2003,1,4,20.3,49.5,82,17.3,29,35
2003,1,1.5,20.4,49.5,82,14.4,33,38
2003,1,1,18.7,50,82,14.9,38,47
2003,1,3,19.2,50,82,17.3,34,40
2003,1,3.5,19.3,50,82,15.2,37,45
2003,0,4,19.4,50,82,17.1,33,42
2003,1,2.5,19.7,50,82,16.8,37,43
2003,0,1,20,50,82,14.5,32,40
2003,0,2,20.2,50,82,16.2,32,38
2003,1,2.5,19.3,50.5,82,16.4,28,36
2003,0,2.5,19.3,50.5,82,14.5,29,36
2003,1,3,19.4,50.5,82,16.1,40,46
2003,0,2.5,19.8,50.5,82,15.2,30,36
2003,0,2.5,20.5,50.5,82,15.4,32,40
2003,1,2.5,20.6,50.5,82,15.5,35,42
2003,1,4,18.8,51,82,16.6,28,35
2003,0,1.5,18.8,51,82,14.3,33,41
2003,1,4,18.9,51,82,15.2,34,41
2003,0,2.5,19.3,51,82,16,28,35
2003,1,3.5,20,51,82,16.5,38,43
2003,1,2,20.5,51,82,17.5,32,38
2003,1,5.5,19.5,51.5,82,15.7,37,45
2003,1,2.5,19.6,51.5,82,15.5,28,37
2003,0,3,19.6,51.5,82,14.8,31,39
2003,1,1,19.6,51.5,82,15.6,36,42
2003,0,2.5,19.7,52,82,17,36,43
2003,0,3.5,18.8,52.5,82,15.9,32,39
2003,0,2.5,19.7,52.5,82,15.3,33,39
2003,0,2.5,18.8,53,82,15.8,28,34
2003,0,5.5,19.5,53,82,18.4,38,45
2003,1,3.5,20.1,53,82,16.5,35,41
2003,1,2,19.9,47,82.5,16.4,35,41
2003,0,3.5,19.8,50,82.5,17.6,28,34
2003,0,2.5,19.4,50.5,82.5,16.2,35,41
2003,0,2.5,19.6,50.5,82.5,16.5,34,41
2003,1,2,19.4,51,82.5,17,35,41
2003,1,2,20.2,51,82.5,14.1,30,37
2003,0,3,19.2,51.5,82.5,15.2,37,42
2003,1,2.5,19.5,51.5,82.5,16.1,33,39
2003,0,5,19.9,51.5,82.5,16,37,43
2003,1,2.5,18.7,52,82.5,15.6,33,39
2003,0,2.5,19.8,52,82.5,16.4,36,42
2003,0,6,20.5,52,82.5,16.2,28,36
2003,0,2.5,19.6,53,82.5,17.2,34,41
2003,0,2,19.9,47,83,16.6,31,40
2003,0,4,19.4,48,83,15.2,28,36
2003,1,4,18.9,50,83,16.8,33,41
2003,0,2,19.3,50,83,15.6,35,37
2003,1,1,19.9,50,83,16.4,32,39
2003,0,2,20.2,50,83,15,29,37
2003,0,2,20.8,50,83,15.8,37,44
2003,0,2.5,19.8,50.5,83,15.7,34,39
2003,1,1.5,19.8,50.5,83,17.2,35,41
2003,0,4,19.8,51,83,15.6,29,36
2003,0,2.5,20.5,51,83,15.1,29,37
2003,0,2.5,20.1,51.5,83,14,30,38
2003,0,2.5,20.2,51.5,83,17.1,36,42
2003,0,1.5,19.2,52,83,15.2,30,36
2003,0,6,19.8,52,83,15.8,37,43
2003,0,2.5,20.5,52,83,15.6,28,34
2003,0,2,20.1,53.5,83,16.1,36,42
2003,0,2.5,19.6,51,83.5,14.8,30,37
2003,0,3.5,20,51,83.5,16.6,36,42
2003,0,2.5,20.4,51.5,83.5,17.3,30,36
2003,0,4,19,52,83.5,17.1,35,41
2003,1,2.5,19.1,52,83.5,15.8,44,48
2003,1,1.5,19.8,53,83.5,17.9,33,38
2003,1,1,19.9,49,84,15.8,29,38
2003,0,3.5,19.5,50,84,16.5,35,39
2003,1,2,19.6,50,84,16.2,41,48
2003,0,3,20,50,84,16.6,32,40
2003,0,2.5,19.7,51,84,14.4,29,38
2003,0,4,19.8,51,84,16.6,33,42
2003,0,3.5,20.3,51.5,84,17.3,32,38
2003,1,2.5,19.5,52,84,14.6,30,37
2003,1,2,19.4,50.5,84.5,15.6,32,38
2003,0,3.5,19.1,51,84.5,16.8,29,37
2003,1,5,19.5,51.5,84.5,14.5,30,38
2003,0,2.5,19.8,48,85,16.2,30,38
2003,0,2.5,19.2,49,85,15.1,26,32
2003,0,5,19.9,50,85,15.1,34,42
2003,1,3,19.5,53.5,85,16.7,35,42
2003,0,3.5,20.1,53.5,85,15.6,41,45
2003,0,2.5,19.6,50.5,85.5,16.5,27,35
2003,1,4.5,20.1,54,85.5,15.2,25,32
2003,1,2.5,19.1,51,86,15.5,28,38
2003,0,2.5,20.2,55,86,17.2,32,39
2004,0,6.5,17.8,50,79,12.6,49,40
2004,0,2.5,17.8,50,79.5,15.2,42,48
2004,0,1,18,49,82,13.2,29,40
2004,0,2.5,18.1,48.5,79,12.2,49,36
2004,1,1,18.1,49,80,14.7,31,40
2004,0,4,18.1,52,80,14.7,29,37
2004,1,2.5,18.2,50,79,13.2,30,37
2004,1,2,18.2,50,79,13.9,31,39
2004,0,2.5,18.2,50.5,82,12.3,49,37
2004,0,3.5,18.3,49,81,15.2,33,39
2004,0,2,18.3,49.5,79.5,13.1,47,37
2004,0,1,18.4,48,81,14.9,16,33
2004,0,1.5,18.5,50,79,15.1,28,37
2004,0,3,18.5,50,80.5,12,48,37
2004,0,3.5,18.5,50.5,79.5,12.3,49,37
2004,0,2.5,18.5,51.5,82,12.5,51,40
2004,0,3,18.5,52,84,12.9,44,33
2004,0,3.5,18.5,52.5,82,11.6,49,37
2004,0,2,18.5,52.5,83.5,13.4,47,38
2004,0,2,18.6,49,80.5,14.1,32,41
2004,1,2.5,18.6,49,82,14.8,31,40
2004,1,1,18.6,51.5,79,11.5,48,37
2004,0,2.5,18.6,53,82,16.8,44,47
2004,1,1,18.7,46,81,13.4,27,36
2004,0,2.5,18.7,49,80,13.9,31,39
2004,1,1.5,18.7,49,80.5,14.6,27,36
2004,1,3.5,18.7,49,82,13.1,26,35
2004,1,3.5,18.7,50,80,14.6,31,38
2004,0,3.5,18.7,50,81,14.8,28,37
2004,0,1.5,18.7,50.5,79.5,12.7,41,35
2004,0,4,18.7,50.5,80,12.4,46,38
2004,0,4.5,18.7,50.5,81,12.5,51,38
2004,0,6,18.7,51,79.5,12,49,38
2004,0,2.5,18.7,51,82.5,16.2,37,43
2004,1,3.5,18.7,51.5,82.5,12.9,48,37
2004,0,1.5,18.8,47,79,14.5,32,38
2004,0,1.5,18.8,48,80,14.4,33,40
2004,0,4,18.8,49,81.5,13.3,41,38
2004,0,1,18.8,51,80.5,12.7,52,46
2004,0,2,18.8,51,81,14.2,25,32
2004,0,2,18.8,51.5,81,12.1,53,40
2004,0,4,18.8,51.5,82,13.2,49,39
2004,1,2,18.8,52.5,81.5,12.5,41,37
2004,1,2.5,18.8,52.5,82.5,14.8,34,40
2004,0,1.5,18.9,48.5,81,15.3,39,47
2004,1,4,18.9,49,82,14.8,32,38
2004,1,1,18.9,49,82,16,32,39
2004,1,5,18.9,50,81,13.2,47,35
2004,0,4.5,18.9,50,81,15.7,34,40
2004,1,1,18.9,50,83,15.7,31,40
2004,0,1,18.9,50.5,78.5,12.4,50,39
2004,1,2,18.9,50.5,80.5,12,45,35
2004,0,1,18.9,50.5,80.5,12.7,46,39
2004,0,2,18.9,50.5,80.5,13.2,50,40
2004,1,2,18.9,51,84,13.8,27,37
2004,0,3,18.9,52.5,81,12.8,44,33
2004,1,1,19,48,78,12.3,45,34
2004,0,2.5,19,48,80,14.4,31,39
2004,0,4.5,19,48,85,15.1,27,39
2004,0,5,19,49,83,13.9,28,39
2004,0,2.5,19,50,81,14.6,37,43
2004,1,4.5,19,51,80,12.1,49,35
2004,1,4.5,19,51,81,15.4,29,37
2004,1,1,19,51.5,81,12.2,51,40
2004,0,2,19,52,83,14.4,27,37
2004,0,2.5,19,52,84.5,16,38,43
2004,1,1,19.1,47,81,12.5,52,46
2004,1,1,19.1,48,81,13.6,34,42
2004,0,2,19.1,48,83,15.2,28,37
2004,1,2.5,19.1,48.5,80,13,41,36
2004,1,1.5,19.1,49,83,12.4,49,36
2004,0,1,19.1,50,79,13.1,53,47
2004,0,3,19.1,50,81,13.4,43,38
2004,1,4.5,19.1,50.5,81.5,15.2,37,34
2004,0,1,19.1,51,82,14.5,27,37
2004,1,2.5,19.1,51,82,15.2,31,39
2004,0,4,19.1,51.5,79.5,12.8,41,36
