maleID = individual ID,,,,,,,,,,,
farm = farm number,,,,,,,,,,,
nestbox = nestbox number,,,,,,,,,,,
year = year of capture (1st year of study is 2005 = 1),,,,,,,,,,,
AI5km = proportion of intensive cultures within 5 km radius (in %),,,,,,,,,,,
date = julian date,,,,,,,,,,,
days = number of days since laying,,,,,,,,,,,
time = time of day (0.5 = noon),,,,,,,,,,,
wing = wing length (mm),,,,,,,,,,,
mass = body mass (g),,,,,,,,,,,
tarsus = tarsus length (mm),,,,,,,,,,,
eggs = clutch size (number of eggs),,,,,,,,,,,
,,,,,,,,,,,
maleID,farm,nestbox,year,AI5km,date,days,time,wing,mass,tarsus,eggs
2506,16,6,5,14.00133664,168,30,0.3681,121,20.36,12.39,6
2511,16,6,7,14.00133664,159,11,0.3507,116,20.72,12.8,6
2171,16,7,1,14.08567246,170,32,0.4278,118,20.05,NA,9
2456,16,7,5,14.08567246,162,24,0.3542,116,17.31,12.3,6
2046,16,8,0,14.14375278,170,27,0.8965,118,18.96,NA,5
2103,16,8,1,14.14375278,154,12,0.3764,118,20.59,NA,7
2103,16,8,1,14.14375278,168,26,0.3819,118,19.63,NA,7
2171,16,8,2,14.14375278,162,29,0.4215,122,21.63,12.49,7
2171,16,8,3,14.14375278,164,22,0.7813,122,21.85,12.36,5
2458,16,8,5,14.14375278,164,26,0.2708,119,19.2,12.88,5
2458,16,8,7,14.14375278,163,30,0.4167,121,20.23,12.7,6
2286,16,9,4,14.20740246,161,24,0.3576,124,20.83,12.56,6
2286,16,9,5,14.20740246,158,22,0.3681,125,20.14,12.51,6
2036,17,1,0,62.766533,165,28,0.4076,117,18.98,NA,5
2488,17,2,5,62.7967666,163,21,0.5139,119,20.41,11.35,5
2440,17,3,4,62.78960601,178,32,0.4583,119,19.66,11.94,6
2483,17,3,5,62.78960601,153,22,0.5,125,19.53,12.16,4
2302,17,5,2,62.61297817,185,28,0.8243,118,20.1,12.45,6
2350,17,6,3,62.48329196,163,26,0.7278,123,19.61,11.43,4
2075,17,8,1,62.60900006,172,34,0.6438,112,19.07,NA,5
2241,17,8,2,62.60900006,168,23,0.8125,117,18.07,11.9,5
2440,17,8,5,62.60900006,161,26,0.4688,116,19.52,12.23,6
2187,17,9,2,62.73789065,159,24,0.5951,117.5,20.26,11.46,6
2187,17,9,4,62.73789065,158,22,0.441,118,20.35,11.2,6
2446,17,9,5,62.73789065,161,23,0.4688,121,18.63,11.79,5
2140,18,1,1,69.84119407,164,23,0.3597,120,21.6,NA,6
2057,18,2,0,69.74810642,170,28,0.6194,119,21.05,NA,7
2057,18,2,4,69.74810642,161,24,0.3889,124,20.07,11.97,7
2057,18,2,5,69.74810642,162,23,0.3958,126,20.05,12.04,6
2037,18,3,0,69.71150786,166,23,0.4854,114,20.4,NA,5
2141,18,3,1,69.71150786,165,28,0.5799,115,21.64,NA,6
2454,18,3,5,69.71150786,160,23,0.4201,117,20.03,11.41,6
2163,18,4,1,69.62239832,167,30,0.3806,118,19,NA,6
2227,18,4,2,69.62239832,167,23,0.5021,119,20.21,11.53,5
2227,18,4,3,69.62239832,163,25,0.4257,118,19.54,12.09,5
2227,18,4,4,69.62239832,169,36,0.3993,120,19.63,12.04,6
2454,18,4,7,69.62239832,167,23,0.3958,121,20.6,12.06,7
2019,18,5,0,69.52771943,164,26,0.3701,116,22.08,NA,5
2226,18,5,2,69.52771943,167,33,0.5014,119,19.95,12.25,8
2163,18,6,2,69.42587996,167,23,0.5028,120,20.39,11.47,6
2226,18,6,3,69.42587996,161,25,0.4354,118,20.77,12.86,5
2226,18,6,4,69.42587996,163,26,0.4688,120,21.09,12.9,5
2503,18,6,5,69.42587996,166,26,0.3958,120,20.13,12.15,6
2128,18,8,1,69.29937623,159,20,0.8097,118,20.05,NA,6
2079,18,9,0,69.21344918,172,12,0.716,121,21.27,NA,5
2191,18,10,2,69.01613519,163,19,0.491,122,23.11,13.09,5
2163,18,10,3,69.01613519,161,24,0.409,116,20.61,11.87,6
2179,19,3,1,59.04223156,186,28,0.3875,121,20.1,NA,3
2098,19,4,1,58.91413659,166,19,0.7354,120,20.47,NA,5
2029,19,7,0,58.82025333,164,28,0.4993,116,22.9,NA,5
2172,19,8,1,58.79320222,170,26,0.4993,120,20.89,NA,6
2030,19,10,0,58.68897588,164,23,0.4993,121,22.18,NA,5
2003,19,10,1,58.68897588,166,22,0.7576,118,21.07,NA,6
2199,20,3,2,42.32544077,165,28,0.7486,123.5,23.2,12.76,6
2481,20,4,4,42.33578385,171,23,0.434,121,21.31,12.37,5
2007,20,5,1,42.3644262,145,12,0.4194,121,19.82,NA,6
2278,20,5,2,42.3644262,163,22,0.5625,122.5,21.62,12.29,5
2007,20,6,0,42.40022914,154,13,0.5993,119,21.16,NA,5
2329,20,6,3,42.40022914,161,25,0.4813,118,21.53,11.91,6
2554,20,6,7,42.40022914,172,25,0.659,109,20.61,12.34,6
2198,20,8,2,42.40579849,165,21,0.7299,124,21.2,12.73,5
2198,20,8,3,42.40579849,159,24,0.4688,121.5,21.31,12.61,6
2319,20,8,5,42.40579849,174,23,0.7049,118,21.9,11.87,4
2180,20,9,2,42.42648463,165,23,0.7465,118.5,21.16,12.17,5
2134,20,10,1,42.46387881,163,26,0.4688,115,19.05,NA,6
2212,20,10,2,42.46387881,163,20,0.5583,125,21.17,11.51,6
2319,20,10,3,42.46387881,163,29,0.6444,117,20.4,11.8,6
2415,20,10,4,42.46387881,157,25,0.6458,120,22.05,12.38,6
2240,21,1,2,4.849309401,168,25,0.8111,114,19.9,11.62,6
2367,21,2,3,4.799980905,176,25,0.6493,122,21.2,12.44,5
2247,21,3,2,4.71644071,172,28,0.7819,123,19.97,12.79,4
2429,21,3,4,4.71644071,164,25,0.6076,119,20.88,12.25,6
2248,21,4,2,4.668703456,172,22,0.8278,123,20.37,12.76,6
2248,21,4,4,4.668703456,170,26,0.625,122,20.67,12.92,6
2124,21,4,4,4.668703456,168,24,0.5069,123,21.31,12.16,6
2124,21,5,1,4.63687862,166,31,0.8556,119,20.03,NA,7
2124,21,5,3,4.63687862,168,30,0.6646,117.5,20.14,12.09,6
2122,21,7,1,4.48730189,166,28,0.8493,116,18.85,NA,6
2122,21,7,2,4.48730189,166,22,0.3653,120,20.64,12.27,6
2123,21,9,1,4.538221628,166,28,0.85,119,20.44,NA,6
2123,21,9,2,4.538221628,172,24,0.8264,125.5,21.99,12.3,6
2408,21,10,4,4.531856661,166,26,0.4722,124,20.38,12.23,7
2372,22,1,4,5.181878938,172,37,0.4688,116,20.64,12.32,5
2009,22,2,0,5.16596652,159,22,0.3938,119,20.44,NA,5
2296,22,2,3,5.16596652,150,12,0.5556,119,21.63,11.68,6
2419,22,2,4,5.16596652,162,25,0.4375,123,20.84,12.36,6
2225,22,3,2,5.169149004,166,23,0.7944,117,21.6,11.97,6
2340,22,3,3,5.169149004,172,35,0.5486,119,19.75,12.72,7
2231,22,4,2,5.162784037,172,27,0.6076,123.5,21.5,12.23,6
2296,22,4,4,5.162784037,166,25,0.4722,119.5,20.65,11.58,6
2239,22,5,2,5.166762141,168,24,0.6063,125,20.94,11.93,5
2239,22,5,3,5.166762141,160,25,0.4799,122,21.74,11.95,6
2347,22,6,3,5.180287697,162,26,0.6,121.5,20.15,11.15,6
2281,22,7,2,5.185857043,164,20,0.5625,120,20.59,11.71,5
2281,22,7,2,5.185857043,172,28,0.7792,121,20.04,11.81,5
2407,22,7,4,5.185857043,166,23,0.4583,125,20.68,12.72,3
2127,22,8,1,5.176309592,158,27,0.6958,122,23.37,NA,7
2305,22,8,3,5.176309592,164,24,0.5653,115,19.77,11.72,7
2108,22,8,4,5.176309592,182,36,0.434,118,17.94,12.33,6
2108,22,8,4,5.176309592,178,32,0.4375,118,18.16,NA,6
2108,22,9,1,5.181878938,160,27,0.6111,115,19.3,NA,5
2108,22,9,2,5.181878938,172,26,0.6451,119,18.91,12.45,5
2108,22,9,3,5.181878938,164,26,0.5514,117.5,19.37,12.49,6
2280,22,10,2,5.196200115,164,20,0.5521,121,21.64,12.21,6
2280,22,10,3,5.196200115,164,27,0.5507,120,20.54,12.34,6
2214,23,1,2,7.197186684,166,30,0.8271,120,20.88,12.19,6
2214,23,1,2,7.197186684,164,28,0.6208,125,21.63,12.24,6
2303,23,1,3,7.197186684,158,25,0.4917,122,20.94,12.1,7
2159,23,2,1,7.186047992,166,27,0.8514,118,21.02,NA,7
2349,23,2,3,7.186047992,162,25,0.7556,121,21.87,12.06,5
2160,23,3,1,7.182865508,166,25,0.8569,117,22.11,NA,6
2160,23,3,2,7.182865508,168,23,0.7306,115,20.44,11.87,6
2160,23,3,3,7.182865508,162,25,0.7542,119,21.61,12.06,6
2160,23,3,4,7.182865508,160,24,0.4931,119,21.41,12.17,6
2254,23,4,1,7.164566227,172,37,0.5486,120,20.75,NA,6
2254,23,4,2,7.164566227,156,12,0.6299,125.5,23.02,11.57,6
2258,23,4,3,7.164566227,174,25,0.6396,115,20.94,12.6,5
2433,23,4,4,7.164566227,162,25,0.5243,121,20.61,12.16,6
2258,23,5,1,7.14944943,174,25,0.5438,115,20.79,NA,6
2258,23,5,2,7.14944943,168,21,0.7285,117,21.72,12.8,5
2149,23,6,2,7.123989561,168,23,0.7292,119,18.89,11.14,6
2375,23,6,3,7.123989561,174,29,0.6417,117,19.8,12.14,5
2161,23,7,1,7.153427535,166,26,0.8521,116,21.49,NA,4
2292,23,7,2,7.153427535,174,27,0.6111,126,20.14,12.41,5
2348,23,7,3,7.153427535,162,25,0.7451,123,21.75,12.19,7
2348,23,7,4,7.153427535,162,28,0.5243,120,20.84,12,5
2161,23,7,5,7.153427535,173,34,0.5104,120,20.7,11.68,6
2161,23,8,2,7.147858189,166,23,0.3611,118,21.44,11.65,6
2161,23,8,3,7.147858189,166,28,0.7076,123,22.13,11.51,4
2420,23,8,4,7.147858189,162,25,0.5243,123,21.78,12.34,6
2257,23,9,1,7.127967666,174,34,0.5424,116,18.21,NA,6
2203,23,9,2,7.127967666,166,21,0.3639,121,19.92,12.12,6
2320,23,9,3,7.127967666,164,23,0.6104,119.5,18.8,11.56,6
2282,23,10,2,7.126376424,164,26,0.6236,125,21.66,12.41,6
2282,23,10,3,7.126376424,162,23,0.7514,126,21.7,12.17,5
2282,23,10,4,7.126376424,162,25,0.5243,122.5,20.83,12.54,4
2020,24,1,0,65.03087009,164,25,0.3972,116,20.05,NA,6
2192,24,1,2,65.03087009,163,19,0.5625,116.5,20.97,12.45,5
2291,24,1,3,65.03087009,171,26,0.6243,116,19.32,12.07,5
2291,24,1,5,65.03087009,156,24,0.4688,116,20.39,11.81,6
2291,24,1,7,65.03087009,169,27,0.5104,119,19.95,12.15,5
2021,24,2,0,64.88686271,164,24,0.3979,115,20.86,NA,5
2322,24,2,3,64.88686271,161,24,0.5201,115,21.75,12.26,6
2432,24,2,4,64.88686271,159,25,0.4444,119.5,21.64,11.77,6
2432,24,2,5,64.88686271,160,24,0.5208,123,21.41,12.02,6
2432,24,2,7,64.88686271,165,22,0.4896,122,20.75,11.87,6
2165,24,3,1,64.75797212,167,22,0.4729,113,19.32,NA,4
2291,24,3,2,64.75797212,169,21,0.5451,116,19.33,12.07,5
2550,24,3,7,64.75797212,167,23,0.5417,118,21.63,12.36,6
2078,24,4,0,64.62828591,172,30,0.7778,121,20.69,NA,5
2370,24,4,4,64.62828591,165,28,0.4479,123,22.37,12.14,6
2370,24,4,5,64.62828591,166,22,0.4375,215,20.3,12.21,5
2540,24,4,7,64.62828591,169,25,0.4896,116,18.98,12.08,7
2164,24,5,1,64.4946216,167,22,0.4722,122,20.45,NA,6
2166,24,5,2,64.4946216,169,23,0.5,117,21.96,12.16,6
2417,24,5,4,64.4946216,161,31,0.4271,119,21.76,12.88,6
2530,24,5,7,64.4946216,173,26,0.5,119,20.7,12.03,6
2084,24,6,1,64.32197187,157,26,0.7771,110,20.92,NA,6
2084,24,6,2,64.32197187,169,22,0.5625,122,20.87,12.14,5
2370,24,6,3,64.32197187,169,35,0.5361,119,20.84,11.71,7
2376,24,6,4,64.32197187,161,28,0.4271,117,19.97,12.85,5
2492,24,6,5,64.32197187,168,32,0.4479,125,19.34,11.86,7
2078,24,7,1,64.01565782,163,32,0.8618,121,21.95,NA,7
2078,24,7,2,64.01565782,165,21,0.6063,121,23,12.01,5
2314,24,7,3,64.01565782,161,27,0.5215,115,19.8,11.99,6
2379,24,7,5,64.01565782,152,26,0.4236,118,20.66,12.33,5
2164,24,8,3,63.8358475,163,24,0.5785,124.5,21.3,12.05,5
2416,24,8,4,63.8358475,159,27,0.4583,118,20.74,12.62,6
2416,24,8,5,63.8358475,164,24,0.5,124,20.44,12.45,7
2379,24,8,7,63.8358475,171,23,0.5417,119,20.01,12.77,6
2077,24,9,0,63.62262109,172,26,0.6917,119,22.1,NA,6
2164,24,9,2,63.62262109,165,21,0.6042,122,20.9,12.16,6
2361,24,9,3,63.62262109,161,24,0.5785,122.5,20.75,12.19,7
2361,24,9,4,63.62262109,159,27,0.4583,123.5,21.29,12.22,6
2314,24,9,5,63.62262109,160,23,0.5104,122,19.77,12.09,5
2166,24,10,1,63.40143848,167,26,0.4736,112,20.71,NA,6
2309,24,10,3,63.40143848,163,24,0.5785,114.5,20.03,12.4,5
2514,24,10,7,63.40143848,167,24,0.4792,120,19.6,12.26,6
2327,25,1,3,79.34488575,173,26,0.6014,116.5,20.49,11.14,5
2327,25,1,3,79.34488575,157,10,0.659,119.5,21.98,NA,5
2463,25,1,4,79.34488575,181,26,0.5729,116,19.5,11.58,5
2371,25,9,4,77.73454904,183,32,0.5486,121,20.85,11.96,5
2371,25,10,3,78.01699446,169,23,0.4431,116.5,20.77,12.11,5
2006,26,1,0,61.13073643,154,14,0.5264,119,21,NA,6
2006,26,1,1,61.13073643,173,30,0.6132,119,18.45,NA,6
2006,26,1,2,61.13073643,155,22,0.6333,119,19.54,12.54,5
2006,26,1,3,61.13073643,155,25,0.5493,119,19.76,12.49,5
2006,26,1,4,61.13073643,161,24,0.5208,119,19.46,12.06,5
2023,26,2,0,61.26997008,164,26,0.4861,123,21.91,NA,5
2023,26,2,1,61.26997008,157,24,0.6368,124,22.43,NA,6
2129,26,2,2,61.26997008,165,22,0.7604,117,23.1,12.2,5
2310,26,2,3,61.26997008,155,10,0.5444,122,19.78,11.72,4
2310,26,2,4,61.26997008,157,26,0.5,121,20.32,11.53,6
2024,26,3,0,61.28986061,164,25,0.4868,121,21.79,NA,5
2129,26,3,1,61.28986061,159,22,0.8125,119,23.5,NA,6
2443,26,3,5,61.28986061,158,23,0.5208,118,19.14,11.94,6
2024,26,4,1,61.3924957,159,21,0.8146,123,21.37,NA,5
2193,26,4,2,61.3924957,163,26,0.7174,123,18.82,11.94,6
2193,26,4,3,61.3924957,155,23,0.5458,124,19.5,12.08,6
2421,26,4,4,61.3924957,163,28,0.566,117,20.64,11.93,6
2472,26,4,5,61.3924957,156,24,0.5174,121,19.95,12.04,6
2022,26,5,0,61.4458023,164,28,0.4854,114,19.85,NA,6
2235,26,5,2,61.4458023,165,19,0.7611,121.5,22.11,12,5
2129,26,5,3,61.4458023,155,22,0.5479,120,23.08,12.15,6
2409,26,5,4,61.4458023,161,27,0.5264,119.5,20.78,12.71,6
2409,26,5,4,61.4458023,149,15,0.5208,121,20.11,12.62,6
2493,26,5,5,61.4458023,144,12,0.5139,120.5,21.93,12.54,7
2300,26,6,2,61.51979505,181,21,0.5188,116.5,20.16,12.68,5
2300,26,6,3,61.51979505,161,25,0.5847,117,20.8,12.6,7
2300,26,6,5,61.51979505,160,34,0.5764,117,21.52,12.66,3
2387,26,7,4,61.71870027,155,23,0.5764,123,21.85,12,5
2387,26,7,5,61.71870027,168,33,0.5417,124,19.73,12.16,6
2130,26,8,1,61.86270766,159,24,0.8139,116,21.42,NA,6
2297,26,8,3,61.86270766,155,22,0.6618,118,21.98,12.24,5
2497,26,8,5,61.86270766,166,27,0.5069,118,18.98,12.32,6
2256,26,9,1,61.99875883,173,24,0.6028,115,18.85,NA,7
2215,26,9,2,61.99875883,171,30,0.7944,123,19.18,11.76,6
2181,26,9,3,61.99875883,155,22,0.6604,121,23.35,12.54,6
2181,26,9,4,61.99875883,153,25,0.5069,123,23.16,12.58,7
2083,26,10,1,62.06002164,157,24,0.6181,111,18.54,NA,5
2181,26,10,2,62.06002164,155,22,0.6785,118.5,22.28,12.78,6
2080,26,10,3,62.06002164,155,23,0.6632,122,21.64,12.68,6
2080,26,10,4,62.06002164,163,29,0.5938,125.5,21.85,12.76,6
2080,26,10,5,62.06002164,162,24,0.5,126,21.17,12.9,5
2524,27,1,7,58.07793902,169,27,0.6042,127,20.34,12.92,6
2275,27,2,2,58.08907772,161,20,0.4097,116,22.15,12.46,6
2377,27,3,3,58.10260327,171,11,0.6257,112,20.5,11.71,4
2555,27,3,7,58.10260327,181,30,0.5417,118,17.67,NA,5
2555,27,3,7,58.10260327,177,26,0.625,118,18.58,11.96,5
2326,27,4,3,58.13442811,151,11,0.6299,112.5,21.2,12.35,3
2545,27,4,7,58.13442811,155,11,0.6563,123,21.85,11.66,5
2545,27,4,7,58.13442811,167,23,0.6875,123,20.05,NA,5
2196,27,5,2,58.21319458,165,22,0.4771,117,20.69,12.13,4
2321,27,5,3,58.21319458,165,28,0.6021,126,20.73,12.44,4
2040,27,6,0,58.2482019,164,24,0.566,120,22.98,NA,5
2197,27,6,2,58.2482019,165,22,0.6,125.5,21.13,11.94,5
2016,27,7,0,58.34845013,160,25,0.5833,120,20.3,NA,5
2142,27,7,1,58.34845013,165,26,0.8299,114,21.08,NA,5
2276,27,7,2,58.34845013,161,26,0.4271,117,19.57,11.85,5
2015,27,8,0,58.37152314,160,29,0.5826,115,21.46,NA,5
2131,27,9,1,58.33174209,159,24,0.8569,119,20.64,NA,6
2477,27,9,5,58.33174209,164,21,0.7465,124,21.11,12.06,6
2039,27,10,0,59.02631914,164,26,0.5653,115,20.54,NA,6
2000,27,10,2,59.02631914,161,24,0.4611,119.5,22.02,12.1,4
2000,27,10,3,59.02631914,159,23,0.7035,120,22.17,11.84,7
2246,27,10,5,59.02631914,166,13,0.6076,124,22.86,12.2,5
2246,27,10,7,59.02631914,165,22,0.6042,125,20.87,12.57,5
2031,28,1,0,59.87922475,164,22,0.5514,120,23.18,NA,5
2150,28,6,3,60.56982369,167,29,0.6528,118,21.03,11.79,5
2032,28,7,0,60.31204252,164,24,0.5514,120,21.6,NA,5
2423,29,3,4,36.32805041,167,27,0.5347,116,20.14,12.46,5
2266,29,5,1,36.43545923,173,19,0.8806,121,21.29,NA,4
2529,29,8,7,36.51263446,171,23,0.4792,118,19.96,12.57,5
2008,29,9,0,36.54525492,154,5,0.6174,121,23.6,NA,4
2430,29,9,5,36.54525492,166,25,0.5,121,21.15,12.44,6
2526,29,9,7,36.54525492,175,23,0.6667,119,19.28,12.22,3
2480,29,10,4,36.58344472,169,27,0.5,119,19.92,11.97,5
2044,30,2,0,48.67847368,170,22,0.4556,115,19.8,NA,6
2152,30,2,1,48.67847368,187,17,0.7153,113,19.63,NA,4
2097,30,2,3,48.67847368,166,30,0.6382,116,21.2,10.57,6
2097,30,2,4,48.67847368,161,27,0.4896,117,21.25,12.14,6
2097,30,2,5,48.67847368,160,23,0.6076,119,21.57,12.11,6
2097,30,2,7,48.67847368,159,23,0.4583,120,22.25,12.35,6
2041,30,3,0,48.48036408,167,32,0.5167,121,22.01,NA,5
2087,30,3,1,48.48036408,159,27,0.4979,120,21.77,NA,6
2273,30,3,2,48.48036408,156,26,0.7958,125,22.21,12.64,6
2404,30,3,4,48.48036408,161,28,0.4896,116,20.7,12.57,7
2487,30,3,5,48.48036408,158,22,0.5694,117,19.8,12.9,7
2513,30,3,7,48.48036408,165,32,0.4271,119,20.23,11.27,6
2090,30,4,1,48.50741519,165,27,0.416,120,19.91,NA,5
2091,30,5,1,48.45172172,165,28,0.4167,117,21.4,NA,5
2167,30,5,4,48.45172172,157,24,0.4792,120,21.53,12.13,5
2167,30,5,5,48.45172172,168,31,0.4722,122,19.09,12.04,7
2167,30,5,7,48.45172172,175,29,0.6771,123,19.85,11.98,6
2237,30,6,2,49.22188276,166,22,0.8125,116,19.79,11.98,5
2516,30,6,7,49.22188276,155,18,0.4375,116,20.51,12.47,6
2516,30,6,7,49.22188276,165,28,0.4549,116,19.75,NA,6
2263,30,7,1,49.15425498,175,27,0.4674,116,20.63,NA,5
2237,30,7,3,49.15425498,178,26,0.675,120,18.7,12.11,4
2194,30,8,2,49.05718923,164,22,0.7722,120,20.36,12.41,5
2273,30,8,3,49.05718923,158,18,0.5535,123.25,22.92,12.02,6
2273,30,8,3,49.05718923,166,26,0.6389,121,22.6,12.37,6
2273,30,8,4,49.05718923,161,27,0.4896,125.5,21.32,12.27,6
2413,30,8,5,49.05718923,168,29,0.4722,120,19.23,11.86,5
2413,30,8,7,49.05718923,165,23,0.4688,119,21.27,NA,5
2413,30,8,7,49.05718923,157,15,0.4271,119,22.34,12.12,5
2315,30,9,3,48.98637897,162,24,0.5194,124.5,24.27,12.49,6
2486,30,9,5,48.98637897,158,22,0.5694,122,20.64,11.76,6
2470,30,9,7,48.98637897,169,27,0.4688,117,20.5,12.08,6
2262,30,10,1,48.79781682,175,24,0.466,118,18.82,NA,4
2262,30,10,2,48.79781682,168,22,0.4868,121,18.93,12.11,5
2145,30,10,3,48.79781682,166,25,0.65,118.5,19.64,12.77,6
2413,30,10,4,48.79781682,155,25,0.4722,118,21.06,12.1,6
2549,30,10,7,48.79781682,165,22,0.4479,120,20.21,12.36,5
2299,31,2,2,53.96139647,178,13,0.5188,120.5,20.39,12.22,4
2299,31,2,5,53.96139647,172,35,0.375,121,19.78,12.16,5
2299,31,3,3,53.74976131,163,24,0.4729,123.5,21.02,12.34,6
2365,31,3,4,53.74976131,173,26,0.5278,120.5,19.92,11.92,7
2287,31,4,2,53.47925021,167,21,0.5708,117,22.87,12.29,6
2365,31,4,3,53.47925021,165,24,0.7278,116,20.96,11.79,4
2295,31,4,4,53.47925021,165,26,0.6285,120.5,20.39,12.13,6
2274,31,5,2,53.28830119,157,13,0.4514,121,22.35,12.1,6
2295,31,5,3,53.28830119,147,14,0.6306,121,21.83,12.41,6
2424,31,5,4,53.28830119,167,29,0.6326,114.5,20.2,11.54,8
2173,31,6,1,53.03290688,167,29,0.2903,117,20.28,NA,8
2338,31,6,3,53.03290688,167,29,0.7354,119,21.6,12.66,6
2317,31,7,3,52.89924257,163,25,0.4743,118,21.15,12.3,6
2208,31,8,2,52.66214754,169,20,0.7521,115.5,20.86,11.69,5
2317,31,8,4,52.66214754,165,24,0.6111,127,21.9,12.47,6
2428,31,9,4,52.49188467,163,24,0.5326,118,21.36,12.32,6
2174,31,10,1,52.3104831,167,30,0.2917,122,21.54,NA,5
2318,31,10,3,52.3104831,163,26,0.475,123,19.85,12.05,6
2153,32,1,1,48.6108459,166,24,0.3507,117,21.25,NA,2
2369,32,1,3,48.6108459,177,26,0.7285,118.5,18.36,11.4,5
2449,32,1,7,48.6108459,186,26,0.4792,118,19.54,12.32,5
2153,32,2,2,48.86146649,169,20,0.7576,119,21.4,12.72,6
2383,32,2,3,48.86146649,171,30,0.7618,110,20.87,12.4,3
2151,32,5,1,49.81621157,182,24,0.5347,122,19.03,NA,5
2151,32,7,2,49.98886131,169,21,0.7542,122,20.58,12.18,5
2453,32,10,4,50.21800013,170,25,0.4792,117,19.47,11.64,5
2207,33,2,2,51.61033671,169,21,0.7604,115,21.15,12.66,5
2076,33,3,2,51.56896442,159,13,0.5188,119,22.24,11.73,6
2088,33,4,1,51.56180383,161,22,0.5861,114,18.98,NA,6
2189,33,4,2,51.56180383,161,13,0.6278,117.5,20.56,12.21,5
2190,33,4,3,51.56180383,163,28,0.4993,120.5,20.19,12.87,4
2094,33,5,1,51.57294252,165,27,0.6743,115,20.8,NA,5
2222,33,5,2,51.57294252,165,22,0.6743,117,21.62,11.69,6
2508,33,5,5,51.57294252,172,26,0.4271,115,19.3,12.47,6
2532,33,5,7,51.57294252,177,33,0.4236,115,18.57,12.14,6
2190,33,6,2,51.57453377,161,17,0.6278,119.5,20.88,13.17,4
2519,33,6,7,51.57453377,169,24,0.6667,119,21.68,12.21,6
2307,33,8,3,51.58248998,171,11,0.5167,117,20.05,11.83,5
2082,34,1,2,38.60432181,159,20,0.4806,117,21.11,12.25,5
2504,34,1,5,38.60432181,166,25,0.6875,129,20.01,11.46,5
2133,34,2,1,38.62739482,163,26,0.4194,117,19.7,NA,5
2017,34,3,0,38.6496722,160,14,0.7465,122,22.58,NA,6
2378,34,3,3,38.6496722,173,30,0.4924,120,20.8,12.1,5
2018,34,7,0,38.90984024,164,24,0.3333,118,20.27,NA,4
2082,34,8,1,39.09840239,157,17,0.4389,118,20.6,NA,4
2143,34,10,1,39.09681115,165,21,0.8299,123,21.25,NA,6
2389,35,1,4,25.76300045,158,22,0.5625,118,21.19,12.24,5
2104,35,3,3,25.43838712,164,30,0.6778,117,20.83,12.19,5
2104,35,3,3,25.43838712,144,10,0.5326,118.5,21.42,12.13,5
2328,35,4,3,25.32461333,160,11,0.3757,119,21.95,12.76,5
2507,35,4,5,25.32461333,167,26,0.6076,119,18.96,12.54,5
2538,35,4,7,25.32461333,166,23,0.7083,116,19.98,11.43,6
2393,35,5,4,25.19174464,160,23,0.6354,119,18.37,12.07,6
2539,35,5,7,25.19174464,166,23,0.7014,120,18.6,11.5,7
2001,35,6,1,24.97056203,171,22,0.7472,124,20.7,NA,5
2104,35,6,2,24.97056203,174,32,0.7319,122,19,12.34,6
2316,35,6,3,24.97056203,162,24,0.5819,121,21.86,12.65,6
2393,35,6,7,24.97056203,166,23,0.6979,121,19.45,12.11,6
2328,35,7,4,24.84087582,178,26,0.6042,119.5,20.57,12.75,6
2001,35,8,2,24.70880275,166,32,0.7729,126,20.67,12.44,6
2324,35,8,3,24.70880275,168,28,0.6472,121,22.03,12.7,6
2324,35,8,4,24.70880275,160,23,0.6354,127,22.53,12.28,6
2120,35,9,1,24.47568583,165,28,0.7896,117,20.07,NA,6
2393,35,9,5,24.47568583,165,21,0.684,122,18.72,11.85,5
2232,35,10,2,24.34281713,162,27,0.4604,123.5,20.54,12.58,6
2033,36,2,0,72.55346572,164,24,0.6743,110,19.27,NA,5
2070,36,2,4,72.55346572,162,25,0.5903,128,21.74,13.04,4
2034,36,3,0,72.7086118,164,28,0.6743,116,20.51,NA,6
2398,36,3,4,72.7086118,174,24,0.5625,122,20.86,11.94,5
2176,36,5,1,73.13983833,169,34,0.7438,117,18.43,NA,5
2346,36,5,3,73.13983833,161,25,0.6097,120,20.74,11.98,5
2072,36,6,0,73.25202088,172,35,0.2833,120,20.05,NA,6
2242,36,7,2,73.33953918,171,22,0.4965,118,19.44,11.98,5
2346,36,7,4,73.33953918,162,24,0.6021,125.5,20.83,12.23,6
2223,36,8,2,73.45649545,165,21,0.6528,122,20.75,12.79,6
2223,36,8,4,73.45649545,166,27,0.6042,124,21.02,12.6,5
2038,36,9,1,73.66813061,171,36,0.8132,121,20.12,NA,5
2271,36,9,2,73.66813061,155,12,0.4632,120,21.38,11.87,6
2271,36,9,4,73.66813061,160,24,0.5938,119.5,20.89,11.48,5
2073,36,10,0,73.70234231,172,34,0.4799,121,19.8,NA,5
2509,37,1,5,41.04051302,172,22,0.6181,115,19.2,12.28,5
2268,37,2,1,41.28397301,174,24,0.5611,117,20.71,NA,5
2380,37,2,3,41.28397301,182,21,0.6618,119.5,19.91,12.01,5
2380,37,2,4,41.28397301,167,31,0.391,119.5,20.48,11.92,6
2509,37,2,7,41.28397301,179,27,0.7396,121,20.49,12.3,6
2183,37,3,2,41.52504615,160,24,0.4194,112,20.96,12.09,6
