BirdID,BloodID,LayYear,Ageclass,CatchDate,SexEstimate,FieldPeriodID,BreedGroupID,LastOfStatus,BodyMass,DeathDate,TerritoryID,Hz,Homozygosity,RTL,CatchYear,CatchMonth,DeathYear,Age,Agemonths,RemainingLife,RemainingLifeFig,SurvivedNext,SurvivedNextFig,Lifespan,Sex,Tarsus,TQcorrected,LogTQ,BirdID,LayYear,CatchYear,SpaceTQ,Food,MeanAdultFood,AllYears?,PropCovered,SumFood,SumFood2
4860,4074,2006,A,27/01/2009,1,90,4179,BrM,16.8,04/10/2014,480,1.0408,0.9592,0.878060549,2009,1,2014,3,24,5,4+,1,Yes,8,Males,26.5,11185.2,9.322346755,4860,2006,2009,10998.11,17,10.25,YES,1,28.5,28.5
4967,4132,2006,A,24/02/2009,1,90,4088,BrM,16.3,19/03/2010,36,1.249,0.751,0.879893545,2009,2,2010,3,24,1,1,1,Yes,4,Males,25.8,15446.06,9.645109234,4967,2006,2009,12955.9,17,12.5,YES,1,17,17
1559,3369,1999,A,13/06/2007,0,77,3894,BrF,14.8,18/09/2009,23,0.7633,1.2367,0.880144886,2007,6,2009,8,24,2,2,1,Yes,10,Females,24.4,5340.62,8.58309703,1559,1999,2007,20546.86,9,12.9,NO,0.625,31,22
1782,109,2002,A,07/07/2003,0,30,497,BrF,19.3,10/09/2010,70,1.1102,0.8898,0.880801225,2003,7,2010,1,12,7,4+,1,Yes,8,Females,23.7,21300.67,9.966493807,1782,2002,2003,20085.58,19.5,19.5,YES,1,74,74
1745,160,2002,A,04/08/2003,1,30,489,H,16.7,14/01/2004,60,1.3184,0.6816,0.881321749,2003,8,2004,1,12,1,1,1,Yes,2,Males,26.6,19329.75,9.869400639,1745,2002,2003,14001.03,19.5,19.5,YES,1,19.5,19.5
1804,3909,2003,A,22/01/2008,1,85,4315,ABX,16.3,07/09/2008,4,0.8327,1.1673,0.886342519,2008,1,2008,5,24,0,0,0,No,5,Males,26,2644.84,7.880365851,1804,2003,2008,14217.22,11.5,11.5,YES,1,48.5,48.5
1523,2921,1999,A,30/11/2005,1,54,6300,BrM,18,30/09/2013,58,0.8327,1.1673,0.890582932,2005,11,2013,6,24,8,4+,1,Yes,14,Males,25.6,11713.74,9.368517791,1523,1999,2005,13884.67,14,14.16666667,NO,0.5,86,86
911,3841,1994,A,30/08/2007,1,82,4191,BrM,16.4,10/09/2010,4,1.1796,0.8204,0.891213466,2007,8,2010,13,24,3,3,1,Yes,16,Males,26.6,8265.39,9.019832196,911,1994,2007,14217.22,9,16.27777778,NO,0.692307692,83.5,83.5
2976,2915,2003,A,29/11/2005,1,54,6398,BrM,16.2,10/09/2010,173,0.902,1.098,0.893990362,2005,11,2010,2,24,5,4+,1,Yes,7,Males,26.3,8632.725,9.063315493,2976,2003,2005,14451.45,14,11.5,YES,1,14,14
221,2412,1988,A,26/07/1997,1,22,39,BrM,16.9,11/12/2005,45,0.902,1.098,0.896382249,1997,7,2005,9,24,8,4+,1,Yes,17,Males,28.1,56420.17,10.940582,221,1988,1997,18216.17,21,23.5,NO,0.222222222,54.5,
5204,4273,2008,A,20/06/2009,1,92,4808,H,15,10/09/2010,407,1.1796,0.8204,0.897333086,2009,6,2010,1,12,1,1,1,Yes,2,Males,26.2,23825.17,10.07849786,5204,2008,2009,19088.81,17,17,YES,1,17,17
1616,272,2000,A,01/01/2004,1,31,2684,BrM,17.4,28/02/2012,127,1.249,0.751,0.898533712,2004,1,2012,4,24,8,4+,1,Yes,12,Males,26.8,2897.37,7.971558708,1616,2000,2004,13432.58,9,14.25,NO,0.5,31,31
1047,732,1996,A,02/05/1999,1,27,2521,BrM,16.6,26/09/1999,112,1.0408,0.9592,0.900131273,1999,5,1999,3,24,0,0,0,No,3,Males,23.9,28872.07,10.27062997,1047,1996,1999,20145.88,15,18.66666667,YES,1,15,15
4872,3852,2006,A,01/09/2007,1,82,4261,BrM,16.2,04/10/2014,95,0.7633,1.2367,0.900776813,2007,9,2014,1,12,7,4+,1,Yes,8,Males,25.7,5096.18,8.536246518,4872,2006,2007,14297.3,9,9,YES,1,29.5,29.5
1540,115,1999,A,09/07/2003,1,30,487,BrM,16.2,02/09/2003,57,0.8327,1.1673,0.900832551,2003,7,2003,4,24,0,0,0,No,4,Males,25.7,29746.6,10.30047012,1540,1999,2003,19264.4,19.5,19.5,NO,0.25,19.5,
634,1066,1993,A,19/08/2002,1,41,853,BrM,17,12/01/2005,171,0.6939,1.3061,0.901367061,2002,8,2005,9,24,3,3,1,Yes,12,Males,25.8,10376.12,9.247262291,634,1993,2002,10950.155,,20.5,NO,0.444444444,,
1757,3222,2001,A,30/08/2006,0,75,3802,BrF,16.8,10/09/2010,58,1.0408,0.9592,0.902482638,2006,8,2010,5,24,4,4+,1,Yes,9,Females,24.4,11713.74,9.368517791,1757,2001,2006,13884.67,13,13.875,NO,0.8,50,50
1536,566,1999,A,26/07/2005,0,37,672,BrF,12.2,07/09/2008,36,0.6939,1.3061,0.956326159,2005,7,2008,6,24,3,3,1,Yes,9,Females,23.7,9239.015,9.131190557,1536,1999,2005,12955.9,14,14.16666667,NO,0.5,27,27
2959,284,2002,A,24/05/2004,0,32,2747,U,13.9,10/09/2010,54,1.1796,0.8204,0.906373033,2004,5,2010,2,24,6,4+,1,Yes,8,Females,24.3,7532.16,8.926937132,2959,2002,2004,19332.705,9,14.25,YES,1,23,23
921,2231,1994,A,28/05/1995,1,19,2109,BrM,14.6,14/01/2004,55,0.902,1.098,0.906701505,1995,5,2004,1,12,9,4+,1,Yes,10,Males,25.2,50847.55,10.83658722,921,1994,1995,12446.96,,,NO,0,40.5,40.5
4887,4299,2006,A,08/07/2009,1,92,4751,BrM,16,10/09/2010,75,1.0408,0.9592,0.906869235,2009,7,2010,3,24,1,1,1,Yes,4,Males,26.4,14126.39,9.555799958,4887,2006,2009,14247.11,17,10.25,YES,1,40,40
4866,4260,2005,A,20/08/2008,1,87,4589,BrM,17.4,30/09/2013,137,0.8327,1.1673,0.907174412,2008,8,2013,3,24,5,4+,1,Yes,8,Males,26,12597.94,9.441288588,4866,2005,2008,12597.94,11.5,11.16666667,YES,1,40,40
1678,4013,2002,A,16/01/2009,0,90,4152,BrF,16,04/03/2014,129,0.8327,1.1673,0.908043594,2009,1,2014,7,24,5,4+,1,Yes,12,Females,22.8,14149.04,9.557402056,1678,2002,2009,16394.41,17,12.66666667,YES,1,28.5,28.5
163,2422,1987,A,28/07/1997,0,22,50,ABX,14.8,29/01/1999,59,1.1796,0.8204,0.908313588,1997,7,1999,10,24,2,2,1,Yes,12,Females,24.2,80162.36,11.29180936,163,1987,1997,20038.4,21,23.5,NO,0.2,21,
544,263,1993,A,27/12/2003,1,31,2697,BrM,15.6,02/09/2004,159,0.902,1.098,0.908781036,2003,12,2004,10,24,1,1,1,Yes,11,Males,26,40479.18,10.60854305,544,1993,2003,15316.44,19.5,20.3,NO,0.5,39,39
1742,3899,2002,A,18/01/2008,1,85,4366,BrM,15.2,07/09/2008,71,0.5551,1.4449,0.912359973,2008,1,2008,6,24,0,0,0,No,6,Males,25.6,28020.39,10.24068774,1742,2002,2008,12791.71,11.5,14.25,YES,1,63,63
1886,3924,2002,A,30/01/2008,1,85,4407,BrM,16.4,19/03/2010,134,0.7633,1.2367,0.913486643,2008,1,2010,6,24,2,2,1,Yes,8,Males,25,9412.04,9.149745,1886,2002,2008,10799.82,11.5,14.25,YES,1,41,41
1031,3974,1996,A,18/07/2008,1,87,4549,BrM,17.8,19/03/2010,74,0.8327,1.1673,0.914006022,2008,7,2010,12,24,2,2,1,Yes,14,Males,26.5,11515.17,9.351420575,1031,1996,2008,19657.21,11.5,14.66666667,NO,0.75,59.5,59.5
3507,3686,2004,A,18/06/2007,0,82,4289,BrF,14.8,30/09/2013,144,0.6939,1.3061,0.914434703,2007,6,2013,3,24,6,4+,1,Yes,9,Females,24,6535.67,8.785030146,3507,2004,2007,13264.95,9,14,YES,1,37,37
1723,286,2002,A,25/05/2004,1,32,2724,BrM,15,12/01/2005,24,0.6245,1.3755,0.916154798,2004,5,2005,2,24,1,1,1,Yes,3,Males,26,11535.28,9.353165444,1723,2002,2004,14415.37,9,14.25,YES,1,9,9
1523,590,1999,A,01/08/2005,1,37,688,BrM,18,30/09/2013,58,0.8327,1.1673,0.91690664,2005,8,2013,6,24,8,4+,1,Yes,14,Males,26.6,11713.74,9.368517791,1523,1999,2005,13884.67,14,14.16666667,NO,0.5,86,86
3449,4279,2005,A,20/06/2009,0,92,4715,BrF,14,18/09/2009,25,0.9714,1.0286,0.917770621,2009,6,2009,4,24,0,0,0,No,4,Females,24.1,13979.18,9.545324359,3449,2005,2009,14698.2,17,11.16666667,YES,1,45.5,45.5
1532,3739,1999,A,17/07/2007,0,82,4191,BrF,14.2,10/09/2010,4,0.7633,1.2367,0.922818076,2007,7,2010,8,24,3,3,1,Yes,11,Females,23.9,8265.39,9.019832196,1532,1999,2007,14217.22,9,12.9,NO,0.625,29.5,20.5
1739,360,2002,A,03/07/2004,1,34,596,BrM,16.1,07/09/2008,53,1.249,0.751,0.926393537,2004,7,2008,2,24,4,4+,1,Yes,6,Males,24.7,4118.71,8.323295287,1739,2002,2004,24210.09,9,14.25,YES,1,33.5,33.5
1774,4190,2002,A,29/07/2008,1,87,4548,BrM,16.3,07/09/2008,72,1.4572,0.5428,0.927046545,2008,7,2008,6,24,0,0,0,No,6,Males,24.4,18354.98,9.817656206,1774,2002,2008,18354.98,11.5,14.25,YES,1,33.5,33.5
1895,3828,2003,A,22/08/2007,0,82,4250,BrF,18,19/03/2010,81,1.0408,0.9592,0.927214836,2007,8,2010,4,24,3,3,1,Yes,7,Females,24.5,2018.57,7.610144619,1895,2003,2007,14279.07,9,11.25,YES,1,20.5,20.5
1193,2549,1996,A,14/07/1997,0,22,57,BrF,15.8,16/09/2007,69,1.0408,0.9592,0.927943776,1997,7,2007,1,12,10,4+,1,Yes,11,Females,25.4,17745.48,9.783886115,1193,1996,1997,16165.93,21,21,YES,1,39,39
4970,4236,2006,A,12/08/2008,0,87,4614,BrF,15.9,19/03/2010,479,0.6939,1.3061,0.928642294,2008,8,2010,2,24,2,2,1,Yes,4,Females,24.8,4067.16,8.310700246,4970,2006,2008,20107.65,11.5,10.25,YES,1,11.5,11.5
1744,1132,2001,A,13/09/2002,1,41,812,BrM,15.5,10/09/2010,60,0.8327,1.1673,0.931255644,2002,9,2010,1,12,8,4+,1,Yes,9,Males,25.2,19329.75,9.869400639,1744,2001,2002,14001.03,,,NO,0,71,71
1791,139,2002,A,17/07/2003,0,30,541,U,15.4,29/02/2012,155,0.8327,1.1673,0.933721388,2003,7,2012,1,12,9,4+,1,Yes,10,Females,24.2,13444.41,9.506318685,1791,2002,2003,19070.82,19.5,19.5,YES,1,33.5,33.5
3456,486,2004,A,13/06/2005,1,37,724,H,16.5,04/10/2014,109,1.0408,0.9592,0.934659728,2005,6,2014,1,12,9,4+,1,Yes,10,Males,26.3,9845.09,9.194728133,3456,2004,2005,12492.47,14,14,YES,1,34.5,34.5
609,2295,1993,A,08/06/1995,1,19,2102,BrM,16.4,11/12/2005,44,0.902,1.098,0.937457261,1995,6,2005,2,24,10,4+,1,Yes,12,Males,26.9,44113.05,10.69451094,609,1993,1995,26241.725,,,NO,0,40.5,40.5
1800,3358,2002,A,25/01/2007,0,77,3918,ABX,14.8,16/09/2007,55,1.1796,0.8204,0.937600587,2007,1,2007,5,24,0,0,0,No,5,Females,24.8,7772.08,8.958293104,1800,2002,2007,12446.96,9,19.5,YES,1,37.5,37.5
5119,4120,2007,A,18/02/2009,0,90,4140,ABX,14.4,02/10/2011,109,0.6245,1.3755,0.939590252,2009,2,2011,2,24,2,2,1,Yes,4,Females,24.4,10780.16,9.285462687,5119,2007,2009,12492.47,17,14.25,YES,1,17,17
1539,121,1999,A,09/07/2003,1,30,491,BrM,16,07/09/2008,62,1.1796,0.8204,0.940248884,2003,7,2008,4,24,5,4+,1,Yes,9,Males,25.6,27553.23,10.22387505,1539,1999,2003,16517.61,19.5,19.5,NO,0.25,31,11.5
3463,3357,2004,A,29/01/2007,1,77,3888,ABX,16.9,16/09/2007,13,0.9714,1.0286,0.940820626,2007,1,2007,3,24,0,0,0,No,3,Males,25.9,22433.46,10.01830887,3463,2004,2007,23212.25,9,12,YES,1,18,18
2983,322,2003,A,24/06/2004,0,34,2857,ABX,13.1,07/09/2008,99,1.3878,0.6122,0.942945778,2004,6,2008,1,12,4,4+,1,Yes,5,Females,24,12565.45,9.438706263,2983,2003,2004,12565.45,9,9,YES,1,9,9
1848,3299,2003,A,09/01/2007,1,77,3897,BrM,15.9,19/03/2010,26,1.249,0.751,0.943165974,2007,1,2010,4,24,3,3,1,Yes,7,Males,26,8956.46,9.100130339,1848,2003,2007,22774.32,9,12,YES,1,40,40
1897,3349,2003,A,24/01/2007,1,77,3928,BrM,18.2,19/03/2010,68,0.902,1.098,0.94458966,2007,1,2010,4,24,3,3,1,Yes,7,Males,26.7,7445.7,8.915391964,1897,2003,2007,15419.47,9,11.25,YES,1,20.5,20.5
1786,124,2002,A,10/07/2003,1,30,2582,BrM,15.6,02/09/2003,59,0.9714,1.0286,0.944835707,2003,7,2003,1,12,0,0,0,No,1,Males,25.6,22322.99,10.01337237,1786,2002,2003,20038.4,19.5,19.5,YES,1,19.5,19.5
1504,2844,1999,A,19/11/2005,1,54,5786,BrM,16,10/09/2010,54,1.3184,0.6816,0.945322316,2005,11,2010,6,24,5,4+,1,Yes,11,Males,27.4,9247.53,9.132111768,1504,1999,2005,19332.705,14,14.16666667,NO,0.5,61.5,42
1791,2933,2002,A,04/12/2005,0,54,6319,BrF,14.7,29/02/2012,7,0.8327,1.1673,0.945325325,2005,12,2012,3,24,7,4+,1,Yes,10,Females,23.8,14812.545,9.603229736,1791,2002,2005,16502.03,14,19.5,YES,1,33.5,33.5
1669,4188,2001,A,29/07/2008,0,87,4544,BrF,14.5,04/10/2014,68,1.1796,0.8204,0.946290383,2008,7,2014,7,24,6,4+,1,Yes,13,Females,25.4,3843.05,8.254021601,1669,2001,2008,15419.47,11.5,12.66666667,NO,0.857142857,40,40
1717,3199,2001,A,17/08/2006,0,75,3829,BrF,15.3,04/10/2014,92,0.9714,1.0286,0.94759163,2006,8,2014,5,24,8,4+,1,Yes,13,Females,24.4,15249.6,9.632308552,1717,2001,2006,13578.27,13,13.875,NO,0.8,13,13
1753,57,2002,A,11/06/2003,0,30,458,BrF,14.4,02/10/2011,17,0.9714,1.0286,0.947888954,2003,6,2011,1,12,8,4+,1,Yes,9,Females,24.3,7945.89,8.980410093,1753,2002,2003,9650.46,19.5,19.5,YES,1,36.5,36.5
1754,1145,2001,A,19/09/2002,1,41,3268,BrM,18,07/09/2008,81,0.902,1.098,0.94803655,2002,9,2008,1,12,6,4+,1,Yes,7,Males,26.6,5246.32,8.565282157,1754,2001,2002,14279.07,,,NO,0,20.5,20.5
1881,679,2003,A,07/09/2005,1,37,696,BrM,15.7,04/10/2014,70,1.1102,0.8898,0.950659877,2005,9,2014,2,24,9,4+,1,Yes,11,Males,25.8,12935.77,9.467751621,1881,2003,2005,20085.58,14,11.5,YES,1,23,23
862,260,1994,A,24/12/2003,0,31,2661,BrF,16.8,11/12/2005,90,0.902,1.098,0.950753376,2003,12,2005,9,24,2,2,1,Yes,11,Females,24.5,18306.72,9.815023485,862,1994,2003,14840.38,19.5,20.3,NO,0.555555556,19.5,19.5
5072,4077,2007,A,29/01/2009,1,90,4084,BrM,16.9,04/10/2014,30,1.1796,0.8204,0.951661862,2009,1,2014,2,24,5,4+,1,Yes,7,Males,25.8,14380.51,9.573629097,5072,2007,2009,14620.63,17,14.25,YES,1,17,17
1793,143,2002,A,21/07/2003,1,30,539,ABX,16.6,02/09/2004,144,1.0408,0.9592,0.953022998,2003,7,2004,1,12,1,1,1,Yes,2,Males,25.8,14173.92,9.559158935,1793,2002,2003,13264.95,19.5,19.5,YES,1,19.5,19.5
4883,4105,2006,A,13/02/2009,0,90,4171,BrF,14.7,04/03/2014,177,1.1796,0.8204,0.953663809,2009,2,2014,3,24,5,4+,1,Yes,8,Females,24.3,29447.74,10.29037245,4883,2006,2009,8742.74,17,12.5,YES,1,17,17
5118,4304,2006,A,01/07/2009,1,92,4766,H,16.5,04/10/2014,96,1.0408,0.9592,0.953954627,2009,7,2014,3,24,5,4+,1,Yes,8,Males,25,14544.15,9.58494413,5118,2006,2009,10879.73,17,12.5,YES,1,17,17
1805,3892,2003,A,18/01/2008,0,85,4367,BrF,14.1,10/09/2010,72,1.0408,0.9592,0.956510258,2008,1,2010,5,24,2,2,1,Yes,7,Females,24.7,18354.98,9.817656206,1805,2003,2008,18354.98,11.5,12,YES,1,33.5,33.5
1361,3858,1998,A,06/09/2007,0,82,4225,BrF,15.9,19/03/2010,51,0.6939,1.3061,0.956893118,2007,9,2010,9,24,3,3,1,Yes,12,Females,25,12658.03,9.446047075,1361,1998,2007,22021.24,9,13.25,NO,0.666666667,29.5,29.5
1509,4278,1999,A,18/06/2009,1,92,4701,BrM,15.9,10/09/2010,7,0.6939,1.3061,0.957103409,2009,6,2010,10,24,1,1,1,Yes,11,Males,26.1,17036.55,9.743116315,1509,1999,2009,16502.03,17,13.28571429,NO,0.7,81.5,42.5
1804,2803,2003,A,13/11/2005,1,54,6317,H,15.7,07/09/2008,4,0.8327,1.1673,0.957176355,2005,11,2008,2,24,3,3,1,Yes,5,Males,25.1,23039.055,10.0449461,1804,2003,2005,14217.22,14,11.5,YES,1,48.5,48.5
4894,3885,2006,A,17/01/2008,1,85,4366,ABX,16.9,07/09/2008,71,0.902,1.098,0.957240189,2008,1,2008,2,24,0,0,0,No,2,Males,25.5,28020.39,10.24068774,4894,2006,2008,12791.71,11.5,10.25,YES,1,23,23
1538,125,1999,A,10/07/2003,0,30,491,BrF,15.8,21/02/2008,62,0.8327,1.1673,0.95814402,2003,7,2008,4,24,5,4+,1,Yes,9,Females,24.8,27553.23,10.22387505,1538,1999,2003,16517.61,19.5,19.5,NO,0.25,19.5,
2989,2909,2004,A,28/11/2005,0,54,5785,BrF,14.4,30/09/2012,75,1.0408,0.9592,0.959945461,2005,11,2012,1,12,7,4+,1,Yes,8,Females,23.9,31039.67,10.34302134,2989,2004,2005,14247.11,14,14,YES,1,27,27
1663,992,2001,A,17/07/2002,1,41,817,H,17.4,02/10/2002,74,1.1102,0.8898,0.960113992,2002,7,2002,1,12,0,0,0,No,1,Males,26.5,76313.66,11.24260723,1663,2001,2002,19657.21,,,NO,0,,
1790,3162,2002,A,11/08/2006,0,75,3843,BrF,15.8,07/09/2008,112,1.0408,0.9592,0.960158374,2006,8,2008,4,24,2,2,1,Yes,6,Females,24.8,7539.86,8.927958893,1790,2002,2006,20145.88,13,13.875,YES,1,24.5,24.5
1756,1149,2001,A,20/09/2002,1,41,838,BrM,16.5,11/09/2005,123,0.8327,1.1673,0.960271434,2002,9,2005,1,12,3,3,1,Yes,4,Males,25,4737.89,8.463347168,1756,2001,2002,12207.3,,,NO,0,28.5,28.5
1171,702,1996,A,20/01/1999,1,26,311,BrM,15.4,19/03/2010,139,0.6939,1.3061,0.960886798,1999,1,2010,3,24,11,4+,1,Yes,14,Males,25.9,66576.64,11.10610904,1171,1996,1999,5728.63,15,18.66666667,YES,1,32,32
2978,3694,2003,A,20/06/2007,0,82,4254,BrF,15.2,04/03/2014,86,1.1796,0.8204,0.964564757,2007,6,2014,4,24,7,4+,1,Yes,11,Females,24.7,2579.74,7.855443898,2978,2003,2007,7239.03,9,12,YES,1,33.5,33.5
3612,4083,2005,A,04/02/2009,1,90,4074,BrM,16.5,19/03/2010,16,0.9714,1.0286,0.966044559,2009,2,2010,4,24,1,1,1,Yes,5,Males,25.8,20900.58,9.947532189,3612,2005,2009,15366.17,17,11.16666667,YES,1,28.5,28.5
1773,90,2002,A,26/06/2003,1,30,465,BrM,16.2,11/12/2005,27,0.6939,1.3061,0.970384781,2003,6,2005,1,12,2,2,1,Yes,3,Males,25.9,16055.31,9.683794915,1773,2002,2003,22224.98,19.5,19.5,YES,1,48,48
606,2220,1993,A,28/05/1995,1,19,2114,BrM,16,28/03/1998,62,0.7633,1.2367,0.971752996,1995,5,1998,2,24,3,3,1,Yes,5,Males,25.7,38641.72,10.5620878,606,1993,1995,16517.61,,,NO,0,21,21
1212,2424,1996,A,29/07/1997,1,22,41,BrM,15.4,26/09/1999,48,0.9714,1.0286,0.97370841,1997,7,1999,1,12,2,2,1,Yes,3,Males,25.7,36605.77,10.50796116,1212,1996,1997,16692.72,21,21,YES,1,21,21
1660,65,2002,A,15/06/2003,0,30,450,H,14.4,04/10/2014,8,1.1102,0.8898,0.973848818,2003,6,2014,1,12,11,4+,1,Yes,12,Females,24.9,13202.81,9.488184965,1660,2002,2003,19626.265,19.5,19.5,YES,1,33.5,33.5
2966,3152,2004,A,08/08/2006,1,75,3777,BrM,15.3,04/10/2014,24,0.7633,1.2367,0.977813332,2006,8,2014,2,24,8,4+,1,Yes,10,Males,24.9,6364.29,8.758457957,2966,2004,2006,14415.37,13,13.5,YES,1,45,45
1506,406,1999,A,15/08/2004,0,34,581,BrF,16.4,29/01/2007,25,1.1796,0.8204,0.979027959,2004,8,2007,5,24,3,3,1,Yes,8,Females,23.8,33859.52,10.42997548,1506,1999,2004,14698.2,9,14.25,NO,0.4,9,
1165,407,1996,A,09/08/2004,1,34,588,BrM,17.1,11/12/2005,38,1.1796,0.8204,0.979337869,2004,8,2005,8,24,1,1,1,Yes,9,Males,25.1,16200.95,9.692825161,1165,1996,2004,16200.95,9,16.9,NO,0.625,9,9
1491,192,1999,A,19/08/2003,0,30,509,BrF,15.3,10/09/2010,85,1.1102,0.8898,0.979454314,2003,8,2010,4,24,7,4+,1,Yes,11,Females,24.4,6555.08,8.787995601,1491,1999,2003,6555.08,19.5,19.5,NO,0.25,31,11.5
1020,1121,1995,A,11/09/2002,1,41,791,BrM,17.5,02/10/2002,23,0.8327,1.1673,0.979715426,2002,9,2002,7,24,0,0,0,No,7,Males,26.2,10880.88,9.294762399,1020,1995,2002,20546.86,,20.5,NO,0.571428571,20,20
3695,4097,2005,A,10/02/2009,0,90,4159,BrF,16.2,18/09/2009,154,0.9714,1.0286,0.98031797,2009,2,2009,4,24,0,0,0,No,4,Females,25.1,17106.9,9.74723717,3695,2005,2009,11940.69,17,12.625,YES,1,17,17
1512,2901,1999,A,28/11/2005,1,54,6378,BrM,16.8,21/02/2008,111,1.1102,0.8898,1.076797711,2005,11,2008,6,24,3,3,1,Yes,9,Males,25.7,7952.985,8.981302609,1512,1999,2005,10180,14,14.16666667,NO,0.5,14,14
1682,4208,2001,A,07/08/2008,1,87,4598,BrM,16.9,07/09/2008,165,1.1796,0.8204,0.986531023,2008,8,2008,7,24,0,0,0,No,7,Males,25.8,12796.78,9.456948856,1682,2001,2008,29811.25,11.5,12.66666667,NO,0.857142857,31,31
1852,3824,2003,A,22/08/2007,0,82,4246,BrF,16.1,04/10/2014,76,0.7633,1.2367,0.98667437,2007,8,2014,4,24,7,4+,1,Yes,11,Females,24.6,6304.25,8.748979288,1852,2003,2007,38650.745,9,11.25,YES,1,29.5,29.5
1244,3783,1997,A,26/07/2007,0,82,4241,BrF,15.1,07/09/2008,71,1.1796,0.8204,0.98733956,2007,7,2008,10,24,1,1,1,Yes,11,Females,23.2,3405.57,8.133167605,1244,1997,2007,12791.71,9,14.21428571,NO,0.7,49,49
628,2244,1993,A,09/07/1995,0,19,2121,BrF,14.5,23/08/2004,76,1.0408,0.9592,0.987453506,1995,7,2004,2,24,9,4+,1,Yes,11,Females,23.4,47096.12,10.7599459,628,1993,1995,38650.745,,,NO,0,47,21
497,901,1993,A,05/08/2000,1,39,3032,BrM,16.2,16/09/2007,8,1.1102,0.8898,0.988097632,2000,8,2007,7,24,7,4+,1,Yes,14,Males,26.4,17696.45,9.781119333,497,1993,2000,19626.265,,20.5,NO,0.571428571,39,39
2978,3193,2003,A,16/08/2006,0,75,3825,BrF,15.1,04/03/2014,86,1.1796,0.8204,0.991626784,2006,8,2014,3,24,8,4+,1,Yes,11,Females,24.6,2647.3,7.881295532,2978,2003,2006,7239.03,13,12,YES,1,33.5,33.5
2964,2910,2003,A,28/11/2005,1,54,5785,ABX,16.6,21/02/2008,75,0.8327,1.1673,0.991847664,2005,11,2008,2,24,3,3,1,Yes,5,Males,25.1,31039.67,10.34302134,2964,2003,2005,14247.11,14,11.5,YES,1,47.5,47.5
608,2344,1993,A,30/06/1996,0,21,2234,H,16.5,28/03/1998,59,0.9714,1.0286,0.992888692,1996,6,1998,3,24,2,2,1,Yes,5,Females,24.2,151148.77,11.92601986,608,1993,1996,20038.4,26,26,NO,0.333333333,26,
1061,2443,1996,A,07/08/1997,1,22,62,H,15.3,28/03/1998,76,1.1796,0.8204,0.994216777,1997,8,1998,1,12,1,1,1,Yes,2,Males,26.3,55154.12,10.91788673,1061,1996,1997,38650.745,21,21,YES,1,21,21
1587,905,1999,A,07/08/2000,1,39,3121,BrM,16.4,07/09/2008,144,0.902,1.098,0.99504613,2000,8,2008,1,12,8,4+,1,Yes,9,Males,25.6,53705.8,10.89127628,1587,1999,2000,13264.95,,,NO,0,33.5,14
1724,1087,2001,A,29/08/2002,1,41,783,U,16,29/05/2004,11,1.0408,0.9592,0.995853441,2002,8,2004,1,12,2,2,1,Yes,3,Males,25.9,11888.05,9.383288973,1724,2001,2002,21739.96,,,NO,0,,
3445,3809,2005,A,15/08/2007,1,82,4304,BrM,16.8,21/02/2008,172,1.1796,0.8204,0.995973539,2007,8,2008,2,24,1,1,1,Yes,3,Males,26.6,4201.33,8.343156421,3445,2005,2007,10384.55,9,11,YES,1,9,9
1717,1080,2001,A,23/08/2002,0,41,825,BrF,15.7,04/10/2014,92,0.9714,1.0286,0.99732985,2002,8,2014,1,12,12,4+,1,Yes,13,Females,24.3,18274.14,9.813242225,1717,2001,2002,13578.27,,,NO,0,13,13
1722,555,2001,A,27/07/2005,1,37,710,BrM,18,27/02/2013,87,1.1102,0.8898,0.998291683,2005,7,2013,4,24,8,4+,1,Yes,12,Males,25.5,11547.715,9.354242861,1722,2001,2005,13915.73,14,14.16666667,NO,0.75,28,28
1244,349,1997,A,30/06/2004,0,34,607,BrF,15,07/09/2008,71,1.1796,0.8204,0.999742899,2004,6,2008,7,24,4,4+,1,Yes,11,Females,22,4567.96,8.426821995,1244,1997,2004,12791.71,9,15.875,NO,0.571428571,49,49
2989,3161,2004,A,11/08/2006,0,75,3816,BrF,14.8,30/09/2012,75,1.0408,0.9592,0.999821481,2006,8,2012,2,24,6,4+,1,Yes,8,Females,24.9,23837.08,10.07899763,2989,2004,2006,14247.11,13,14,YES,1,27,27
1590,1017,2000,A,24/07/2002,1,41,803,BrM,17,11/12/2005,48,1.0408,0.9592,1.000225923,2002,7,2005,2,24,3,3,1,Yes,5,Males,26.7,15190.68,9.628437361,1590,2000,2002,16692.72,,,NO,0,,
1396,98,1998,A,28/06/2003,1,30,525,BrM,16.4,12/07/2007,112,0.7633,1.2367,1.003408319,2003,6,2007,5,24,4,4+,1,Yes,9,Males,25,13562.81,9.515086767,1396,1998,2003,20145.88,19.5,17.25,NO,0.4,19.5,
1508,1146,1999,A,19/09/2002,0,41,3268,BrF,16.5,12/01/2005,81,1.3184,0.6816,1.004116131,2002,9,2005,3,24,3,3,1,Yes,6,Females,23.8,5246.32,8.565282157,1508,1999,2002,14279.07,,,NO,0,,
1401,270,1997,A,23/12/2003,0,31,2682,BrF,15,10/09/2010,125,0.9714,1.0286,1.004303097,2003,12,2010,6,24,7,4+,1,Yes,13,Females,24.2,29162.96,10.28065469,1401,1997,2003,25302.74,19.5,18.16666667,NO,0.5,32.5,32.5
