"nestlingID","nestID","year","age","hatchdate","hatchsize","fledgedate","fledgesize","mass","tarsus","ninprim","year2"
"1983-HU19 nestling 6","1983-HU19",1983,13,151,6,172,6,24.7,,,0.6
"1983-HU19 nestling 6","1983-HU19",1983,16,151,6,172,6,23.4,,,0.6
"1985-HUE3 nestling 1","1985-HUE3",1985,11,166,5,188,5,20.6,,,0.8
"1987-HUA7 nestling 1","1987-HUA7",1987,12,153,4,174,4,24.5,,,1
"1987-HUA7 nestling 1","1987-HUA7",1987,15,153,4,174,4,26,,,1
"1982-BMV6 nestling 1","1982-BMV6",1982,10,147,6,169,2,19.5,,,0.5
"1982-BMV6 nestling 1","1982-BMV6",1982,13,147,6,169,2,20.5,,,0.5
"1982-BMV6 nestling 1","1982-BMV6",1982,16,147,6,169,2,23,,,0.5
"1985-HUE3 nestling 2","1985-HUE3",1985,11,166,5,188,5,16.3,,,0.8
"1987-HUA7 nestling 2","1987-HUA7",1987,12,153,4,174,4,27.5,,,1
"1987-HUA7 nestling 2","1987-HUA7",1987,15,153,4,174,4,27.5,,,1
"1982-BMV6 nestling 2","1982-BMV6",1982,10,147,6,169,2,14,,,0.5
"1985-HUE3 nestling 3","1985-HUE3",1985,11,166,5,188,5,23,,,0.8
"1987-HUA7 nestling 3","1987-HUA7",1987,12,153,4,174,4,23.5,,,1
"1987-HUA7 nestling 3","1987-HUA7",1987,15,153,4,174,4,24,,,1
"1982-BMV6 nestling 3","1982-BMV6",1982,10,147,6,169,2,19,,,0.5
"1982-BMV6 nestling 3","1982-BMV6",1982,13,147,6,169,2,16.5,,,0.5
"1985-HUE3 nestling 4","1985-HUE3",1985,11,166,5,188,5,21.5,,,0.8
"1987-HUA7 nestling 4","1987-HUA7",1987,12,153,4,174,4,22.5,,,1
"1987-HUA7 nestling 4","1987-HUA7",1987,15,153,4,174,4,23,,,1
"1982-BMV6 nestling 4","1982-BMV6",1982,10,147,6,169,2,14,,,0.5
"1985-HUE3 nestling 5","1985-HUE3",1985,11,166,5,188,5,21.4,,,0.8
"1982-BMV6 nestling 5","1982-BMV6",1982,10,147,6,169,2,16.5,,,0.5
"1982-BMV6 nestling 6","1982-BMV6",1982,10,147,6,169,2,19.5,,,0.5
"1982-BMV6 nestling 6","1982-BMV6",1982,13,147,6,169,2,20.5,,,0.5
"1982-BMV6 nestling 6","1982-BMV6",1982,16,147,6,169,2,22.5,,,0.5
"2003-HUX1 nestling 1","2003-HUX1",2003,15,150,6,172,5,16.8,12.66,25,2.6
"2003-HUX1 nestling 2","2003-HUX1",2003,15,150,6,172,5,19.3,11.94,33,2.6
"2003-HUX1 nestling 3","2003-HUX1",2003,15,150,6,172,5,19.5,11.44,32,2.6
"2003-HUX1 nestling 4","2003-HUX1",2003,15,150,6,172,5,19.7,12.51,33,2.6
"2003-HUX1 nestling 5","2003-HUX1",2003,15,150,6,172,5,19,12.8,27.5,2.6
"2003-HUX1 nestling 6","2003-HUX1",2003,15,150,6,172,5,16.2,12.26,19,2.6
"1999-HUE5 nestling 1","1999-HUE5",1999,15,151,6,,6,20,,,2.2
"1999-HUE5 nestling 2","1999-HUE5",1999,15,151,6,,6,19,,,2.2
"1999-HUE5 nestling 3","1999-HUE5",1999,15,151,6,,6,20,,,2.2
"1999-HUE5 nestling 4","1999-HUE5",1999,15,151,6,,6,19,,,2.2
"1999-HUE5 nestling 5","1999-HUE5",1999,15,151,6,,6,19.5,,,2.2
"1999-HUE5 nestling 6","1999-HUE5",1999,15,151,6,,6,13,,,2.2
"1989-BGB6 nestling 1","1989-BGB6",1989,12,155,5,182,4,14.5,,34,1.2
"1989-BGB6 nestling 2","1989-BGB6",1989,12,155,5,182,4,18,,38,1.2
"1989-BGB6 nestling 3","1989-BGB6",1989,12,155,5,182,4,21.5,,35,1.2
"1989-BGB6 nestling 4","1989-BGB6",1989,12,155,5,182,4,21,,26,1.2
"1989-BGB6 nestling 5","1989-BGB6",1989,12,155,5,182,4,21,,21,1.2
"1983-BMA01 nestling 1","1983-BMA01",1983,11,157,4,178,3,18.1,,,0.6
"1983-BMA01 nestling 1","1983-BMA01",1983,14,157,4,178,3,20.8,,,0.6
"1983-BMA01 nestling 2","1983-BMA01",1983,10,157,4,178,3,17.6,,,0.6
"1983-BMA01 nestling 2","1983-BMA01",1983,13,157,4,178,3,21,,,0.6
"1983-BMA01 nestling 3","1983-BMA01",1983,11,157,4,178,3,17.5,,,0.6
"1983-BMA01 nestling 3","1983-BMA01",1983,14,157,4,178,3,21,,,0.6
"1990-BGH6 nestling 1","1990-BGH6",1990,12,151,5,170,3,24.5,,38,1.3
"1982-HU20 nestling 1","1982-HU20",1982,10,150,7,170,4,17.5,,,0.5
"1982-HU20 nestling 1","1982-HU20",1982,13,150,7,170,4,15.5,,,0.5
"1982-HU20 nestling 1","1982-HU20",1982,16,150,7,170,4,21.5,,,0.5
"1990-BGH6 nestling 2","1990-BGH6",1990,12,151,5,170,3,22,,28,1.3
"1982-HU20 nestling 2","1982-HU20",1982,10,150,7,170,4,12,,,0.5
"1982-HU20 nestling 2","1982-HU20",1982,13,150,7,170,4,14,,,0.5
"1982-HU20 nestling 2","1982-HU20",1982,16,150,7,170,4,19.5,,,0.5
"1990-BGH6 nestling 3","1990-BGH6",1990,12,151,5,170,3,22,,30,1.3
"1982-HU20 nestling 3","1982-HU20",1982,10,150,7,170,4,12,,,0.5
"1982-HU20 nestling 3","1982-HU20",1982,13,150,7,170,4,13.5,,,0.5
"1982-HU20 nestling 3","1982-HU20",1982,16,150,7,170,4,19.5,,,0.5
"1982-HU20 nestling 4","1982-HU20",1982,10,150,7,170,4,10.5,,,0.5
"1982-HU20 nestling 4","1982-HU20",1982,13,150,7,170,4,11,,,0.5
"1982-HU20 nestling 4","1982-HU20",1982,16,150,7,170,4,15.5,,,0.5
"1982-HU20 nestling 6","1982-HU20",1982,10,150,7,170,4,11,,,0.5
"1982-HU20 nestling 6","1982-HU20",1982,13,150,7,170,4,11,,,0.5
"1982-HU20 nestling 7","1982-HU20",1982,10,150,7,170,4,13,,,0.5
"1982-HU20 nestling 7","1982-HU20",1982,13,150,7,170,4,15,,,0.5
"1981-HU03 nestling 1","1981-HU03",1981,11,152,4,164,0,21,,,0.4
"1981-HU03 nestling 1","1981-HU03",1981,13,152,4,164,0,22.5,,,0.4
"1981-HU03 nestling 2","1981-HU03",1981,11,152,4,164,0,21,,,0.4
"1981-HU03 nestling 2","1981-HU03",1981,13,152,4,164,0,22,,,0.4
"1981-HU03 nestling 3","1981-HU03",1981,11,152,4,164,0,23,,,0.4
"1981-HU03 nestling 3","1981-HU03",1981,13,152,4,164,0,24.5,,,0.4
"1981-HU03 nestling 4","1981-HU03",1981,11,152,4,164,0,23.5,,,0.4
"1981-HU03 nestling 4","1981-HU03",1981,13,152,4,164,0,24.5,,,0.4
"2000-BGA5 nestling 1","2000-BGA5",2000,10,152,7,174,5,18.5,,37,2.3
"2000-BGA5 nestling 2","2000-BGA5",2000,10,152,7,174,5,16.3,,30,2.3
"2000-BGA5 nestling 3","2000-BGA5",2000,10,152,7,174,5,9.9,,21,2.3
"2000-BGA5 nestling 4","2000-BGA5",2000,10,152,7,174,5,19.3,,38,2.3
"2000-BGA5 nestling 5","2000-BGA5",2000,10,152,7,174,5,19.3,,35,2.3
"2000-BGA5 nestling 6","2000-BGA5",2000,10,152,7,174,5,17.5,,35.5,2.3
"2014-AGE9 nestling 1","2014-AGE9",2014,12,148,5,171,5,21.84,14,47,3.7
"1997-NBD2 nestling 1","1997-NBD2",1997,15,156,6,173,3,2207,15.8,47.5,2
"1992-SPB2 (3) nestling 1","1992-SPB2 (3)",1992,12,175,5,198,4,19,,16,1.5
"2014-AGE9 nestling 2","2014-AGE9",2014,12,148,5,171,5,21.25,14.6,55,3.7
"1997-NBD2 nestling 2","1997-NBD2",1997,15,156,6,173,3,20.4,14.8,43,2
"1992-SPB2 (3) nestling 2","1992-SPB2 (3)",1992,12,175,5,198,4,19,,15,1.5
"2014-AGE9 nestling 3","2014-AGE9",2014,12,148,5,171,5,19.26,13.9,50,3.7
"1997-NBD2 nestling 3","1997-NBD2",1997,15,156,6,173,3,22.6,14.7,53,2
"1992-SPB2 (3) nestling 3","1992-SPB2 (3)",1992,12,175,5,198,4,20,,14,1.5
"2014-AGE9 nestling 4","2014-AGE9",2014,12,148,5,171,5,20.11,13.9,50,3.7
"1992-SPB2 (3) nestling 4","1992-SPB2 (3)",1992,12,175,5,198,4,19.5,,12,1.5
"2014-AGE9 nestling 5","2014-AGE9",2014,12,148,5,171,5,20.92,14.6,56,3.7
"1995-BGA5 nestling 1","1995-BGA5",1995,14,155,6,170,3,19.2,11.92,3,1.8
"1988-HUF4 nestling 1","1988-HUF4",1988,12,157,2,177,2,25.5,,25,1.1
"1995-BGA5 nestling 2","1995-BGA5",1995,14,155,6,170,3,22.2,11.92,39,1.8
"1988-HUF4 nestling 2","1988-HUF4",1988,12,157,2,177,2,23,,24,1.1
"1995-BGA5 nestling 3","1995-BGA5",1995,14,155,6,170,3,19,11.58,34,1.8
"2017-HUE1 nestling 1","2017-HUE1",2017,10,143,6,159,0,20.5,14,40,4
"2017-HUE1 nestling 1","2017-HUE1",2017,12,143,6,159,0,21,13.8,50,4
"1991-NESC7 nestling 1","1991-NESC7",1991,12,155,2,172,2,25.5,,12,1.4
"1991-NESC7 nestling 1","1991-NESC7",1991,16,155,2,172,2,23.5,,41,1.4
"1995-NESC3 nestling 1","1995-NESC3",1995,15,154,5,174,3,23,11.96,40,1.8
"2017-HUE1 nestling 2","2017-HUE1",2017,10,143,6,159,0,20.5,14.2,37,4
"2017-HUE1 nestling 2","2017-HUE1",2017,12,143,6,159,0,19.5,13.8,45,4
"1991-NESC7 nestling 2","1991-NESC7",1991,12,155,2,172,2,23,,60,1.4
"1991-NESC7 nestling 2","1991-NESC7",1991,16,155,2,172,2,21,,58,1.4
"1995-NESC3 nestling 2","1995-NESC3",1995,15,154,5,174,3,23,11.9,41,1.8
"2017-HUE1 nestling 3","2017-HUE1",2017,10,143,6,159,0,17.5,13.8,39,4
"2017-HUE1 nestling 3","2017-HUE1",2017,12,143,6,159,0,17,14,45,4
"1995-NESC3 nestling 3","1995-NESC3",1995,15,154,5,174,3,23.6,11.75,44.5,1.8
"2017-HUE1 nestling 4","2017-HUE1",2017,10,143,6,159,0,19.5,14,42,4
"2017-HUE1 nestling 4","2017-HUE1",2017,12,143,6,159,0,19.25,14.2,48,4
"2017-HUE1 nestling 5","2017-HUE1",2017,10,143,6,159,0,21,13.4,41,4
"2017-HUE1 nestling 5","2017-HUE1",2017,12,143,6,159,0,20.5,13.1,50,4
"2017-HUE1 nestling 6","2017-HUE1",2017,10,143,6,159,0,16.5,13.9,36,4
"2017-HUE1 nestling 6","2017-HUE1",2017,12,143,6,159,0,17,13.5,43,4
"1998-BLA6 nestling 1","1998-BLA6",1998,15,152,5,175,5,18.2,,28,2.1
"1988-BGH6 nestling 1","1988-BGH6",1988,12,162,2,181,2,22.5,,31,1.1
"1989-HUH5 nestling 1","1989-HUH5",1989,13,162,4,178,4,25.5,,,1.2
"1998-BLA6 nestling 2","1998-BLA6",1998,15,152,5,175,5,16.8,,24,2.1
"1988-BGH6 nestling 2","1988-BGH6",1988,12,162,2,181,2,23.5,,32,1.1
"1989-HUH5 nestling 2","1989-HUH5",1989,13,162,4,178,4,25,,,1.2
"1998-BLA6 nestling 3","1998-BLA6",1998,15,152,5,175,5,18.1,,22,2.1
"1989-HUH5 nestling 3","1989-HUH5",1989,13,162,4,178,4,23.5,,,1.2
"1998-BLA6 nestling 4","1998-BLA6",1998,15,152,5,175,5,18.9,,27,2.1
"1989-HUH5 nestling 4","1989-HUH5",1989,13,162,4,178,4,24,,,1.2
"1998-BLA6 nestling 5","1998-BLA6",1998,15,152,5,175,5,17.2,,29,2.1
"2015-SRBH4 nestling 1","2015-SRBH4",2015,12,154,5,176,4,19.75,10,48,3.8
"1983-NES50 nestling 1","1983-NES50",1983,12,155,2,178,2,23,,,0.6
"2015-SRBH4 nestling 2","2015-SRBH4",2015,12,154,5,176,4,22.75,11,50,3.8
"1983-NES50 nestling 2","1983-NES50",1983,12,155,2,178,2,24.4,,,0.6
"2015-SRBH4 nestling 4","2015-SRBH4",2015,12,154,5,176,4,23,12.1,52,3.8
"2015-SRBH4 nestling 5","2015-SRBH4",2015,12,154,5,176,4,22.25,10.5,47,3.8
"1992-BS3 nestling 1","1992-BS3",1992,12,153,5,173,5,21,,22,1.5
"1980-BMC11 (2) nestling 1","1980-BMC11 (2)",1980,12,188,4,207,4,19.5,,,0.3
"1980-BMC11 (2) nestling 1","1980-BMC11 (2)",1980,15,188,4,207,4,19.5,,,0.3
"1992-BS3 nestling 2","1992-BS3",1992,12,153,5,173,5,23,,26,1.5
"1980-BMC11 (2) nestling 2","1980-BMC11 (2)",1980,12,188,4,207,4,23,,,0.3
"1980-BMC11 (2) nestling 2","1980-BMC11 (2)",1980,15,188,4,207,4,19.5,,,0.3
"1992-BS3 nestling 3","1992-BS3",1992,12,153,5,173,5,23,,26,1.5
"1980-BMC11 (2) nestling 3","1980-BMC11 (2)",1980,12,188,4,207,4,22.5,,,0.3
"1980-BMC11 (2) nestling 3","1980-BMC11 (2)",1980,15,188,4,207,4,21,,,0.3
"1992-BS3 nestling 4","1992-BS3",1992,12,153,5,173,5,22.5,,26,1.5
"1980-BMC11 (2) nestling 4","1980-BMC11 (2)",1980,12,188,4,207,4,20,,,0.3
"1980-BMC11 (2) nestling 4","1980-BMC11 (2)",1980,15,188,4,207,4,18,,,0.3
"1992-BS3 nestling 5","1992-BS3",1992,12,153,5,173,5,22,,28,1.5
"2016-LSF2 nestling 1","2016-LSF2",2016,12,158,6,,5,20,15.8,48,3.9
"1990-BGG3 nestling 1","1990-BGG3",1990,12,153,6,174,5,19.5,,12,1.3
"2016-LSF2 nestling 2","2016-LSF2",2016,12,158,6,,5,20.75,16.7,49,3.9
"1990-BGG3 nestling 2","1990-BGG3",1990,12,153,6,174,5,21.5,,14,1.3
"2016-LSF2 nestling 3","2016-LSF2",2016,12,158,6,,5,19,15.6,47,3.9
"1990-BGG3 nestling 3","1990-BGG3",1990,12,153,6,174,5,22,,24,1.3
"2016-LSF2 nestling 4","2016-LSF2",2016,12,158,6,,5,22,16.3,41,3.9
"1990-BGG3 nestling 4","1990-BGG3",1990,12,153,6,174,5,20.5,,17,1.3
"2016-LSF2 nestling 5","2016-LSF2",2016,12,158,6,,5,20.25,14.7,49,3.9
"1990-BGG3 nestling 5","1990-BGG3",1990,12,153,6,174,5,20.5,,24,1.3
"1990-BGG3 nestling 6","1990-BGG3",1990,12,153,6,174,5,20.5,,21,1.3
"1985-NES107 (1) nestling 1","1985-NES107 (1)",1985,11,154,6,,5,19.7,,,0.8
"1985-NES107 (1) nestling 2","1985-NES107 (1)",1985,11,154,6,,5,19.5,,,0.8
"1985-NES107 (1) nestling 3","1985-NES107 (1)",1985,11,154,6,,5,19.5,,,0.8
"1985-NES107 (1) nestling 4","1985-NES107 (1)",1985,11,154,6,,5,21.7,,,0.8
"1985-NES107 (1) nestling 5","1985-NES107 (1)",1985,11,154,6,,5,20,,,0.8
"1985-NES107 (1) nestling 6","1985-NES107 (1)",1985,11,154,6,,5,20.8,,,0.8
"1996-NESD10 nestling 1","1996-NESD10",1996,14,161,5,178,3,24.5,15.26,,1.9
"1996-NESD10 nestling 2","1996-NESD10",1996,14,161,5,178,3,23.3,15.6,,1.9
"1996-NESD10 nestling 3","1996-NESD10",1996,14,161,5,178,3,23.3,14.78,,1.9
"1987-HUC1 nestling 5","1987-HUC1",1987,12,149,6,162,0,14,,,1
"2008-SRBP14 nestling 1","2008-SRBP14",2008,12,146,6,167,6,22.5,14.8,,3.1
"2008-SRBP14 nestling 2","2008-SRBP14",2008,12,146,6,167,6,20.5,14,,3.1
"2008-SRBP14 nestling 3","2008-SRBP14",2008,12,146,6,167,6,21,14.2,,3.1
"2008-SRBP14 nestling 4","2008-SRBP14",2008,12,146,6,167,6,20,14.6,,3.1
"2008-SRBP14 nestling 5","2008-SRBP14",2008,12,146,6,167,6,20,14.9,,3.1
"2008-SRBP14 nestling 6","2008-SRBP14",2008,12,146,6,167,6,19,14.1,,3.1
"1997-BGE7 nestling 1","1997-BGE7",1997,15,165,5,186,5,21.3,14.68,39,2
"1997-BGE7 nestling 2","1997-BGE7",1997,15,165,5,186,5,20.8,13.67,32,2
"1997-BGE7 nestling 3","1997-BGE7",1997,15,165,5,186,5,20.8,14.93,41,2
"1997-BGE7 nestling 4","1997-BGE7",1997,15,165,5,186,5,21.1,15.1,36,2
"1997-BGE7 nestling 5","1997-BGE7",1997,15,165,5,186,5,21.7,14.47,41,2
"2012-SRBH4 nestling 1","2012-SRBH4",2012,12,152,6,167,6,23,12.3,,3.5
"1977-GCD06 nestling 1","1977-GCD06",1977,10,161,5,,0,23,,,0
"2012-SRBH4 nestling 2","2012-SRBH4",2012,12,152,6,167,6,20,11.8,,3.5
"1977-GCD06 nestling 2","1977-GCD06",1977,10,161,5,,0,22,,,0
"2012-SRBH4 nestling 3","2012-SRBH4",2012,12,152,6,167,6,19.5,11.9,,3.5
"1977-GCD06 nestling 3","1977-GCD06",1977,10,161,5,,0,22,,,0
"2012-SRBH4 nestling 4","2012-SRBH4",2012,12,152,6,167,6,20.5,12.6,,3.5
"1977-GCD06 nestling 4","1977-GCD06",1977,10,161,5,,0,21,,,0
"2012-SRBH4 nestling 5","2012-SRBH4",2012,12,152,6,167,6,21,12.6,,3.5
"2012-SRBH4 nestling 6","2012-SRBH4",2012,12,152,6,167,6,18,11.8,,3.5
"1977-GCC06 nestling 1","1977-GCC06",1977,15,170,3,184,3,25.5,,,0
"2011-TGD2 nestling 1","2011-TGD2",2011,12,151,6,173,3,18.5,14.4,,3.4
"1979-DPB4 nestling 1","1979-DPB4",1979,12,152,5,174,5,21.2,,,0.2
"1979-DPB4 nestling 1","1979-DPB4",1979,15,152,5,174,5,22.1,,,0.2
"1977-GCC06 nestling 2","1977-GCC06",1977,15,170,3,184,3,25,,,0
"2011-TGD2 nestling 2","2011-TGD2",2011,12,151,6,173,3,18,15.2,,3.4
"1979-DPB4 nestling 2","1979-DPB4",1979,12,152,5,174,5,23.3,,,0.2
"1977-GCC06 nestling 3","1977-GCC06",1977,15,170,3,184,3,23,,,0
"2011-TGD2 nestling 3","2011-TGD2",2011,12,151,6,173,3,18,14,,3.4
"1979-DPB4 nestling 3","1979-DPB4",1979,12,152,5,174,5,22.5,,,0.2
"1979-DPB4 nestling 3","1979-DPB4",1979,15,152,5,174,5,21.1,,,0.2
"2011-TGD2 nestling 4","2011-TGD2",2011,12,151,6,173,3,19,14.3,,3.4
"1979-DPB4 nestling 4","1979-DPB4",1979,12,152,5,174,5,22.4,,,0.2
"2011-TGD2 nestling 5","2011-TGD2",2011,12,151,6,173,3,21,15.2,,3.4
"1979-DPB4 nestling 5","1979-DPB4",1979,12,152,5,174,5,22.5,,,0.2
"2011-TGD2 nestling 6","2011-TGD2",2011,12,151,6,173,3,21,15.1,,3.4
"1995-NESA15 nestling 1","1995-NESA15",1995,16,149,6,170,7,20.3,11.4,,1.8
"1977-GCL01 nestling 1","1977-GCL01",1977,11,155,7,174,7,19,,,0
"1977-GCL01 nestling 1","1977-GCL01",1977,16,155,7,174,7,23,,,0
"1995-NESA15 nestling 2","1995-NESA15",1995,16,149,6,170,7,21.7,11.14,,1.8
"1977-GCL01 nestling 2","1977-GCL01",1977,11,155,7,174,7,12,,,0
"1977-GCL01 nestling 2","1977-GCL01",1977,16,155,7,174,7,20,,,0
"1995-NESA15 nestling 3","1995-NESA15",1995,16,149,6,170,7,21.1,10.9,,1.8
"1977-GCL01 nestling 3","1977-GCL01",1977,11,155,7,174,7,22.5,,,0
"1977-GCL01 nestling 3","1977-GCL01",1977,16,155,7,174,7,24,,,0
"1995-NESA15 nestling 4","1995-NESA15",1995,16,149,6,170,7,22.1,10.3,,1.8
"1977-GCL01 nestling 4","1977-GCL01",1977,11,155,7,174,7,19.5,,,0
"1977-GCL01 nestling 4","1977-GCL01",1977,16,155,7,174,7,23.5,,,0
"1995-NESA15 nestling 5","1995-NESA15",1995,16,149,6,170,7,22,11.66,,1.8
"1977-GCL01 nestling 5","1977-GCL01",1977,11,155,7,174,7,21,,,0
"1977-GCL01 nestling 5","1977-GCL01",1977,16,155,7,174,7,24,,,0
"1995-NESA15 nestling 6","1995-NESA15",1995,16,149,6,170,7,24.3,11.47,,1.8
"1977-GCL01 nestling 6","1977-GCL01",1977,11,155,7,174,7,18,,,0
"1977-GCL01 nestling 6","1977-GCL01",1977,16,155,7,174,7,22.5,,,0
"1995-NESA15 nestling 7","1995-NESA15",1995,16,149,6,170,7,20.2,11.16,,1.8
"1977-GCL01 nestling 7","1977-GCL01",1977,11,155,7,174,7,21,,,0
"1977-GCL01 nestling 7","1977-GCL01",1977,16,155,7,174,7,25.5,,,0
"1981-GCC6 nestling 1","1981-GCC6",1981,11,169,4,190,3,18,,,0.4
"1981-GCC6 nestling 1","1981-GCC6",1981,13,169,4,190,3,22,,,0.4
"1981-GCC6 nestling 1","1981-GCC6",1981,16,169,4,190,3,19.5,,,0.4
"2010-BGB4 nestling 1","2010-BGB4",2010,12,151,3,171,2,23.5,14.6,,3.3
"1981-GCC6 nestling 2","1981-GCC6",1981,11,169,4,190,3,20.5,,,0.4
"1981-GCC6 nestling 2","1981-GCC6",1981,13,169,4,190,3,18.5,,,0.4
"1981-GCC6 nestling 2","1981-GCC6",1981,16,169,4,190,3,24,,,0.4
"1981-GCC6 nestling 3","1981-GCC6",1981,11,169,4,190,3,20.5,,,0.4
"1981-GCC6 nestling 3","1981-GCC6",1981,13,169,4,190,3,21.5,,,0.4
"2010-BGB4 nestling 3","2010-BGB4",2010,12,151,3,171,2,21,14.5,,3.3
"2017-HUC7 nestling 1","2017-HUC7",2017,12,151,5,168,5,22.5,14.5,55,4
"2014-HUD6 nestling 1","2014-HUD6",2014,12,149,4,169,3,23.95,14.8,56,3.7
"1990-NESF6 nestling 1","1990-NESF6",1990,12,155,5,,5,21.5,,37,1.3
"2017-HUC7 nestling 2","2017-HUC7",2017,12,151,5,168,5,21.5,13.3,55,4
"2014-HUD6 nestling 2","2014-HUD6",2014,12,149,4,169,3,25.38,14.3,55,3.7
"1990-NESF6 nestling 2","1990-NESF6",1990,12,155,5,,5,24,,36,1.3
"2017-HUC7 nestling 3","2017-HUC7",2017,12,151,5,168,5,22.5,13.9,54,4
"2014-HUD6 nestling 3","2014-HUD6",2014,12,149,4,169,3,24.22,14.9,60,3.7
"1990-NESF6 nestling 3","1990-NESF6",1990,12,155,5,,5,23.5,,31,1.3
"2017-HUC7 nestling 4","2017-HUC7",2017,12,151,5,168,5,23.3,14,54,4
"1990-NESF6 nestling 4","1990-NESF6",1990,12,155,5,,5,24,,34,1.3
"2017-HUC7 nestling 5","2017-HUC7",2017,12,151,5,168,5,22.7,13.5,49,4
"1990-NESF6 nestling 5","1990-NESF6",1990,12,155,5,,5,23,,31,1.3
"1977-GCJ06 nestling 1","1977-GCJ06",1977,12,159,6,178,5,20,,,0
"1977-GCJ06 nestling 2","1977-GCJ06",1977,12,159,6,178,5,20.5,,,0
"1977-GCJ06 nestling 3","1977-GCJ06",1977,12,159,6,178,5,19.5,,,0
"1977-GCJ06 nestling 4","1977-GCJ06",1977,12,159,6,178,5,19.5,,,0
"1977-GCJ06 nestling 5","1977-GCJ06",1977,12,159,6,178,5,20,,,0
"1996-NESF10 nestling 1","1996-NESF10",1996,15,163,4,183,3,22.6,15.36,43,1.9
"1996-NESF10 nestling 2","1996-NESF10",1996,15,163,4,183,3,18.5,14.01,43,1.9
"1996-NESF10 nestling 3","1996-NESF10",1996,15,163,4,183,3,26.3,15.78,39,1.9
"2003-HUC5 nestling 1","2003-HUC5",2003,15,149,2,169,2,26.2,12.53,36,2.6
"2003-HUC5 nestling 2","2003-HUC5",2003,15,149,2,169,2,21,14.07,40,2.6
"1982-NES44 (2) nestling 1","1982-NES44 (2)",1982,10,183,4,195,0,14,,,0.5
"1982-NES44 (2) nestling 2","1982-NES44 (2)",1982,10,183,4,195,0,12.5,,,0.5
"1982-NES44 (2) nestling 3","1982-NES44 (2)",1982,10,183,4,195,0,10.5,,,0.5
"2017-AGE5 (2) nestling 1","2017-AGE5 (2)",2017,12,186,3,205,1,13,12.2,30,4
"1977-GCK06 nestling 1","1977-GCK06",1977,16,162,4,181,4,25,,,0
"2012-BGG3 (3) nestling 1","2012-BGG3 (3)",2012,12,194,2,164,2,21.5,14.2,,3.5
"2017-AGE5 (2) nestling 2","2017-AGE5 (2)",2017,12,186,3,205,1,12.5,12.7,30,4
"1977-GCK06 nestling 2","1977-GCK06",1977,16,162,4,181,4,25,,,0
"2012-BGG3 (3) nestling 2","2012-BGG3 (3)",2012,12,194,2,164,2,22.5,15,,3.5
"2017-AGE5 (2) nestling 3","2017-AGE5 (2)",2017,12,186,3,205,1,19,13.5,47,4
"1977-GCK06 nestling 3","1977-GCK06",1977,16,162,4,181,4,24.5,,,0
"1977-GCK06 nestling 4","1977-GCK06",1977,16,162,4,181,4,24.5,,,0
"2017-LSI5 nestling 1","2017-LSI5",2017,12,151,5,176,4,20.8,13.5,47,4
"1983-NES104 nestling 1","1983-NES104",1983,10,187,4,,4,20.1,,,0.6
"1983-NES104 nestling 1","1983-NES104",1983,13,187,4,,4,21.5,,,0.6
"2017-LSI5 nestling 2","2017-LSI5",2017,12,151,5,176,4,22,13.7,52,4
"1983-NES104 nestling 2","1983-NES104",1983,10,187,4,,4,20.7,,,0.6
"1983-NES104 nestling 2","1983-NES104",1983,13,187,4,,4,23.3,,,0.6
"2017-LSI5 nestling 3","2017-LSI5",2017,12,151,5,176,4,20,14.5,49,4
"1983-NES104 nestling 3","1983-NES104",1983,10,187,4,,4,19.6,,,0.6
"1983-NES104 nestling 3","1983-NES104",1983,13,187,4,,4,21,,,0.6
"2017-LSI5 nestling 4","2017-LSI5",2017,12,151,5,176,4,20,13.3,49,4
"1983-NES104 nestling 4","1983-NES104",1983,10,187,4,,4,19.3,,,0.6
"1983-NES104 nestling 4","1983-NES104",1983,13,187,4,,4,22.4,,,0.6
"2015-HUB4 nestling 1","2015-HUB4",2015,12,145,6,168,6,22.25,13.2,59,3.8
"2015-HUB4 nestling 2","2015-HUB4",2015,12,145,6,168,6,19.75,12.6,54,3.8
"2015-HUB4 nestling 3","2015-HUB4",2015,12,145,6,168,6,18.75,11.4,45,3.8
"2015-HUB4 nestling 4","2015-HUB4",2015,12,145,6,168,6,21,11.7,51,3.8
"2015-HUB4 nestling 5","2015-HUB4",2015,12,145,6,168,6,22,12.2,53,3.8
"2015-HUB4 nestling 6","2015-HUB4",2015,12,145,6,168,6,19.25,13,56,3.8
"2009-SPA1 nestling 1","2009-SPA1",2009,12,181,3,201,3,23.5,15.2,,3.2
"2009-SPA1 nestling 2","2009-SPA1",2009,12,181,3,201,3,22.5,15.3,,3.2
"2009-SPA1 nestling 3","2009-SPA1",2009,12,181,3,201,3,25,16.2,,3.2
"2016-AGK23 nestling 1","2016-AGK23",2016,12,152,3,,3,21.5,13.4,50,3.9
"2008-BGH6 nestling 1","2008-BGH6",2008,12,153,5,175,5,18.8,14.9,,3.1
"1988-NESE11 (2) nestling 1","1988-NESE11 (2)",1988,12,158,3,,3,19,,12,1.1
"2016-AGK23 nestling 2","2016-AGK23",2016,12,152,3,,3,21.75,14.7,48,3.9
"2008-BGH6 nestling 2","2008-BGH6",2008,12,153,5,175,5,18.1,14.3,,3.1
"1988-NESE11 (2) nestling 2","1988-NESE11 (2)",1988,12,158,3,,3,17.5,,11,1.1
