"NestlingID","NestID","HatchSize","HatchDate","FledgeDate","FledgeSuccess","whyFail","Renest","Mass","Tarsus","Wingchord","Date","Age","MaxTemp3day","MeanTemp3day","MeanWindspeed3day","TotalRainFall3day","ThermoReg"
"2017-LSE3 nestling 1","LSE3",5,149,158,0,"NESTLINGS DIED","First",15.78,14.1,,157,8,17,12.1333333333333,1.00463636333333,6,"Intermediate"
"2017-LSE3 nestling 2","LSE3",5,149,158,0,"NESTLINGS DIED","First",3.43,7.9,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE3 nestling 2","LSE3",5,149,158,0,"NESTLINGS DIED","First",8.08,12.5,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSE3 nestling 2","LSE3",5,149,158,0,"NESTLINGS DIED","First",11.25,12.9,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSE3 nestling 2","LSE3",5,149,158,0,"NESTLINGS DIED","First",14.64,14.4,,157,8,17,12.1333333333333,1.00463636333333,6,"Intermediate"
"2017-LSE3 nestling 3","LSE3",5,149,158,0,"NESTLINGS DIED","First",3.99,9.2,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE3 nestling 3","LSE3",5,149,158,0,"NESTLINGS DIED","First",9.48,10.7,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSE3 nestling 3","LSE3",5,149,158,0,"NESTLINGS DIED","First",14.25,12.1,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSE3 nestling 3","LSE3",5,149,158,0,"NESTLINGS DIED","First",16.39,14.2,,157,8,17,12.1333333333333,1.00463636333333,6,"Intermediate"
"2017-LSE3 nestling 4","LSE3",5,149,158,0,"NESTLINGS DIED","First",3.39,8.1,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE3 nestling 4","LSE3",5,149,158,0,"NESTLINGS DIED","First",8.93,10.9,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSE3 nestling 4","LSE3",5,149,158,0,"NESTLINGS DIED","First",11.5,12.6,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSE3 nestling 4","LSE3",5,149,158,0,"NESTLINGS DIED","First",15.31,14.5,,157,8,17,12.1333333333333,1.00463636333333,6,"Intermediate"
"2017-LSE3 nestling 5","LSE3",5,149,158,0,"NESTLINGS DIED","First",3.87,8,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE3 nestling 5","LSE3",5,149,158,0,"NESTLINGS DIED","First",8.94,11.5,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSE3 nestling 5","LSE3",5,149,158,0,"NESTLINGS DIED","First",13.5,13.2,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSE3 nestling 5","LSE3",5,149,158,0,"NESTLINGS DIED","First",15.8,13.8,,157,8,17,12.1333333333333,1.00463636333333,6,"Intermediate"
"2017-LSE5 nestling 1","LSE5",6,148,171,1,"","First",6.28,10,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE5 nestling 1","LSE5",6,148,171,1,"","First",8.96,11.9,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSE5 nestling 1","LSE5",6,148,171,1,"","First",13.57,12.9,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSE5 nestling 1","LSE5",6,148,171,1,"","First",16.5,14.3,31.5,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSE5 nestling 1","LSE5",6,148,171,1,"","First",15,14.5,37,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSE5 nestling 1","LSE5",6,148,171,1,"","First",18.5,14.5,50,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSE5 nestling 2","LSE5",6,148,171,1,"","First",6.38,8.9,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE5 nestling 2","LSE5",6,148,171,1,"","First",9.36,11.1,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSE5 nestling 2","LSE5",6,148,171,1,"","First",13.72,14.2,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSE5 nestling 2","LSE5",6,148,171,1,"","First",17.5,12.6,33.5,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSE5 nestling 2","LSE5",6,148,171,1,"","First",18,13.8,39,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSE5 nestling 2","LSE5",6,148,171,1,"","First",19.5,14.2,53,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSE5 nestling 3","LSE5",6,148,171,1,"","First",5.75,9.2,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE5 nestling 3","LSE5",6,148,171,1,"","First",8.76,11.8,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSE5 nestling 3","LSE5",6,148,171,1,"","First",13.63,13,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSE5 nestling 3","LSE5",6,148,171,1,"","First",16.5,14,34,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSE5 nestling 3","LSE5",6,148,171,1,"","First",17,14.2,40,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSE5 nestling 3","LSE5",6,148,171,1,"","First",19.5,14.6,52,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSE5 nestling 4","LSE5",6,148,171,1,"","First",5.06,9.3,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE5 nestling 4","LSE5",6,148,171,1,"","First",7.1,10.7,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSE5 nestling 4","LSE5",6,148,171,1,"","First",12.11,11.6,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSE5 nestling 4","LSE5",6,148,171,1,"","First",15,14.1,31,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSE5 nestling 4","LSE5",6,148,171,1,"","First",16,14.2,35,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSE5 nestling 4","LSE5",6,148,171,1,"","First",18,13.7,46,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSE5 nestling 5","LSE5",6,148,171,1,"","First",5.61,10.2,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE5 nestling 5","LSE5",6,148,171,1,"","First",9.3,10.5,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSE5 nestling 5","LSE5",6,148,171,1,"","First",12.61,12.3,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSE5 nestling 5","LSE5",6,148,171,1,"","First",16,13.6,32,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSE5 nestling 5","LSE5",6,148,171,1,"","First",17.5,14.7,36,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSE5 nestling 5","LSE5",6,148,171,1,"","First",19,14.2,49,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSE5 nestling 6","LSE5",6,148,171,1,"","First",5.76,10,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSE5 nestling 6","LSE5",6,148,171,1,"","First",9.53,12.6,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSE5 nestling 6","LSE5",6,148,171,1,"","First",13.52,13.1,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSE5 nestling 6","LSE5",6,148,171,1,"","First",17,13.8,33,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSE5 nestling 6","LSE5",6,148,171,1,"","First",17.5,14.6,38,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSE5 nestling 6","LSE5",6,148,171,1,"","First",18.5,14.6,60,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSL2 nestling 1","LSL2",6,153,168,0,"NESTLINGS DIED","First",4.95,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSL2 nestling 1","LSL2",6,153,168,0,"NESTLINGS DIED","First",13.5,11.8,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSL2 nestling 1","LSL2",6,153,168,0,"NESTLINGS DIED","First",22,13.3,41,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSL2 nestling 1","LSL2",6,153,168,0,"NESTLINGS DIED","First",22.8,13.5,52,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSL2 nestling 2","LSL2",6,153,168,0,"NESTLINGS DIED","First",2.7,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSL2 nestling 2","LSL2",6,153,168,0,"NESTLINGS DIED","First",6,9.7,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSL2 nestling 2","LSL2",6,153,168,0,"NESTLINGS DIED","First",11,11.3,24,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSL2 nestling 2","LSL2",6,153,168,0,"NESTLINGS DIED","First",14.5,13.1,35,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSL2 nestling 3","LSL2",6,153,168,0,"NESTLINGS DIED","First",3.32,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSL2 nestling 3","LSL2",6,153,168,0,"NESTLINGS DIED","First",8.5,10.3,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSL2 nestling 3","LSL2",6,153,168,0,"NESTLINGS DIED","First",13.25,12.4,28,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSL2 nestling 3","LSL2",6,153,168,0,"NESTLINGS DIED","First",14.5,12.6,36,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSL2 nestling 4","LSL2",6,153,168,0,"NESTLINGS DIED","First",4.13,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSL2 nestling 4","LSL2",6,153,168,0,"NESTLINGS DIED","First",10.5,10.7,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSL2 nestling 4","LSL2",6,153,168,0,"NESTLINGS DIED","First",17.5,12.8,37.5,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSL2 nestling 4","LSL2",6,153,168,0,"NESTLINGS DIED","First",18.2,13.4,49,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSL2 nestling 5","LSL2",6,153,168,0,"NESTLINGS DIED","First",3.68,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSL2 nestling 5","LSL2",6,153,168,0,"NESTLINGS DIED","First",11,12.2,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSL2 nestling 5","LSL2",6,153,168,0,"NESTLINGS DIED","First",18.5,13.5,34,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSL2 nestling 5","LSL2",6,153,168,0,"NESTLINGS DIED","First",19.5,13.5,47,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSL2 nestling 6","LSL2",6,153,168,0,"NESTLINGS DIED","First",3.9,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSL2 nestling 6","LSL2",6,153,168,0,"NESTLINGS DIED","First",10,11,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSL2 nestling 6","LSL2",6,153,168,0,"NESTLINGS DIED","First",18.25,12.3,34.5,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSL2 nestling 6","LSL2",6,153,168,0,"NESTLINGS DIED","First",21.5,14.2,48,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSK1 nestling 1","LSK1",5,155,176,1,"","First",5.5,9.5,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSK1 nestling 1","LSK1",5,155,176,1,"","First",16.75,12.9,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSK1 nestling 1","LSK1",5,155,176,1,"","First",18.2,14.1,42,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSK1 nestling 1","LSK1",5,155,176,1,"","First",19.2,13.9,59,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-LSK1 nestling 2","LSK1",5,155,176,1,"","First",5.2,9.5,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSK1 nestling 2","LSK1",5,155,176,1,"","First",17,13.3,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSK1 nestling 2","LSK1",5,155,176,1,"","First",19,14.3,39,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSK1 nestling 2","LSK1",5,155,176,1,"","First",22,14.1,59,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-LSK1 nestling 3","LSK1",5,155,176,1,"","First",6.5,10.3,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSK1 nestling 3","LSK1",5,155,176,1,"","First",17.5,13.4,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSK1 nestling 3","LSK1",5,155,176,1,"","First",20.1,14,40,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSK1 nestling 3","LSK1",5,155,176,1,"","First",21.5,14.1,56,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-LSK1 nestling 4","LSK1",5,155,176,1,"","First",2.8,7.5,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSK1 nestling 4","LSK1",5,155,176,1,"","First",12,11.4,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSK1 nestling 4","LSK1",5,155,176,1,"","First",16.8,13.6,30,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSK1 nestling 4","LSK1",5,155,176,1,"","First",18.75,14.7,47,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-LSK1 nestling 5","LSK1",5,155,176,1,"","First",4.7,8.8,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSK1 nestling 5","LSK1",5,155,176,1,"","First",15.5,13.7,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSK1 nestling 5","LSK1",5,155,176,1,"","First",18,14.3,37,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSK1 nestling 5","LSK1",5,155,176,1,"","First",21,13.9,57,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-LSK3 nestling 1","LSK3",5,149,161,0,"PREDATION","First",3.66,8.1,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSK3 nestling 1","LSK3",5,149,161,0,"PREDATION","First",8.59,11.5,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSK3 nestling 1","LSK3",5,149,161,0,"PREDATION","First",13.5,12.7,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSK3 nestling 1","LSK3",5,149,161,0,"PREDATION","First",17.5,14.9,39,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSK3 nestling 2","LSK3",5,149,161,0,"PREDATION","First",3.25,8.6,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSK3 nestling 2","LSK3",5,149,161,0,"PREDATION","First",7.06,10.1,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSK3 nestling 2","LSK3",5,149,161,0,"PREDATION","First",12,12.9,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSK3 nestling 2","LSK3",5,149,161,0,"PREDATION","First",18,14.1,36,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSK3 nestling 3","LSK3",5,149,161,0,"PREDATION","First",4.42,9.4,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSK3 nestling 3","LSK3",5,149,161,0,"PREDATION","First",9.37,13,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSK3 nestling 3","LSK3",5,149,161,0,"PREDATION","First",14.25,13.6,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSK3 nestling 3","LSK3",5,149,161,0,"PREDATION","First",18,14.8,40,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSK3 nestling 4","LSK3",5,149,161,0,"PREDATION","First",3.82,8.6,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSK3 nestling 4","LSK3",5,149,161,0,"PREDATION","First",8.43,11.7,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSK3 nestling 4","LSK3",5,149,161,0,"PREDATION","First",11.5,13.5,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSK3 nestling 4","LSK3",5,149,161,0,"PREDATION","First",16,14.4,38,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSK3 nestling 5","LSK3",5,149,161,0,"PREDATION","First",3.81,7.6,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSK3 nestling 5","LSK3",5,149,161,0,"PREDATION","First",8.96,10.7,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSK3 nestling 5","LSK3",5,149,161,0,"PREDATION","First",14,13.3,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSK3 nestling 5","LSK3",5,149,161,0,"PREDATION","First",18.5,13.7,39,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSJ2 nestling 1","LSJ2",4,147,168,0.5,"","First",6.91,10.7,,150,3,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSJ2 nestling 1","LSJ2",4,147,168,0.5,"","First",16.2,14,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSJ2 nestling 1","LSJ2",4,147,168,0.5,"","First",17.75,14.1,32,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-LSJ2 nestling 1","LSJ2",4,147,168,0.5,"","First",18.5,14.4,51,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSJ2 nestling 2","LSJ2",4,147,168,0.5,"","First",6.4,11,,150,3,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSJ2 nestling 2","LSJ2",4,147,168,0.5,"","First",15.7,13.9,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSJ2 nestling 2","LSJ2",4,147,168,0.5,"","First",18.25,14.1,32,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-LSJ2 nestling 2","LSJ2",4,147,168,0.5,"","First",18.5,14,40,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSJ2 nestling 3","LSJ2",4,147,168,0.5,"","First",4.36,10.1,,150,3,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSJ2 nestling 3","LSJ2",4,147,168,0.5,"","First",14.5,13,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSJ2 nestling 3","LSJ2",4,147,168,0.5,"","First",17.25,13.7,30,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-LSJ2 nestling 3","LSJ2",4,147,168,0.5,"","First",14.66,13.9,43,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSJ2 nestling 4","LSJ2",4,147,168,0.5,"","First",6.06,10,,150,3,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSJ2 nestling 4","LSJ2",4,147,168,0.5,"","First",15.2,13.5,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSJ2 nestling 4","LSJ2",4,147,168,0.5,"","First",18.25,13.9,30,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-LSJ2 nestling 4","LSJ2",4,147,168,0.5,"","First",14.45,13.8,46,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSI3 nestling 1","LSI3",5,146,171,0.4,"","First",7.55,11,,150,4,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSI3 nestling 1","LSI3",5,146,171,0.4,"","First",13.26,12.9,,152,6,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSI3 nestling 1","LSI3",5,146,171,0.4,"","First",19.5,14.6,,154,8,18,13.3666666666667,1.899030303,0.4,"Intermediate"
"2017-LSI3 nestling 1","LSI3",5,146,171,0.4,"","First",22.5,14.7,,156,10,17,11.1333333333333,1.615363636,2.8,"Endotherm"
"2017-LSI3 nestling 1","LSI3",5,146,171,0.4,"","First",19.5,15.7,50,158,12,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSI3 nestling 2","LSI3",5,146,171,0.4,"","First",6.21,10.4,,150,4,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSI3 nestling 2","LSI3",5,146,171,0.4,"","First",12.93,12.1,,152,6,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSI3 nestling 2","LSI3",5,146,171,0.4,"","First",18,12.9,,154,8,18,13.3666666666667,1.899030303,0.4,"Intermediate"
"2017-LSI3 nestling 2","LSI3",5,146,171,0.4,"","First",21.5,14.8,,156,10,17,11.1333333333333,1.615363636,2.8,"Endotherm"
"2017-LSI3 nestling 2","LSI3",5,146,171,0.4,"","First",18.5,14.7,46,158,12,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSI3 nestling 3","LSI3",5,146,171,0.4,"","First",7.44,11.1,,150,4,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSI3 nestling 3","LSI3",5,146,171,0.4,"","First",14.51,12,,152,6,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSI3 nestling 3","LSI3",5,146,171,0.4,"","First",19,13.3,,154,8,18,13.3666666666667,1.899030303,0.4,"Intermediate"
"2017-LSI3 nestling 3","LSI3",5,146,171,0.4,"","First",22,15.1,,156,10,17,11.1333333333333,1.615363636,2.8,"Endotherm"
"2017-LSI3 nestling 3","LSI3",5,146,171,0.4,"","First",18.5,14.6,51,158,12,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSI3 nestling 4","LSI3",5,146,171,0.4,"","First",6.76,10.6,,150,4,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSI3 nestling 4","LSI3",5,146,171,0.4,"","First",13.62,12.3,,152,6,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSI3 nestling 4","LSI3",5,146,171,0.4,"","First",17.5,13.9,,154,8,18,13.3666666666667,1.899030303,0.4,"Intermediate"
"2017-LSI3 nestling 4","LSI3",5,146,171,0.4,"","First",19.5,14.6,,156,10,17,11.1333333333333,1.615363636,2.8,"Endotherm"
"2017-LSI3 nestling 4","LSI3",5,146,171,0.4,"","First",16.5,14.9,48,158,12,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSI3 nestling 5","LSI3",5,146,171,0.4,"","First",5.6,9,,150,4,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSI3 nestling 5","LSI3",5,146,171,0.4,"","First",12.1,11.7,,152,6,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSI3 nestling 5","LSI3",5,146,171,0.4,"","First",17.5,14.1,,154,8,18,13.3666666666667,1.899030303,0.4,"Intermediate"
"2017-LSI3 nestling 5","LSI3",5,146,171,0.4,"","First",21.5,14.8,,156,10,17,11.1333333333333,1.615363636,2.8,"Endotherm"
"2017-LSI3 nestling 5","LSI3",5,146,171,0.4,"","First",19,14.9,43,158,12,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSI5 nestling 1","LSI5",5,151,176,0.8,"","First",15.5,12,,159,8,17.1666666666667,13.3666666666667,0.703121212,20.6,"Intermediate"
"2017-LSI5 nestling 1","LSI5",5,151,176,0.8,"","First",20.8,13.5,47,163,12,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSI5 nestling 2","LSI5",5,151,176,0.8,"","First",16.5,13.5,,159,8,17.1666666666667,13.3666666666667,0.703121212,20.6,"Intermediate"
"2017-LSI5 nestling 2","LSI5",5,151,176,0.8,"","First",22,13.7,52,163,12,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSI5 nestling 3","LSI5",5,151,176,0.8,"","First",15,14.1,,159,8,17.1666666666667,13.3666666666667,0.703121212,20.6,"Intermediate"
"2017-LSI5 nestling 3","LSI5",5,151,176,0.8,"","First",20,14.5,49,163,12,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSI5 nestling 4","LSI5",5,151,176,0.8,"","First",16.5,13.9,,159,8,17.1666666666667,13.3666666666667,0.703121212,20.6,"Intermediate"
"2017-LSI5 nestling 4","LSI5",5,151,176,0.8,"","First",20,13.3,49,163,12,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-LSI5 nestling 5","LSI5",5,151,176,0.8,"","First",13.96,13.1,,159,8,17.1666666666667,13.3666666666667,0.703121212,20.6,"Intermediate"
"2017-BGC3 (1) nestling 1","BGC3",6,145,167,0,"NESTLINGS DIED","First",12.5,13,,151,6,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-BGC3 (1) nestling 1","BGC3",6,145,167,0,"NESTLINGS DIED","First",16,13.3,,153,8,19.8333333333333,15.4333333333333,1.65,9.6,"Intermediate"
"2017-BGC3 (1) nestling 1","BGC3",6,145,167,0,"NESTLINGS DIED","First",19,13.7,47,155,10,17.8333333333333,11.7,1.77299999966667,0,"Endotherm"
"2017-BGC3 (1) nestling 1","BGC3",6,145,167,0,"NESTLINGS DIED","First",17.5,13.8,55,157,12,17,12.1333333333333,1.00463636333333,6,"Endotherm"
"2017-BGC3 (1) nestling 2","BGC3",6,145,167,0,"NESTLINGS DIED","First",9.15,12,,151,6,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
