"Ring","RearID","Year","Agg_d16","handlingorder_d16","obs_d16","Sex","Weight_d16","Wing","Tail","Head","BR","docility","Tarsus","Mother","Ring2"
"9411","86","2007",NA,3,"EK","m",12.4,46,29,23.1,1.8348623853211,NA,17.5,"9296","9411"
"751","89","2007",NA,8,"EK","f",11.4,43,26,22.9,1.33630289532294,NA,17.05,"8770","751"
"4784","89","2007",NA,10,"EK","f",11.1,43,28,22.4,1.73913043478261,NA,16.7,"8770","4784"
"4213","89","2007",NA,1,"EK","f",11.3,43,28,22.7,2.03389830508475,NA,16.85,"5270","4213"
"108","89","2007",NA,4,"EK","f",11.5,44,26,22.9,1.47058823529412,NA,16.5,"8770","108"
"3254","89","2007",NA,9,"EK","m",11.6,45,25,22.4,1.88679245283019,NA,17.3,"5270","3254"
"8133","89","2007",NA,3,"EK","f",10.2,44,25,22.4,2.0066889632107,NA,16.9,"5270","8133"
"6767","89","2007",NA,5,"EK","m",11,44,25,22.2,2.42914979757085,NA,16.9,"5270","6767"
"361","89","2007",NA,7,"EK","f",10.9,43,24,22.7,1.68067226890756,NA,16.45,"8770","361"
"9011","89","2007",NA,6,"EK","m",11.6,44,23,22.9,1.78041543026706,NA,17.35,"8770","9011"
"1411","89","2007",NA,2,"EK","m",11.8,43,27,22.5,2.07612456747405,NA,17.55,"5270","1411"
"8319","90","2007",NA,3,"EK","m",12.2,42,26,22.7,1.73410404624277,NA,17.05,"5580","8319"
"4146","90","2007",NA,2,"EK","m",10.9,41,21,22.4,1.79640718562874,NA,16.7,"5580","4146"
"200","90","2007",NA,7,"EK","m",11.2,42,25,22.6,1.95439739413681,NA,17.35,"5580","200"
"3012","90","2007",NA,6,"EK","m",11.4,44,27,22.6,1.94805194805195,NA,16.7,"5580","3012"
"532","90","2007",NA,1,"EK","f",11.2,41,24,22.4,2.31660231660232,NA,17.4,"5580","532"
"6999","90","2007",NA,8,"EK","m",11.5,44,25,23.1,1.81268882175227,NA,17.5,"5580","6999"
"8381","90","2007",NA,5,"EK","f",10.8,39,20,22.2,2.12765957446809,NA,15.6,"5580","8381"
"4690","90","2007",NA,4,"EK","unknown",10.4,43,24,21.9,1.94174757281553,NA,16.25,"5580","4690"
"4985","90","2007",NA,9,"EK","m",10.6,40,22,21.8,1.63934426229508,NA,16.9,"5580","4985"
"775","91","2007",4,6,"EK","m",10.5,43,25,23.1,1.69014084507042,NA,17.2,"2696","775"
"2487","91","2007",3,9,"EK","f",11.1,44,26,23,1.64383561643836,NA,16.4,"2696","2487"
"237","91","2007",1,5,"EK","m",11.6,45,32,23.4,1.94805194805195,NA,17.45,"3377","237"
"2850","91","2007",3,4,"EK","m",11.4,45,26,22.3,1.72910662824207,NA,16.65,"2696","2850"
"5474","91","2007",4,2,"EK","f",10.1,41,24,21.6,1.80722891566265,NA,16.6,"2696","5474"
"862","91","2007",3,8,"EK","m",10.7,45,29,23,1.36674259681093,NA,17.6,"3377","862"
"10768","91","2007",2,3,"EK","f",10.9,46,33,23.6,1.94805194805195,NA,16.9,"3377","10768"
"2870","91","2007",3,1,"EK","m",11.6,45,28,23.6,1.3215859030837,NA,17.2,"3377","2870"
"1850","91","2007",3,7,"EK","m",10.7,43,26,23,1.71919770773639,NA,17.05,"2696","1850"
"9052","85","2007",3,1,"JB","f",10.8,40,16,22,1.64383561643836,NA,16.15,"9296","9052"
"2132","93","2007",2,2,"JB","f",11.5,42,20,23.2,1.34831460674157,NA,17.15,"1356","2132"
"2157","93","2007",1,7,"JB","f",11,46,24,22.9,2.20588235294118,NA,16.75,"1356","2157"
"9576","93","2007",1,9,"JB","f",11.2,46,33,21.8,1.97368421052632,NA,16.85,"1356","9576"
"2612","93","2007",4,10,"JB","f",10,50,26,22.1,1.22199592668024,NA,16.25,"7788","2612"
"9905","93","2007",3,3,"JB","m",11.4,51,28,24.4,1.38568129330254,NA,16.5,"7788","9905"
"1482","93","2007",4,6,"JB","m",12.2,46,24,23.5,1.2987012987013,NA,17.85,"1356","1482"
"10851","93","2007",4,5,"JB","m",12.2,50,26,24,1.33928571428571,NA,17.55,"7788","10851"
"1950","93","2007",2,8,"JB","m",12.3,49,27,23.2,1.71919770773639,NA,16.6,"7788","1950"
"3616","93","2007",2,1,"JB","m",11.7,48,26,23.9,1.2396694214876,NA,17.45,"1356","3616"
"3140","93","2007",1,4,"JB","m",11.8,46,22,23.3,1.9672131147541,NA,17.45,"1356","3140"
"3958","87","2007",3,9,"JB","m",9.7,41,21,21.7,2.29007633587786,NA,NA,"8770","3958"
"5192","87","2007",2,4,"JB","m",10.4,44,20,22,2.10526315789474,NA,16.45,"8770","5192"
"6","94","2007",3,4,"EK","m",12.3,47,29,23.8,1.30718954248366,NA,17.85,"8448","6"
"10363","94","2007",2,6,"EK","m",12.6,46,27,24.1,1.4218009478673,NA,17.85,"8448","10363"
"10476","94","2007",5,5,"EK","m",12.5,47,26,23.7,1.47783251231527,NA,17.7,"8448","10476"
"9845","94","2007",3,3,"EK","f",10.6,47,25,23,1.34228187919463,NA,16.65,"8448","9845"
"3732","94","2007",1,2,"EK","f",11.3,44,28,23.1,2.11267605633803,NA,16.55,"8448","3732"
"10308","94","2007",3,1,"EK","m",12,48,27,23.6,1.98019801980198,NA,16.75,"8448","10308"
"9485","99","2007",1,2,"EK","m",12.2,46,27,22.6,1.69014084507042,NA,17.85,"10234","9485"
"6624","99","2007",3,3,"EK","m",10.2,46,31,22.9,1.171875,NA,17.15,"422","6624"
"6513","99","2007",3,7,"EK","f",11,43,28,22.3,1.4018691588785,NA,17.65,"10234","6513"
"5103","99","2007",2,6,"EK","f",11.5,44,27,22.9,1.75953079178886,NA,17.6,"10234","5103"
"6925","99","2007",1,5,"EK","m",11.9,48,34,23.5,1.33630289532294,NA,17.55,"422","6925"
"8785","99","2007",2,4,"EK","f",10.1,43,27,22.6,1.2847965738758,NA,17.35,"422","8785"
"10855","99","2007",4,1,"EK","f",11,46,31,23.1,1.36674259681093,NA,17.2,"422","10855"
"10272","103","2007",1,5,"EK","f",11,42,24,21.7,1.86335403726708,NA,17.8,"10258","10272"
"7540","103","2007",1,7,"EK","f",10.8,43,24,22.7,2.01342281879195,NA,17.05,"10482","7540"
"9915","103","2007",1,2,"EK","m",11.2,44,24,22.6,1.78571428571429,NA,17.9,"10482","9915"
"2535","103","2007",1,3,"EK","f",10.8,43,25,22.8,1.19760479041916,NA,17.25,"10258","2535"
"2957","103","2007",1,4,"EK","f",10.7,39,18,21.7,2.6431718061674,NA,16.6,"10482","2957"
"9688","103","2007",2,1,"EK","m",11.2,46,30,22.8,1.68539325842697,NA,17.8,"10258","9688"
"1347","103","2007",1,6,"EK","m",11.5,45,26,23,1.61725067385445,NA,18.3,"10482","1347"
"8845","103","2007",3,8,"EK","f",9.8,41,22,22.2,1.6304347826087,NA,16.65,"10258","8845"
"10267","104","2007",1,1,"EK","f",10.1,43,27,22.4,2.06185567010309,NA,17.55,"10234","10267"
"7856","104","2007",2,8,"EK","m",11.4,43,26,23.4,1.73410404624277,NA,17.55,"422","7856"
"1299","104","2007",1,2,"EK","m",11.4,44,26,22.4,2.04081632653061,NA,18.75,"10234","1299"
"7805","104","2007",3,7,"EK","f",10.5,45,36,22.7,1.5625,NA,17.25,"422","7805"
"3596","104","2007",2,4,"EK","f",10.9,40,25,23,1.92307692307692,NA,17.9,"10234","3596"
"6370","104","2007",2,9,"EK","m",11.5,46,25,23.1,1.75953079178886,NA,17.85,"10234","6370"
"3583","104","2007",1,5,"EK","m",11.5,39,22,22.6,1.95439739413681,NA,18.45,"10234","3583"
"10730","104","2007",1,3,"EK","f",10.4,42,26,22.2,1.875,NA,17.5,"10234","10730"
"5997","104","2007",1,6,"EK","m",11.6,46,32,23.5,1.67597765363129,NA,17.75,"422","5997"
"344","102","2007",1,1,"EK","m",11.2,43,25,22.7,2.28136882129278,NA,16.9,"5150","344"
"262","102","2007",2,7,"EK","f",11.7,44,29,22.8,1.86335403726708,NA,17.15,"5150","262"
"4209","102","2007",1,6,"EK","f",10.8,41,21,22.4,1.91082802547771,NA,16.9,"5150","4209"
"4662","102","2007",2,5,"EK","m",11.6,44,27,22.9,1.72413793103448,NA,17.95,"5150","4662"
"7121","102","2007",1,4,"EK","f",12.4,45,26,23.1,1.86335403726708,NA,18.4,"5150","7121"
"1173","102","2007",1,3,"EK","m",10.9,41,23,22.1,1.52671755725191,NA,17.25,"5150","1173"
"8258","102","2007",2,2,"EK","f",11.1,39,20,22.4,1.69014084507042,NA,17.1,"5150","8258"
"4410","107","2007",1,5,"JB","f",10.9,47,26,23.1,2.16606498194946,NA,16.4,"1506","4410"
"9985","107","2007",NA,9,"JB","m",11.7,49,28,23.8,1.67130919220056,NA,17.3,"1506","9985"
"2669","107","2007",2,2,"JB","f",11,47,25,23.1,2.37154150197628,NA,16.85,"9396","2669"
"7814","107","2007",3,10,"JB","f",11.3,46,24,23,1.76470588235294,NA,16.95,"1506","7814"
"1721","107","2007",1,1,"JB","m",12.4,47,26,23.3,1.875,NA,17.25,"1506","1721"
"5901","107","2007",1,8,"JB","m",11.2,50,26,23.8,1.75438596491228,NA,17.55,"1506","5901"
"9490","107","2007",2,4,"JB","f",11.2,45,23,23.1,1.10294117647059,NA,17.3,"9396","9490"
"4145","107","2007",4,7,"JB","m",12.2,46,22,23.2,1.58730158730159,NA,17.4,"9396","4145"
"7232","107","2007",3,6,"JB","f",10.6,48,26,23.4,1.21703853955375,NA,17.05,"9396","7232"
"7298","107","2007",2,3,"JB","f",11.8,49,28,23.2,1.72910662824207,NA,16.65,"1506","7298"
"5685","108","2007",2,1,"JB","f",10,44,21,23.1,1.1214953271028,NA,16.45,"4566","5685"
"8616","108","2007",2,2,"JB","m",10.8,46,25,22.8,1.57894736842105,NA,17.3,"10722","8616"
"8891","108","2007",4,7,"JB","f",10.6,48,25,22.9,1.5748031496063,NA,17.1,"10722","8891"
"2966","108","2007",2,6,"JB","m",11.2,50,28,23.1,1.25786163522013,NA,16.8,"4566","2966"
"5432","108","2007",3,9,"JB","m",10.5,48,24,23.7,1.94174757281553,NA,17.4,"10722","5432"
"719","108","2007",2,4,"JB","m",10.2,50,30,22.9,1.25260960334029,NA,17.05,"10722","719"
"10897","108","2007",4,8,"JB","f",10,48,28,22.8,0.983606557377049,NA,16.95,"4566","10897"
"8911","108","2007",2,3,"JB","f",10.3,47,26,23.1,1.26582278481013,NA,16.9,"10722","8911"
"9544","108","2007",3,5,"JB","f",11.1,48,24,22.7,1.10497237569061,NA,17.25,"4566","9544"
"7760","91","2007",2,10,"EK","unknown",11.2,45,29,23,1.76470588235294,NA,17.15,"3377","7760"
"9547","110","2007",3,7,"EK","f",10.6,47,29,22.6,1.46341463414634,NA,17.05,"4031","9547"
"4509","110","2007",2,2,"EK","m",11.4,47,28,23.6,1.45278450363196,NA,17.3,"8151","4509"
"66","110","2007",2,1,"EK","m",11.9,48,29,23.3,1.62162162162162,NA,17.65,"8151","66"
"5189","110","2007",3,6,"EK","m",10.9,47,31,23.6,1.22448979591837,NA,17.75,"4031","5189"
"4354","110","2007",1,3,"EK","m",11.9,48,28,23.7,1.66204986149585,NA,17.45,"8151","4354"
"1214","110","2007",4,5,"EK","m",10.9,47,31,23.2,1.4218009478673,NA,17.35,"4031","1214"
"2274","110","2007",3,4,"EK","f",10,45,29,22.7,1.54241645244216,NA,16.85,"4031","2274"
"4513","110","2007",4,8,"EK","f",10.4,47,29,23.1,1.38568129330254,NA,17.05,"4031","4513"
"10487","113","2007",2,5,"JB","m",11.6,46,24,22.7,1.43198090692124,NA,17.65,"1158","10487"
"10781","113","2007",2,3,"JB","m",11.8,48,33,23.2,1.74418604651163,NA,17.5,"1158","10781"
"10543","113","2007",2,4,"JB","f",11.8,47,25,23.2,1.31578947368421,NA,17.15,"703","10543"
"5458","113","2007",3,9,"JB","m",12.4,49,28,23.6,1.88087774294671,NA,17.95,"703","5458"
"9918","113","2007",4,7,"JB","m",11.8,50,28,23.5,1.23203285420945,NA,18.1,"703","9918"
"1282","113","2007",3,10,"JB","f",11.4,47,26,22.7,1.48514851485149,NA,16.65,"1158","1282"
"6986","113","2007",4,2,"JB","f",11,47,25,23.7,1.58311345646438,NA,17.2,"1158","6986"
"9872","113","2007",4,1,"JB","f",11.1,45,21,22.3,1.51515151515152,NA,16.75,"703","9872"
"7758","113","2007",5,8,"JB","f",11.4,48,25,23.1,1.30718954248366,NA,16.95,"703","7758"
"2940","113","2007",3,6,"JB","f",10.8,47,25,22.5,1.36054421768708,NA,16.15,"1158","2940"
"7713","115","2007",2,4,"JB","m",12.6,48,25,23.4,1.75438596491228,NA,17.65,"677","7713"
"6753","115","2007",3,2,"JB","f",11.9,44,21,22.9,1.5748031496063,NA,16.95,"677","6753"
"4574","115","2007",5,1,"JB","f",12,46,22,23,1.64835164835165,NA,16.75,"6627","4574"
"5680","115","2007",1,7,"JB","f",12.4,45,24,22.7,2.7027027027027,NA,17.35,"677","5680"
"8761","115","2007",5,6,"JB","f",11.6,48,26,23.2,1.78571428571429,NA,16.8,"6627","8761"
"8131","115","2007",1,8,"JB","m",13.4,43,20,23.2,1.86335403726708,NA,17.2,"6627","8131"
"10549","115","2007",2,5,"JB","f",11.9,48,25,23.2,2.11267605633803,NA,17.35,"677","10549"
"8311","115","2007",5,3,"JB","f",11.7,46,23,22.9,2.04778156996587,NA,17.1,"6627","8311"
"5621","115","2007",5,9,"JB","f",10.7,45,22,22,1.40845070422535,NA,16.15,"6627","5621"
"8521","111","2007",1,4,"EK","m",12,49,33,23.1,1.77514792899408,NA,17.7,"1158","8521"
"8225","111","2007",3,6,"EK","f",12.6,47,31,22.8,2.4,NA,17.15,"703","8225"
"8201","111","2007",2,1,"EK","m",12.3,46,32,23.1,2.11267605633803,NA,18.45,"1158","8201"
"7173","111","2007",3,3,"EK","m",11.9,47,30,23.1,2.1978021978022,NA,17.9,"1158","7173"
"5415","111","2007",2,9,"EK","f",11.9,43,30,23,1.84049079754601,NA,17,"703","5415"
"10043","111","2007",4,2,"EK","f",11.9,46,28,23.3,1.62162162162162,NA,17.35,"703","10043"
"8693","111","2007",4,7,"EK","f",11.6,47,32,23.1,1.78041543026706,NA,17.2,"1158","8693"
"1632","111","2007",5,8,"EK","f",10.7,42,26,22.4,1.70454545454545,NA,16.55,"1158","1632"
"2888","111","2007",2,5,"EK","m",12.4,48,28,23.1,2.63157894736842,NA,17.05,"703","2888"
"6149","105","2007",2,4,"JB","m",11.5,45,22,22.8,1.26050420168067,NA,17.15,"6686","6149"
"4484","105","2007",3,2,"JB","f",9.8,48,25,22.9,1.48883374689826,NA,16.75,"6686","4484"
"9001","105","2007",3,5,"JB","m",11.9,49,27,24,1.15163147792706,NA,17.15,"6686","9001"
"10288","105","2007",5,6,"JB","f",10.6,47,25,23.1,1.22699386503067,NA,16.75,"6686","10288"
"3480","105","2007",4,1,"JB","m",11.6,48,26,23.4,1.45278450363196,NA,16.95,"6686","3480"
"5318","105","2007",4,3,"JB","m",11.5,49,25,23.3,1.18110236220472,NA,17.6,"6686","5318"
"3305","105","2007",5,7,"JB","m",11.2,48,26,23.6,1.4018691588785,NA,17.2,"6686","3305"
"1019","121","2007",4,8,"EK","m",12.1,47,30,23.2,2.01342281879195,NA,17.2,"9519","1019"
"1423","121","2007",3,1,"EK","m",12.6,48,29,23.2,1.89873417721519,NA,17.2,"9519","1423"
"6598","121","2007",3,6,"EK","m",12.4,46,27,23,1.5748031496063,NA,17.5,"9519","6598"
"7610","121","2007",4,3,"EK","m",12.2,46,31,22.8,1.57068062827225,NA,17.5,"9519","7610"
"7815","121","2007",2,10,"EK","f",10.2,49,29,22.8,1.61725067385445,NA,17.05,"7104","7815"
"8384","121","2007",5,5,"EK","m",11.7,46,29,23,1.68539325842697,NA,17.4,"9519","8384"
"10395","121","2007",2,9,"EK","f",12,48,31,23.4,2.24719101123596,NA,16.25,"7104","10395"
"4698","121","2007",3,2,"EK","m",11.7,48,30,23,1.85185185185185,NA,17,"7104","4698"
"9343","121","2007",3,4,"EK","m",12.1,48,30,23.8,1.36363636363636,NA,17.55,"7104","9343"
"1707","121","2007",4,7,"EK","m",11.5,47,27,23,1.37299771167048,NA,17.3,"9519","1707"
"234","121","2007",4,11,"EK","m",12.3,50,29,23.6,1.69014084507042,NA,17.55,"7104","234"
"4271","122","2007",3,3,"EK","f",12.4,42,27,23.2,1.64835164835165,NA,16.8,"3738","4271"
"5387","122","2007",1,2,"EK","m",11.6,46,30,23.2,1.82370820668693,NA,16.7,"3738","5387"
"3799","122","2007",3,9,"EK","m",11.5,47,28,23.2,1.71428571428571,NA,17.35,"565","3799"
"10127","122","2007",2,8,"EK","f",11.8,45,31,23.2,1.98019801980198,NA,17.05,"3738","10127"
"617","122","2007",1,4,"EK","f",10.8,44,28,22.7,2.02020202020202,NA,16.95,"565","617"
"6633","122","2007",1,1,"EK","m",11.8,46,30,23.1,1.68539325842697,NA,17,"3738","6633"
"1058","122","2007",2,7,"EK","f",11.5,42,23,23.3,2.37154150197628,NA,16.95,"3738","1058"
"9975","122","2007",2,6,"EK","m",11.2,43,25,23.6,2.04778156996587,NA,17.8,"565","9975"
"621","122","2007",3,5,"EK","f",9.9,44,29,23.4,2.26415094339623,NA,17.3,"565","621"
"4416","118","2007",4,4,"EK","m",12.3,46,30,23.2,1.72413793103448,NA,16.95,"1837","4416"
"7162","118","2007",4,2,"EK","f",12.2,49,33,23.6,1.65289256198347,NA,16.95,"1837","7162"
"5381","118","2007",4,1,"EK","m",13.3,46,29,24,1.5748031496063,NA,17.85,"2558","5381"
"6434","118","2007",2,3,"EK","f",11.4,46,29,23.1,1.75438596491228,NA,17.05,"2558","6434"
"5820","98","2007",1,8,"EK","f",10.6,44,23,22.7,2.29007633587786,NA,16.7,"7863","5820"
"7970","98","2007",2,9,"EK","f",11.3,46,28,22.8,1.81818181818182,NA,17.05,"842","7970"
"8299","97","2007",4,4,"EK","f",11.6,46,30,23.2,1.78041543026706,NA,17.7,"5202","8299"
"5822","97","2007",4,2,"EK","m",11.6,47,30,23.7,1.43884892086331,NA,17.6,"2113","5822"
"4390","97","2007",3,6,"EK","f",10.4,46,28,22.9,1.5748031496063,NA,17.35,"2113","4390"
"5542","97","2007",5,5,"EK","m",11.2,46,27,22.6,1.49253731343284,NA,17.2,"2113","5542"
"6437","97","2007",2,1,"EK","f",11.8,44,29,22.7,1.88087774294671,NA,16.75,"5202","6437"
"4534","97","2007",5,8,"EK","m",12.3,43,28,23.3,1.55440414507772,NA,17.6,"5202","4534"
"4151","97","2007",3,7,"EK","m",12,46,31,23.8,1.6,NA,17.7,"5202","4151"
"5362","97","2007",3,3,"EK","m",11.4,47,28,23.7,1.38888888888889,NA,17.6,"2113","5362"
"9405","100","2007",2,3,"JB","m",11.6,49,27,22.5,1.48883374689826,NA,17.7,"10722","9405"
"9794","100","2007",4,8,"JB","f",10.8,51,30,22.9,1.26050420168067,NA,17.25,"4566","9794"
"4824","100","2007",4,10,"JB","m",11.2,49,28,23,1.37614678899083,NA,17.5,"10722","4824"
"10443","100","2007",1,1,"JB","m",12,51,27,23.8,2.04778156996587,NA,17.25,"4566","10443"
"6352","100","2007",2,5,"JB","m",10.9,48,29,22.8,1.68539325842697,NA,17.5,"10722","6352"
"4089","100","2007",2,2,"JB","f",10.8,50,29,22.7,1.31004366812227,NA,16.95,"10722","4089"
"10098","100","2007",3,6,"JB","f",10.8,48,26,22.7,1.45985401459854,NA,16.95,"10722","10098"
"6476","100","2007",3,4,"JB","f",10.7,52,29,23.3,2.09059233449477,NA,16.6,"4566","6476"
"5790","100","2007",2,9,"JB","f",11.8,48,30,23.3,2.07612456747405,NA,17.2,"4566","5790"
"10483","100","2007",2,7,"JB","m",12.2,51,28,23.3,1.52284263959391,NA,17.1,"4566","10483"
"643","101","2007",2,1,"JB","m",12.1,47,21,23.5,1.17647058823529,NA,17.4,"9396","643"
"4635","101","2007",4,5,"JB","f",11.6,49,26,23.7,1.2847965738758,NA,17.05,"1506","4635"
"3440","101","2007",5,6,"JB","f",11.1,54,24,22.8,1.53846153846154,NA,16.65,"9396","3440"
"10545","101","2007",5,3,"JB","m",12.6,47,25,23.7,1.32743362831858,NA,17.55,"1506","10545"
"20","101","2007",4,7,"JB","m",12.8,49,28,23.8,1.6,NA,17.2,"1506","20"
"5137","101","2007",5,4,"JB","m",12,49,29,23,1.38568129330254,NA,17.1,"1506","5137"
"9880","101","2007",2,2,"JB","f",11.4,46,25,23,1.48148148148148,NA,17.2,"9396","9880"
"7462","112","2007",2,1,"EK","m",12.4,48,30,23.4,1.72910662824207,NA,18,"677","7462"
"1456","112","2007",4,10,"EK","m",12.1,43,24,23.5,1.86335403726708,NA,17.2,"6627","1456"
"8678","112","2007",3,6,"EK","m",12.9,47,29,23.8,1.57068062827225,NA,17.6,"677","8678"
"10228","112","2007",4,9,"EK","m",11.7,45,27,22.5,2.1978021978022,NA,17.5,"6627","10228"
"627","112","2007",2,5,"EK","f",11.6,46,28,23.2,2.06185567010309,NA,17.6,"677","627"
"8596","112","2007",4,8,"EK","f",10.1,43,27,22.1,1.44927536231884,NA,16.55,"6627","8596"
"5277","112","2007",2,4,"EK","m",12.1,47,32,23.7,1.76991150442478,NA,17.45,"6627","5277"
"8173","112","2007",3,2,"EK","f",11.9,45,33,22.8,1.40845070422535,NA,17.3,"677","8173"
"3463","112","2007",5,3,"EK","f",11.7,45,29,23.3,1.69491525423729,NA,17.75,"6627","3463"
"8909","112","2007",3,7,"EK","f",11.6,40,24,22.8,2.14285714285714,NA,17.1,"677","8909"
"9153","109","2007",3,9,"EK","m",11.9,45,28,23.8,1.6,NA,17.45,"2150","9153"
"2162","109","2007",4,11,"EK","m",10.3,47,28,23.3,1.38888888888889,NA,17.85,"7562","2162"
"5981","109","2007",2,1,"EK","m",11.7,49,31,23,1.43884892086331,NA,18,"2150","5981"
"10628","109","2007",1,6,"EK","m",11.4,46,28,23.9,1.74927113702624,NA,18,"2150","10628"
"6128","109","2007",2,2,"EK","f",9.9,42,24,22.8,1.59151193633952,NA,17.1,"7562","6128"
"3264","109","2007",3,10,"EK","f",9.3,44,27,22.5,1.34228187919463,NA,17.15,"7562","3264"
"10902","109","2007",4,3,"EK","m",10.3,47,31,23.5,1.48883374689826,NA,17.3,"7562","10902"
"7149","109","2007",4,5,"EK","f",10.4,42,27,22.5,2.04778156996587,NA,16.7,"2150","7149"
"1667","109","2007",3,4,"EK","m",11.2,45,26,23.8,1.98675496688742,NA,17.35,"2150","1667"
"7906","109","2007",3,7,"EK","m",11.2,48,31,24.2,1.68067226890756,NA,17.35,"7562","7906"
"8819","109","2007",2,8,"EK","m",10.5,45,27,23.5,2.09059233449477,NA,NA,"2150","8819"
"2139","109","2007",3,12,"EK","m",11.5,47,31,24.4,1.35746606334842,NA,18.3,"2150","2139"
"4551","114","2007",3,4,"EK","m",11.3,48,31,23.5,1.44578313253012,NA,17.9,"7562","4551"
"3098","114","2007",1,6,"EK","f",9.9,43,27,22.3,1.63487738419619,NA,16.9,"7562","3098"
"7727","114","2007",4,5,"EK","m",10.2,46,33,23,1.47058823529412,NA,17.4,"7562","7727"
"9374","114","2007",1,2,"EK","f",11.6,44,31,23.3,1.48148148148148,NA,17.1,"2150","9374"
"6044","114","2007",5,10,"EK","m",11.4,46,30,23.4,2.05479452054795,NA,17.65,"2150","6044"
"6892","114","2007",3,7,"EK","f",10.8,44,30,22.9,1.42517814726841,NA,17.65,"2150","6892"
"6792","114","2007",2,8,"EK","m",10.9,47,31,23.5,1.74418604651163,NA,17.85,"7562","6792"
"394","114","2007",2,3,"EK","f",10.7,46,31,23.2,1.98019801980198,NA,17,"2150","394"
"9314","114","2007",1,9,"EK","f",11.6,47,31,23.6,1.41509433962264,NA,17.7,"2150","9314"
"5278","114","2007",4,1,"EK","f",10,43,32,22.3,1.59151193633952,NA,16.8,"7562","5278"
"2496","106","2007",4,5,"EK","f",9.1,46,30,23,1.31291028446389,NA,16.65,"4031","2496"
"10323","106","2007",5,1,"EK","m",10.4,45,25,23.3,1.3215859030837,NA,17,"4031","10323"
"4377","106","2007",3,6,"EK","f",9.8,46,25,22.9,1.45631067961165,NA,17.05,"4031","4377"
"2697","106","2007",4,9,"EK","m",11.7,49,32,23.7,1.3986013986014,NA,17.75,"8151","2697"
"9599","106","2007",4,7,"EK","f",9.1,45,30,22.7,1.38248847926267,NA,16.85,"4031","9599"
"5287","106","2007",2,4,"EK","f",10.2,45,28,23.4,1.6304347826087,NA,16.75,"8151","5287"
"1129","106","2007",3,3,"EK","f",9.3,42,25,22.3,1.82370820668693,NA,16.65,"4031","1129"
"10878","106","2007",3,12,"EK","f",10.4,46,29,23.1,1.47420147420147,NA,17.05,"8151","10878"
"7920","106","2007",4,2,"EK","m",10.7,47,27,22.7,1.43198090692124,NA,16.95,"4031","7920"
"7313","106","2007",2,10,"EK","f",9.5,45,24,22.5,1.56657963446475,NA,16.7,"8151","7313"
"4955","106","2007",4,11,"EK","m",11.4,47,30,23.5,1.37931034482759,NA,17.75,"8151","4955"
"7045","106","2007",5,8,"EK","f",9.8,44,29,22.9,1.2987012987013,NA,16.75,"4031","7045"
"9222","119","2007",2,7,"EK","m",12.1,45,28,23.5,2.31660231660232,NA,17.6,"3738","9222"
"9263","119","2007",3,4,"EK","m",10,45,32,22.9,1.66666666666667,NA,17.55,"565","9263"
"7917","119","2007",3,9,"EK","f",10.7,46,30,22.9,2.29007633587786,NA,17.45,"565","7917"
"5916","119","2007",4,2,"EK","m",11,47,29,23,1.3953488372093,NA,17.5,"565","5916"
"1703","119","2007",4,6,"EK","f",10.8,45,29,22.3,1.88679245283019,NA,16.7,"565","1703"
"3914","119","2007",4,3,"EK","f",10.6,45,27,22.5,1.55038759689922,NA,15.8,"3738","3914"
"3501","119","2007",3,8,"EK","f",9.6,42,23,21.8,2.05479452054795,NA,16.1,"565","3501"
"5365","119","2007",3,10,"EK","m",11.1,45,28,23.1,1.46699266503667,NA,17.05,"3738","5365"
"6849","119","2007",1,1,"EK","m",11.5,45,26,22.6,1.92307692307692,NA,16.9,"565","6849"
"1730","119","2007",3,5,"EK","m",11,45,28,23.6,1.80722891566265,NA,17.6,"3738","1730"
"3571","120","2007",1,1,"JB","m",12.4,50,26,23.1,2.44897959183673,NA,17.4,"10870","3571"
"478","120","2007",2,10,"JB","f",10.4,48,29,22.5,1.45631067961165,NA,15.85,"5279","478"
"5001","120","2007",1,2,"JB","m",12.8,50,28,23.2,1.26050420168067,NA,16.65,"5279","5001"
"10072","120","2007",2,4,"JB","f",11.3,48,27,22.4,2.44897959183673,NA,16,"5279","10072"
"9969","120","2007",3,11,"JB","m",13.7,50,27,23.6,1.50375939849624,NA,18.1,"10870","9969"
"1810","120","2007",4,8,"JB","f",11.8,48,25,23.1,1.74418604651163,NA,17.05,"10870","1810"
"5461","120","2007",3,6,"JB","m",12.5,48,27,23.2,1.41843971631206,NA,17.25,"5279","5461"
"2096","120","2007",2,9,"JB","f",11.6,47,25,22.8,1.6260162601626,NA,16.4,"5279","2096"
"3283","120","2007",1,5,"JB","f",11.8,49,26,22.2,2.26415094339623,NA,16.55,"10870","3283"
"6521","120","2007",3,7,"JB","f",11.4,48,29,22.7,1.47058823529412,NA,15.9,"5279","6521"
"10015","120","2007",3,3,"JB","f",11,48,28,22.5,1.20967741935484,NA,16.45,"5279","10015"
"6933","85","2007",4,2,"JB","m",11,46,25,23.3,1.47420147420147,NA,16.7,"3716","6933"
"7155","85","2007",5,5,"JB","m",12.4,49,28,22.8,1.62162162162162,NA,18.35,"3716","7155"
"5729","85","2007",1,6,"JB","m",11.6,45,12,23.1,1.64835164835165,NA,16.85,"9296","5729"
