NID,FS,ND,LD,PID,NS,SES,AGE,SE,RA,MO,BS,BSM,EC,ECM,BM,TA,FA,FE
M02,0,0,138,M02P4,0,5,15,0,3,,4,5,,0.33,99,,,36
M02,0,0,138,M02P5,0,1,,,,,,,,,,,,
M02,0,0,138,M02P5,1,2,0,1,5,1,5,5,0,0,9.5,,,
M02,0,0,138,M02P5,0,3,3,1,5,,5,5,0,0,9.5,,,
M02,0,0,138,M02P5,0,4,5,1,5,,5,5,0,0,12.7,12.2,19,
M02,0,0,138,M02P5,0,5,,,,,,,,,,,,
M11,1,0,138,M11P1,1,1,0,0,1,0,2,5,0,0,11.5,,,
M11,1,0,138,M11P1,0,2,2,0,1,,3,5,0,0,19.1,,,
M11,1,0,138,M11P1,0,3,5,0,1,,5,5,0,0,46.6,,,
M11,1,0,138,M11P1,0,4,7,0,1,,5,5,0,0,61,20.2,29,
M11,1,0,138,M11P1,0,5,18,0,1,,3,5,,0,98.1,,,55
M11,1,0,138,M11P2,1,1,0,1,2,0,2,5,0,0.67,10.4,,,
M11,1,0,138,M11P2,0,2,2,1,2,,3,5,0.67,0.67,17.4,,,
M11,1,0,138,M11P2,0,3,5,1,2,,5,5,0,0.67,40.1,,,
M11,1,0,138,M11P2,0,4,7,1,2,,5,5,0,0.67,54.2,19.6,27,
M11,1,0,138,M11P2,0,5,18,1,2,,3,5,,0.67,99.8,,,48
M11,1,0,138,M11P3,0,1,,,,,,,,,,,,
M11,1,0,138,M11P3,1,2,1,0,3,0,3,5,0,0,13.7,,,
M11,1,0,138,M11P3,0,3,4,0,3,,5,5,0,0,29.1,,,
M11,1,0,138,M11P3,0,4,6,0,3,,5,5,0,0,41.2,,17.5,
M11,1,0,138,M11P3,0,5,17,0,3,,3,5,,0,87.8,,,40
M11,1,0,138,M11P4,0,1,,,,,,,,,,,,
M11,1,0,138,M11P4,0,2,,,,,,,,,,,,
M11,1,0,138,M11P4,1,3,1,1,5,1,5,5,0,0,9.8,,,
M11,1,0,138,M11P4,0,4,3,1,5,,5,5,0,0,8.7,9.9,12,
M11,1,0,138,M11P4,0,5,,,,,,,,,,,,
M11,1,0,138,M11P5,0,1,,,,,,,,,,,,
M11,1,0,138,M11P5,0,2,,,,,,,,,,,,
M11,1,0,138,M11P5,1,3,1,0,4,1,5,5,0,0,9.6,,,
M11,1,0,138,M11P5,0,4,3,0,4,,5,5,0,0,9.1,9.9,13,
M11,1,0,138,M11P5,0,5,,,,,,,,,,,,
M14,0,0,138,M14P1,1,1,0,0,1,0,1,1,0,0.33,16.6,,,
M14,0,0,138,M14P1,0,2,2,0,1,,1,1,0,0.33,25,,,
M14,0,0,138,M14P1,0,3,4,0,1,,1,1,0,0.33,40,,,
M14,0,0,138,M14P1,0,4,7,0,1,,1,1,0.33,0.33,82.9,21.6,31,
M14,0,0,138,M14P1,0,5,15,0,1,,1,1,,0.33,120.4,,,39
M14,0,0,138,M14P2,0,1,,,,,,,,,,,,
M14,0,0,138,M14P2,0,2,,,,,,,,,,,,
M14,0,0,138,M14P2,0,3,,,,,,,,,,,,
M14,0,0,138,M14P2,0,4,,,,,,,,,,,,
M14,0,0,138,M14P2,0,5,,,,,,,,,,,,
M14,0,0,138,M14P3,0,1,,,,,,,,,,,,
M14,0,0,138,M14P3,0,2,,,,,,,,,,,,
M14,0,0,138,M14P3,0,3,,,,,,,,,,,,
M14,0,0,138,M14P3,0,4,,,,,,,,,,,,
M14,0,0,138,M14P3,0,5,,,,,,,,,,,,
M14,0,0,138,M14P4,0,1,,,,,,,,,,,,
M14,0,0,138,M14P4,0,2,,,,,,,,,,,,
M14,0,0,138,M14P4,0,3,,,,,,,,,,,,
M14,0,0,138,M14P4,0,4,,,,,,,,,,,,
M14,0,0,138,M14P4,0,5,,,,,,,,,,,,
M14,0,0,138,M14P5,0,1,,,,,,,,,,,,
M14,0,0,138,M14P5,0,2,,,,,,,,,,,,
M14,0,0,138,M14P5,0,3,,,,,,,,,,,,
M14,0,0,138,M14P5,0,4,,,,,,,,,,,,
M14,0,0,138,M14P5,0,5,,,,,,,,,,,,
M16,1,0,138,M16P1,1,1,1,1,2,0,3,3,0,0,15.6,,,
M16,1,0,138,M16P1,0,2,2,1,2,,3,3,0,0,23.6,,,
M16,1,0,138,M16P1,0,3,4,1,2,,3,3,0,0,38,,,
M16,1,0,138,M16P1,0,4,7,1,2,,3,3,0,0,85.1,20.8,29,
M16,1,0,138,M16P1,0,5,15,1,2,,3,3,,0,117.4,,,43
M16,1,0,138,M16P2,1,1,1,1,1,0,3,3,0,0.33,19.7,,,
M16,1,0,138,M16P2,0,2,2,1,1,,3,3,0.33,0.33,30.9,,,
M16,1,0,138,M16P2,0,3,4,1,1,,3,3,0.33,0.33,43.4,,,
M16,1,0,138,M16P2,0,4,7,1,1,,3,3,0,0.33,93.6,24.5,32,
M16,1,0,138,M16P2,0,5,15,1,1,,3,3,,0.33,117.3,,,49
M16,1,0,138,M16P3,1,1,1,0,3,0,3,3,0,0,9.4,,,
M16,1,0,138,M16P3,0,2,2,0,3,,3,3,0,0,12.5,,,
M16,1,0,138,M16P3,0,3,4,0,3,,3,3,0,0,17.8,,,
M16,1,0,138,M16P3,0,4,7,0,3,,3,3,0,0,43.9,17.1,21,
M16,1,0,138,M16P3,0,5,15,0,3,,3,3,,0,83.9,,,29
M16,1,0,138,M16P4,0,1,,,,,,,,,,,,
M16,1,0,138,M16P4,0,2,,,,,,,,,,,,
M16,1,0,138,M16P4,0,3,,,,,,,,,,,,
M16,1,0,138,M16P4,0,4,,,,,,,,,,,,
M16,1,0,138,M16P4,0,5,,,,,,,,,,,,
M16,1,0,138,M16P5,0,1,,,,,,,,,,,,
M16,1,0,138,M16P5,0,2,,,,,,,,,,,,
M16,1,0,138,M16P5,0,3,,,,,,,,,,,,
M16,1,0,138,M16P5,0,4,,,,,,,,,,,,
M16,1,0,138,M16P5,0,5,,,,,,,,,,,,
M22,0,0,138,M22P1,1,1,0,,1,1,3,5,0,0.33,11.2,,,
M22,0,0,138,M22P1,0,2,2,,1,,4,5,0,0.33,19.6,,,
M22,0,0,138,M22P1,0,3,5,,1,,5,5,0.33,0.33,43.6,,,
M22,0,0,138,M22P1,0,4,,,,,,,,,,,,
M22,0,0,138,M22P1,0,5,,,,,,,,,,,,
M22,0,0,138,M22P2,1,1,0,0,2,0,3,5,0,0.33,10.8,,,
M22,0,0,138,M22P2,0,2,2,0,2,,4,5,0,0.33,18.8,,,
M22,0,0,138,M22P2,0,3,5,0,2,,5,5,0.33,0.33,40.4,,,
M22,0,0,138,M22P2,0,4,7,0,2,,4,5,0,0.33,50.8,16.2,26,
M22,0,0,138,M22P2,0,5,18,0,2,,2,5,,0.33,88.7,,,38
M22,0,0,138,M22P3,1,1,0,1,3,1,3,5,0,0,9.4,,,
M22,0,0,138,M22P3,0,2,2,1,3,,4,5,0,0,15.2,,,
M22,0,0,138,M22P3,0,3,5,1,3,,5,5,0,0,36,,,
M22,0,0,138,M22P3,0,4,7,1,3,,4,5,0,0,51.2,18.3,23,
M22,0,0,138,M22P3,0,5,,,,,,,,,,,,
M22,0,0,138,M22P4,0,1,,,,,,,,,,,,
M22,0,0,138,M22P4,1,2,1,1,4,1,4,5,0,0,14.4,,,
M22,0,0,138,M22P4,0,3,4,1,4,,5,5,0,0,35.5,,,
M22,0,0,138,M22P4,0,4,5,1,4,,4,5,0,0,50.3,17.8,24,
M22,0,0,138,M22P4,0,5,17,1,4,,2,5,,0,88.2,,,41
M22,0,0,138,M22P5,0,1,,,,,,,,,,,,
M22,0,0,138,M22P5,0,2,,,,,,,,,,,,
M22,0,0,138,M22P5,1,3,5,1,5,0,5,5,0,0,27.8,,,
M22,0,0,138,M22P5,0,4,7,1,5,,4,5,0,0,24.7,16.9,22,
M22,0,0,138,M22P5,0,5,,,,,,,,,,,,
M24,1,0,138,M24P1,1,1,0,1,2,0,3,5,0,0.33,9.8,,,
M24,1,0,138,M24P1,0,2,3,1,2,,5,5,0.33,0.33,23.9,,,
M24,1,0,138,M24P1,0,3,5,1,2,,5,5,0,0.33,37.1,,,
M24,1,0,138,M24P1,0,4,7,1,2,,5,5,0,0.33,51.9,20.7,28,
M24,1,0,138,M24P1,0,5,16,1,2,,5,5,,0.33,88.7,,,40
M24,1,0,138,M24P2,1,1,0,1,1,0,3,5,0,0,10.7,,,
M24,1,0,138,M24P2,0,2,3,1,1,,5,5,0,0,28.7,,,
M24,1,0,138,M24P2,0,3,5,1,1,,5,5,0,0,40.8,,,
M24,1,0,138,M24P2,0,4,7,1,1,,5,5,0,0,54.1,22,27,
M24,1,0,138,M24P2,0,5,16,1,1,,5,5,,0,86.5,,,41
M24,1,0,138,M24P3,1,1,0,1,3,0,3,5,0,0,9.6,,,
M24,1,0,138,M24P3,0,2,3,1,3,,5,5,0,0,25.8,,,
M24,1,0,138,M24P3,0,3,5,1,3,,5,5,0,0,38,,,
M24,1,0,138,M24P3,0,4,7,1,3,,5,5,0,0,53.5,20,27,
M24,1,0,138,M24P3,0,5,16,1,3,,5,5,,0,93.6,,,41
M24,1,0,138,M24P4,0,1,,,,,,,,,,,,
M24,1,0,138,M24P4,1,2,2,0,4,0,5,5,0.33,0.33,23.7,,,
M24,1,0,138,M24P4,0,3,4,0,4,,5,5,0,0.33,40,,,
M24,1,0,138,M24P4,0,4,6,0,4,,5,5,0,0.33,50.1,19.4,26,
M24,1,0,138,M24P4,0,5,15,0,4,,5,5,,0.33,77.4,,,35
M24,1,0,138,M24P5,0,1,,,,,,,,,,,,
M24,1,0,138,M24P5,1,2,0,0,5,0,5,5,0,0,11.5,,,
M24,1,0,138,M24P5,0,3,2,0,5,,5,5,0,0,22.9,,,
M24,1,0,138,M24P5,0,4,4,0,5,,5,5,0,0,33.2,15.8,17,
M24,1,0,138,M24P5,0,5,13,0,5,,5,5,,0,61.7,,,24
M28,1,0,138,M28P1,1,1,1,1,1,0,4,4,0,0,24,,,
M28,1,0,138,M28P1,0,2,3,1,1,,3,4,0,0,36,,,
M28,1,0,138,M28P1,0,3,5,1,1,,3,4,0,0,39.1,,,
M28,1,0,138,M28P1,0,4,8,1,1,,3,4,0,0,84.9,22.8,36,
M28,1,0,138,M28P1,0,5,16,1,1,,2,4,,0,92.6,,,42
M28,1,0,138,M28P2,1,1,1,0,2,0,4,4,0,0.33,23.6,,,
M28,1,0,138,M28P2,0,2,3,0,2,,3,4,0.33,0.33,39.1,,,
M28,1,0,138,M28P2,0,3,5,0,2,,3,4,0,0.33,45.7,,,
M28,1,0,138,M28P2,0,4,8,0,2,,3,4,0,0.33,86.2,23.2,35,
M28,1,0,138,M28P2,0,5,16,0,2,,2,4,,0.33,107.4,,,49
M28,1,0,138,M28P3,1,1,0,,3,1,4,4,0,0,12,,,
M28,1,0,138,M28P3,0,2,,,,,,,,,,,,
M28,1,0,138,M28P3,0,3,,,,,,,,,,,,
M28,1,0,138,M28P3,0,4,,,,,,,,,,,,
M28,1,0,138,M28P3,0,5,,,,,,,,,,,,
M28,1,0,138,M28P4,1,1,0,0,4,1,4,4,0,0,10.5,,,
M28,1,0,138,M28P4,0,2,2,0,4,,3,4,0,0,11.6,,,
M28,1,0,138,M28P4,0,3,4,0,4,,3,4,0,0,12.7,,,
M28,1,0,138,M28P4,0,4,7,0,4,,3,4,0,0,33.7,16.4,17,
M28,1,0,138,M28P4,0,5,,,,,,,,,,,,
M28,1,0,138,M28P5,0,1,,,,,,,,,,,,
M28,1,0,138,M28P5,0,2,,,,,,,,,,,,
M28,1,0,138,M28P5,0,3,,,,,,,,,,,,
M28,1,0,138,M28P5,0,4,,,,,,,,,,,,
M28,1,0,138,M28P5,0,5,,,,,,,,,,,,
G09,0,1,139,G09P1,1,1,1,1,1,1,2,2,0,0,10.4,,,
G09,0,1,139,G09P1,0,2,,,,,,,,,,,,
G09,0,1,139,G09P1,0,3,,,,,,,,,,,,
G09,0,1,139,G09P1,0,4,,,,,,,,,,,,
G09,0,1,139,G09P1,0,5,,,,,,,,,,,,
G09,0,1,139,G09P2,1,1,1,0,2,1,2,2,0.67,0.67,9.2,,,
G09,0,1,139,G09P2,0,2,,,,,,,,,,,,
G09,0,1,139,G09P2,0,3,,,,,,,,,,,,
G09,0,1,139,G09P2,0,4,,,,,,,,,,,,
G09,0,1,139,G09P2,0,5,,,,,,,,,,,,
G09,0,1,139,G09P3,0,1,,,,,,,,,,,,
G09,0,1,139,G09P3,0,2,,,,,,,,,,,,
G09,0,1,139,G09P3,0,3,,,,,,,,,,,,
G09,0,1,139,G09P3,0,4,,,,,,,,,,,,
G09,0,1,139,G09P3,0,5,,,,,,,,,,,,
G09,0,1,139,G09P4,0,1,,,,,,,,,,,,
G09,0,1,139,G09P4,0,2,,,,,,,,,,,,
G09,0,1,139,G09P4,0,3,,,,,,,,,,,,
G09,0,1,139,G09P4,0,4,,,,,,,,,,,,
G09,0,1,139,G09P4,0,5,,,,,,,,,,,,
G09,0,1,139,G09P5,0,1,,,,,,,,,,,,
G09,0,1,139,G09P5,0,2,,,,,,,,,,,,
G09,0,1,139,G09P5,0,3,,,,,,,,,,,,
G09,0,1,139,G09P5,0,4,,,,,,,,,,,,
G09,0,1,139,G09P5,0,5,,,,,,,,,,,,
G37,0,0,139,G37P1,1,1,0,1,1,0,3,4,0.33,0.33,13.4,,,
G37,0,0,139,G37P1,0,2,2,1,1,,3,4,0.33,0.33,26.8,,,
G37,0,0,139,G37P1,0,3,4,1,1,,4,4,0.33,0.33,38,,,
G37,0,0,139,G37P1,0,4,7,1,1,,4,4,0.33,0.33,57.8,22.2,30,
G37,0,0,139,G37P1,0,5,16,1,1,,3,4,,0.33,89.8,,,41
G37,0,0,139,G37P2,1,1,0,1,2,0,3,4,1,1,11.7,,,
G37,0,0,139,G37P2,0,2,2,1,2,,3,4,0,1,19.1,,,
G37,0,0,139,G37P2,0,3,4,1,2,,4,4,0.33,1,28.2,,,
G37,0,0,139,G37P2,0,4,7,1,2,,4,4,0,1,43.8,18.6,24,
G37,0,0,139,G37P2,0,5,16,1,2,,3,4,,1,82.2,,,31
G37,0,0,139,G37P3,1,1,0,1,3,0,3,4,0,0.33,10.4,,,
G37,0,0,139,G37P3,0,2,2,1,3,,3,4,0,0.33,19.2,,,
G37,0,0,139,G37P3,0,3,4,1,3,,4,4,0.33,0.33,27.4,,,
G37,0,0,139,G37P3,0,4,7,1,3,,4,4,0,0.33,46.2,19.7,24,
G37,0,0,139,G37P3,0,5,16,1,3,,3,4,,0.33,89.8,,,31
G37,0,0,139,G37P4,0,1,,,,,,,,,,,,
G37,0,0,139,G37P4,0,2,,,,,,,,,,,,
G37,0,0,139,G37P4,1,3,0,1,4,1,4,4,0.33,0.33,8.6,,,
G37,0,0,139,G37P4,0,4,3,1,4,,4,4,0,0.33,10.4,10.3,13,
G37,0,0,139,G37P4,0,5,,,,,,,,,,,,
G37,0,0,139,G37P5,0,1,,,,,,,,,,,,
G37,0,0,139,G37P5,0,2,,,,,,,,,,,,
G37,0,0,139,G37P5,0,3,,,,,,,,,,,,
G37,0,0,139,G37P5,0,4,,,,,,,,,,,,
G37,0,0,139,G37P5,0,5,,,,,,,,,,,,
G41,1,0,139,G41P1,1,1,0,1,1,0,2,4,0,0.33,12.5,,,
G41,1,0,139,G41P1,0,2,3,1,1,,4,4,0.33,0.33,29.2,,,
G41,1,0,139,G41P1,0,3,5,1,1,,4,4,0,0.33,49.9,,,
G41,1,0,139,G41P1,0,4,7,1,1,,4,4,0.33,0.33,72.4,22.5,28,
G41,1,0,139,G41P1,0,5,17,1,1,,3,4,,0.33,110.1,,,47
G41,1,0,139,G41P2,1,1,0,1,2,0,2,4,0,0,11.7,,,
G41,1,0,139,G41P2,0,2,3,1,2,,4,4,0,0,23.5,,,
G41,1,0,139,G41P2,0,3,5,1,2,,4,4,0,0,43.5,,,
G41,1,0,139,G41P2,0,4,7,1,2,,4,4,0,0,65.7,21.8,29,
G41,1,0,139,G41P2,0,5,17,1,2,,3,4,,0,109.7,,,46
G41,1,0,139,G41P3,0,1,,,,,,,,,,,,
G41,1,0,139,G41P3,1,2,2,1,3,0,4,4,0,0,22.8,,,
G41,1,0,139,G41P3,0,3,4,1,3,,4,4,0,0,43,,,
G41,1,0,139,G41P3,0,4,6,1,3,,4,4,0,0,63.2,21.6,29,
G41,1,0,139,G41P3,0,5,16,1,3,,3,4,,0,108.8,,,46
G41,1,0,139,G41P4,0,1,,,,,,,,,,,,
G41,1,0,139,G41P4,1,2,2,1,4,1,4,4,0,0,13.9,,,
G41,1,0,139,G41P4,0,3,4,1,4,,4,4,0,0,24.1,,,
G41,1,0,139,G41P4,0,4,6,1,4,,4,4,0,0,42.4,16.8,21,
G41,1,0,139,G41P4,0,5,,,,,,,,,,,,
G41,1,0,139,G41P5,0,1,,,,,,,,,,,,
G41,1,0,139,G41P5,0,2,,,,,,,,,,,,
G41,1,0,139,G41P5,0,3,,,,,,,,,,,,
G41,1,0,139,G41P5,0,4,,,,,,,,,,,,
G41,1,0,139,G41P5,0,5,,,,,,,,,,,,
G50,0,0,139,G50P1,1,1,1,1,2,0,4,4,0.33,0.33,17.9,,,
G50,0,0,139,G50P1,0,2,3,1,2,,4,4,0.33,0.33,26.4,,,
G50,0,0,139,G50P1,0,3,5,1,2,,4,4,0,0.33,48.5,,,
G50,0,0,139,G50P1,0,4,8,1,2,,4,4,0,0.33,68,22,31,
G50,0,0,139,G50P1,0,5,15,1,2,,2,4,,0.33,108.5,,,34
G50,0,0,139,G50P2,1,1,1,1,1,0,4,4,0,0.67,19.8,,,
G50,0,0,139,G50P2,0,2,3,1,1,,4,4,0,0.67,32.1,,,
G50,0,0,139,G50P2,0,3,5,1,1,,4,4,0.67,0.67,52.1,,,
G50,0,0,139,G50P2,0,4,8,1,1,,4,4,0.33,0.67,72.9,23.5,34,
G50,0,0,139,G50P2,0,5,15,1,1,,2,4,,0.67,115,,,38
G50,0,0,139,G50P3,1,1,0,1,3,1,4,4,0,0,11.4,,,
G50,0,0,139,G50P3,0,2,2,1,3,,4,4,0,0,17.7,,,
G50,0,0,139,G50P3,0,3,4,1,3,,4,4,0,0,29.7,,,
G50,0,0,139,G50P3,0,4,7,1,3,,4,4,0,0,50.4,18.6,34,
G50,0,0,139,G50P3,0,5,,,,,,,,,,,,
G50,0,0,139,G50P4,1,1,0,0,4,1,4,4,0,0,9.9,,,
G50,0,0,139,G50P4,0,2,2,0,4,,4,4,0,0,12.3,,,
G50,0,0,139,G50P4,0,3,4,0,4,,4,4,0,0,20.4,,,
G50,0,0,139,G50P4,0,4,7,0,4,,4,4,0,0,29.4,15.3,20,
G50,0,0,139,G50P4,0,5,,,,,,,,,,,,
G50,0,0,139,G50P5,0,1,,,,,,,,,,,,
G50,0,0,139,G50P5,0,2,,,,,,,,,,,,
G50,0,0,139,G50P5,0,3,,,,,,,,,,,,
G50,0,0,139,G50P5,0,4,,,,,,,,,,,,
G50,0,0,139,G50P5,0,5,,,,,,,,,,,,
G65,1,0,139,G65P1,1,1,0,0,1,0,3,4,0,0.33,16.8,,,
G65,1,0,139,G65P1,0,2,2,0,1,,4,4,0,0.33,28.4,,,
G65,1,0,139,G65P1,0,3,4,0,1,,4,4,0.33,0.33,42.3,,,
G65,1,0,139,G65P1,0,4,7,0,1,,4,4,0,0.33,64,22.2,34,
G65,1,0,139,G65P1,0,5,14,0,1,,3,4,,0,96.5,,,39
G65,1,0,139,G65P2,1,1,1,1,3,0,3,4,0,0,15.1,,,
G65,1,0,139,G65P2,0,2,3,1,3,,4,4,0,0,29.5,,,
G65,1,0,139,G65P2,0,3,5,1,3,,4,4,0,0,45.3,,,
G65,1,0,139,G65P2,0,4,8,1,3,,4,4,0,0,62.2,20.7,32,
G65,1,0,139,G65P2,0,5,15,1,3,,3,4,,0,115.6,,,37
G65,1,0,139,G65P3,1,1,1,1,2,0,3,4,,0,16.3,,,
G65,1,0,139,G65P3,0,2,3,1,2,,4,4,0,0,26.5,,,
G65,1,0,139,G65P3,0,3,5,1,2,,4,4,0,0,41,,,
G65,1,0,139,G65P3,0,4,8,1,2,,4,4,0,0,58.1,20.1,30,
G65,1,0,139,G65P3,0,5,15,1,2,,3,4,,0,104.1,,,35
G65,1,0,139,G65P4,0,1,,,,,,,,,,,,
G65,1,0,139,G65P4,0,2,,,,,,,,,,,,
G65,1,0,139,G65P4,0,3,,,,,,,,,,,,
G65,1,0,139,G65P4,0,4,,,,,,,,,,,,
G65,1,0,139,G65P4,0,5,,,,,,,,,,,,
G65,1,0,139,G65P5,0,1,,,,,,,,,,,,
G65,1,0,139,G65P5,1,2,0,1,4,1,4,4,0,0,10.6,,,
G65,1,0,139,G65P5,0,3,2,1,4,,4,4,0,0,15.8,,,
G65,1,0,139,G65P5,0,4,5,1,4,,4,4,0,0,17.4,14,15,
G65,1,0,139,G65P5,0,5,,,,,,,,,,,,
G34,0,0,139,G34P1,1,1,2,1,1,0,3,4,0,0.33,21.5,,,
G34,0,0,139,G34P1,0,2,4,1,1,,4,4,0,0.33,38.5,,,
G34,0,0,139,G34P1,0,3,6,1,1,,4,4,0.33,0.33,55.3,,,
G34,0,0,139,G34P1,0,4,9,1,1,,4,4,0.33,0.33,70.4,24.7,36,
G34,0,0,139,G34P1,0,5,16,1,1,,3,4,,0.33,115.8,,,46
G34,0,0,139,G34P2,1,1,2,0,2,0,3,4,1,1,18,,,
G34,0,0,139,G34P2,0,2,4,0,2,,4,4,0.67,1,32.4,,,
G34,0,0,139,G34P2,0,3,6,0,2,,4,4,0.33,1,45.3,,,
G34,0,0,139,G34P2,0,4,9,0,2,,4,4,0.33,1,62,21.5,31,
G34,0,0,139,G34P2,0,5,16,0,2,,3,4,,1,110.8,,,35
G34,0,0,139,G34P3,1,1,2,1,3,0,3,4,0,0.67,17.3,,,
G34,0,0,139,G34P3,0,2,4,1,3,,4,4,0.33,0.67,33,,,
G34,0,0,139,G34P3,0,3,6,1,3,,4,4,0.67,0.67,47,,,
G34,0,0,139,G34P3,0,4,9,1,3,,4,4,0.67,0.67,59,20.6,30,
G34,0,0,139,G34P3,0,5,16,1,3,,3,4,,0.67,100.5,,,37
G34,0,0,139,G34P4,0,1,,,,,,,,,,,,
G34,0,0,139,G34P4,1,2,1,0,4,1,4,4,0,0,12.4,,,
G34,0,0,139,G34P4,0,3,3,0,4,,4,4,0,0,15.1,,,
G34,0,0,139,G34P4,0,4,6,0,4,,4,4,0,0,12.9,12.1,13,
G34,0,0,139,G34P4,0,5,,,,,,,,,,,,
G34,0,0,139,G34P5,0,1,,,,,,,,,,,,
G34,0,0,139,G34P5,0,2,,,,,,,,,,,,
G34,0,0,139,G34P5,0,3,,,,,,,,,,,,
G34,0,0,139,G34P5,0,4,,,,,,,,,,,,
G34,0,0,139,G34P5,0,5,,,,,,,,,,,,
P05,1,0,140,P05P1,1,1,1,1,3,0,4,4,1,1,14.7,,,
P05,1,0,140,P05P1,0,2,3,1,3,,4,4,0,1,25,,,
P05,1,0,140,P05P1,0,3,5,1,3,,4,4,0.67,1,35.1,,,
P05,1,0,140,P05P1,0,4,8,1,3,,4,4,0.33,1,66.7,22.7,32,
P05,1,0,140,P05P1,0,5,16,1,3,,4,4,,1,99.4,,,41
P05,1,0,140,P05P2,1,1,1,0,2,0,4,4,1.33,1.33,15.1,,,
P05,1,0,140,P05P2,0,2,3,0,2,,4,4,0.67,1.33,25.4,,,
P05,1,0,140,P05P2,0,3,5,0,2,,4,4,0.67,1.33,37.7,,,
P05,1,0,140,P05P2,0,4,8,0,2,,4,4,0,1.33,65.6,22.6,30,
P05,1,0,140,P05P2,0,5,16,0,2,,4,4,,1.33,97.7,,,40
P05,1,0,140,P05P3,1,1,0,1,4,0,4,4,0.33,0.33,10.6,,,
P05,1,0,140,P05P3,0,2,2,1,4,,4,4,0.33,0.33,16.6,,,
P05,1,0,140,P05P3,0,3,4,1,4,,4,4,0.33,0.33,25.1,,,
P05,1,0,140,P05P3,0,4,7,1,4,,4,4,0,0.33,51.4,20.1,25,
P05,1,0,140,P05P3,0,5,15,1,4,,4,4,,0.33,81.9,,,35
P05,1,0,140,P05P4,1,1,1,1,1,0,4,4,2.33,2.33,16.5,,,
P05,1,0,140,P05P4,0,2,3,1,1,,4,4,0,2.33,26.2,,,
P05,1,0,140,P05P4,0,3,5,1,1,,4,4,0.33,2.33,36.2,,,
P05,1,0,140,P05P4,0,4,8,1,1,,4,4,0.33,2.33,71.8,23,32,
P05,1,0,140,P05P4,0,5,16,1,1,,4,4,,2.33,,,,43
P05,1,0,140,P05P5,0,1,,,,,,,,,,,,
P05,1,0,140,P05P5,0,2,,,,,,,,,,,,
P05,1,0,140,P05P5,0,3,,,,,,,,,,,,
P05,1,0,140,P05P5,0,4,,,,,,,,,,,,
P05,1,0,140,P05P5,0,5,,,,,,,,,,,,
P08,0,0,140,P08P1,1,1,1,0,3,0,3,3,0,0.67,12.4,,,
P08,0,0,140,P08P1,0,2,3,0,3,,3,3,0,0.67,18.9,,,
P08,0,0,140,P08P1,0,3,5,0,3,,3,3,0,0.67,31.5,,,
P08,0,0,140,P08P1,0,4,8,0,3,,3,3,0.67,0.67,60,19.9,27,
P08,0,0,140,P08P1,0,5,16,0,3,,3,3,,0.67,115,,,38
P08,0,0,140,P08P2,1,1,1,0,1,0,3,3,0,0.33,21.1,,,
P08,0,0,140,P08P2,0,2,3,0,1,,3,3,0,0.33,35.5,,,
P08,0,0,140,P08P2,0,3,5,0,1,,3,3,0,0.33,55.1,,,
P08,0,0,140,P08P2,0,4,8,0,1,,3,3,0.33,0.33,85.4,24.1,36,
P08,0,0,140,P08P2,0,5,16,0,1,,3,3,,0.33,141.5,,,51
P08,0,0,140,P08P3,1,1,1,1,2,0,3,3,0,0,14.8,,,
P08,0,0,140,P08P3,0,2,3,1,2,,3,3,0,0,18.6,,,
P08,0,0,140,P08P3,0,3,5,1,2,,3,3,0,0,33.6,,,
P08,0,0,140,P08P3,0,4,8,1,2,,3,3,0,0,58.3,20.7,29,
P08,0,0,140,P08P3,0,5,16,1,2,,3,3,,0,104.6,,,33
P08,0,0,140,P08P4,0,1,,,,,,,,,,,,
P08,0,0,140,P08P4,0,2,,,,,,,,,,,,
P08,0,0,140,P08P4,0,3,,,,,,,,,,,,
P08,0,0,140,P08P4,0,4,,,,,,,,,,,,
P08,0,0,140,P08P4,0,5,,,,,,,,,,,,
P08,0,0,140,P08P5,0,1,,,,,,,,,,,,
P08,0,0,140,P08P5,0,2,,,,,,,,,,,,
P08,0,0,140,P08P5,0,3,,,,,,,,,,,,
P08,0,0,140,P08P5,0,4,,,,,,,,,,,,
P08,0,0,140,P08P5,0,5,,,,,,,,,,,,
P38,0,0,140,P38P1,1,1,2,0,2,1,3,3,0.33,2,19.3,,,
P38,0,0,140,P38P1,0,2,4,0,2,,3,3,0,2,32.6,,,
P38,0,0,140,P38P1,0,3,6,0,2,,3,3,1,2,42.9,,,
P38,0,0,140,P38P1,0,4,9,0,2,,3,3,2,2,47.2,20.5,29,
P38,0,0,140,P38P1,0,5,,,,,,,,,,,,
P38,0,0,140,P38P2,1,1,0,1,3,1,3,3,0.67,1.67,9.7,,,
P38,0,0,140,P38P2,0,2,2,1,3,,3,3,1,1.67,16.6,,,
P38,0,0,140,P38P2,0,3,4,1,3,,3,3,0.33,1.67,24.2,,,
P38,0,0,140,P38P2,0,4,7,1,3,,3,3,1.67,1.67,25.7,18,22,
P38,0,0,140,P38P2,0,5,,,,,,,,,,,,
P38,0,0,140,P38P3,1,1,2,0,1,1,3,3,0,0.67,22.1,,,
P38,0,0,140,P38P3,0,2,4,0,1,,3,3,0,0.67,35.9,,,
P38,0,0,140,P38P3,0,3,6,0,1,,3,3,0.67,0.67,44.9,,,
